company_id,cik,ticker,company_name,accession_number,report_year,filing_date,parser_version,language_measurement_version,report_concreteness_mean,report_concreteness_median,report_concreteness_standard_deviation,report_concreteness_min,report_concreteness_max,report_concreteness_matched_token_count,report_concreteness_eligible_token_count,report_concreteness_unmatched_token_count,report_concreteness_coverage,report_concreteness_unique_dictionary_entries,report_concreteness_stem_collision_count,report_concreteness_status
S2023-116,0001057352,CSGP,CoStar Group,0001057352-24-000013,2023,2024-02-22,1.0.3,0.3.0,2.9214946220115205,2.86,0.8046381255000529,1.19,5.0,19617,25911,6294,0.7570915827254834,2179,4651,warning_stem_collisions
S2023-117,0000021344,KO,Coca-Cola Company (The),0000021344-24-000009,2023,2024-02-20,1.0.3,0.3.0,2.9278589648922604,2.83,0.83086913709084,1.26,5.0,29794,39281,9487,0.7584837453221659,2403,7063,warning_stem_collisions
S2023-118,0001058290,CTSH,Cognizant,0001058290-24-000017,2023,2024-02-14,1.0.3,0.3.0,2.840703690082138,2.74,0.7850613755284916,1.19,5.0,16314,21621,5307,0.754544193145553,2049,3948,warning_stem_collisions
S2023-119,0000021665,CL,Colgate-Palmolive,0000021665-24-000003,2023,2024-02-15,1.0.3,0.3.0,2.9263051595383573,2.82,0.83591059000421,1.22,5.0,17676,23577,5901,0.749713704033592,1928,4137,warning_stem_collisions
S2023-120,0001166691,CMCSA,Comcast,0001166691-24-000011,2023,2024-01-31,1.0.3,0.3.0,2.948340588988476,2.82,0.8450152287101232,1.19,5.0,19525,26556,7031,0.735238740774213,2075,5315,warning_stem_collisions
S2023-121,0000023217,CAG,Conagra Brands,0001437749-23-019879,2023,2023-07-13,1.0.3,0.3.0,2.8554116041842637,2.74,0.8189957167063415,1.19,5.0,15391,20272,4881,0.75922454617206,1859,3786,warning_stem_collisions
S2023-122,0001163165,COP,ConocoPhillips,0001163165-24-000010,2023,2024-02-15,1.0.3,0.3.0,2.9239604563355126,2.81,0.8331584681604421,1.26,5.0,24631,33697,9066,0.7309552779179156,2339,6015,warning_stem_collisions
S2023-123,0001047862,ED,Consolidated Edison,0001047862-24-000012,2023,2024-02-15,1.0.3,0.3.0,2.978797972972973,2.9,0.7997800506735278,1.26,5.0,29600,40313,10713,0.734254458859425,2072,6841,warning_stem_collisions
S2023-124,0000016918,STZ,Constellation Brands,0000016918-23-000045,2023,2023-04-20,1.0.3,0.3.0,2.9476636460040493,2.8,0.8725834917686078,1.04,5.0,20746,27074,6328,0.7662702223535496,2112,4666,warning_stem_collisions
S2023-125,0001868275,CEG,Constellation Energy,0001868275-24-000014,2023,2024-02-27,1.0.3,0.3.0,2.8802269369794122,2.81,0.7951161106830273,1.26,5.0,31815,42713,10898,0.7448551963102569,2439,7436,warning_stem_collisions
S2023-126,0000711404,COO,Cooper Companies (The),0000711404-23-000072,2023,2023-12-08,1.0.3,0.3.0,2.872145946545414,2.75,0.8161554529647236,1.04,5.0,18034,24790,6756,0.7274707543364259,2258,4667,warning_stem_collisions
S2023-127,0000900075,CPRT,Copart,0000900075-23-000034,2023,2023-09-28,1.0.3,0.3.0,2.962998845195405,2.86,0.8503470833117287,1.26,5.0,16453,21235,4782,0.7748057452319285,2015,3529,warning_stem_collisions
S2023-128,0000024741,GLW,Corning Inc.,0001437749-24-003735,2023,2024-02-12,1.0.3,0.3.0,2.990118716504986,2.86,0.8766346082401139,1.25,5.0,14741,19814,5073,0.7439689108711013,1980,3549,warning_stem_collisions
S2023-129,0001755672,CTVA,Corteva,0001755672-24-000004,2023,2024-02-08,1.0.3,0.3.0,2.9069440376034605,2.81,0.8073480072630989,1.19,5.0,29359,40463,11104,0.7255764525615995,2331,6900,warning_stem_collisions
S2023-130,0000909832,COST,Costco,0000909832-23-000042,2023,2023-10-11,1.0.3,0.3.0,2.9510674211182506,2.86,0.8484578114846237,1.29,5.0,10427,13846,3419,0.7530694785497617,1672,2575,warning_stem_collisions
S2023-131,0001051470,CCI,Crown Castle,0001051470-24-000062,2023,2024-02-23,1.0.3,0.3.0,2.9398471286332093,2.83,0.8365573125287235,1.19,5.0,19886,26070,6184,0.7627924817798235,1844,4619,warning_stem_collisions
S2023-132,0000026172,CMI,Cummins,0000026172-24-000012,2023,2024-02-12,1.0.3,0.3.0,2.933755723134931,2.86,0.8222717884585732,1.19,5.0,22278,29705,7427,0.7499747517252988,2130,5291,warning_stem_collisions
S2023-133,0000882184,DHI,D. R. Horton,0000882184-23-000115,2023,2023-11-17,1.0.3,0.3.0,2.907073291515352,2.86,0.7871457125977336,1.19,5.0,18174,24271,6097,0.7487948580610605,1707,4797,warning_stem_collisions
S2023-134,0000936340,DTE,DTE Energy,0000936340-24-000076,2023,2024-02-08,1.0.3,0.3.0,2.898700495556375,2.83,0.7808851005020521,1.26,5.0,24417,34073,9656,0.7166084583100989,2052,6081,warning_stem_collisions
S2023-135,0000927066,DVA,DaVita,0000927066-24-000013,2023,2024-02-14,1.0.3,0.3.0,2.8470985577723744,2.72,0.7911162464584058,1.19,5.0,30023,40808,10785,0.7357135855714566,2426,8018,warning_stem_collisions
S2023-136,0000313616,DHR,Danaher Corporation,0000313616-24-000052,2023,2024-02-21,1.0.3,0.3.0,2.8583479462875196,2.76,0.7943623480948866,1.04,5.0,25320,34795,9475,0.7276907601666907,2387,6737,warning_stem_collisions
S2023-137,0000940944,DRI,Darden Restaurants,0000940944-23-000037,2023,2023-07-21,1.0.3,0.3.0,2.9816630434782607,2.83,0.9104466823468378,1.26,5.0,15640,20536,4896,0.7615894039735099,2080,3691,warning_stem_collisions
S2023-138,0000315189,DE,Deere & Company,0001558370-23-019812,2023,2023-12-15,1.0.3,0.3.0,2.9391036821705425,2.85,0.8419906626986506,1.25,5.0,18576,24630,6054,0.7542021924482338,2015,4642,warning_stem_collisions
S2023-139,0000027904,DAL,Delta Air Lines,0000027904-24-000003,2023,2024-02-12,1.0.3,0.3.0,3.0048883798011308,2.9,0.8426320663255844,1.19,5.0,20516,27119,6603,0.7565175707068845,2151,4835,warning_stem_collisions
S2023-140,0000818479,XRAY,Dentsply Sirona,0000818479-24-000021,2023,2024-02-29,1.0.3,0.3.0,2.869002808988764,2.76,0.7938012276615938,1.04,5.0,22784,31026,8242,0.7343518339457229,2375,6170,warning_stem_collisions
S2023-141,0001090012,DVN,Devon Energy,0000950170-24-021781,2023,2024-02-28,1.0.3,0.3.0,2.9298059404262533,2.82,0.8471724458269388,1.04,5.0,23601,32417,8816,0.7280439275688682,2024,5863,warning_stem_collisions
S2023-142,0001093557,DXCM,Dexcom,0001093557-24-000021,2023,2024-02-08,1.0.3,0.3.0,2.8450750844918296,2.73,0.8039736459175455,1.19,5.0,28701,38045,9344,0.7543961098698909,2773,6914,warning_stem_collisions
S2023-143,0001539838,FANG,Diamondback Energy,0001539838-24-000019,2023,2024-02-22,1.0.3,0.3.0,2.935114172950877,2.77,0.8774152490171483,1.19,5.0,28378,37201,8823,0.7628289562108546,2398,6663,warning_stem_collisions
S2023-144,0001297996,DLR,Digital Realty,0001558370-24-001575,2023,2024-02-23,1.0.3,0.3.0,2.8829743771782628,2.8,0.7848911451333705,1.19,5.0,30988,40112,9124,0.7725368966892701,2223,6608,warning_stem_collisions
S2023-145,0000029534,DG,Dollar General,0001558370-23-004574,2023,2023-03-24,1.0.3,0.3.0,2.921086737900691,2.83,0.840408221057017,1.19,5.0,15910,20734,4824,0.76733867078229,1892,3725,warning_stem_collisions
S2023-146,0000935703,DLTR,Dollar Tree,0000935703-23-000016,2023,2023-03-10,1.0.3,0.3.0,2.9737956096113916,2.86,0.8865853378607763,1.26,5.0,13484,17544,4060,0.7685818513451892,1864,3253,warning_stem_collisions
S2023-147,0000715957,D,Dominion Energy,0000950170-24-019110,2023,2024-02-23,1.0.3,0.3.0,2.8712849706775074,2.85,0.7786814262202778,1.19,5.0,72811,98916,26105,0.7360892070039226,2390,16612,warning_stem_collisions
S2023-148,0000029905,DOV,Dover Corporation,0000029905-24-000008,2023,2024-02-09,1.0.3,0.3.0,2.9149571673329526,2.82,0.8130208814165777,1.04,5.0,17510,23198,5688,0.7548064488317958,1990,4302,warning_stem_collisions
S2023-149,0001751788,DOW,Dow Inc.,0001751788-24-000010,2023,2024-01-31,1.0.3,0.3.0,2.9332439989675643,2.85,0.8170439588432042,1.04,5.0,23246,32038,8792,0.7255758786441101,2266,5503,warning_stem_collisions
S2023-150,0001666700,DD,DuPont,0001666700-24-000008,2023,2024-02-15,1.0.3,0.3.0,2.9028861756283804,2.82,0.7999522299767506,1.04,5.0,25144,34774,9630,0.723068959567493,2156,6033,warning_stem_collisions
S2023-151,0001326160,DUK,Duke Energy,0001326160-24-000037,2023,2024-02-23,1.0.3,0.3.0,2.9450746234543916,2.9,0.8033115126516928,1.19,5.0,43753,58806,15053,0.7440227187701935,2558,10257,warning_stem_collisions
S2023-152,0000821189,EOG,EOG Resources,0000821189-24-000011,2023,2024-02-22,1.0.3,0.3.0,2.9493092943115418,2.82,0.8754360119017505,1.26,5.0,20023,28061,8038,0.7135526175118492,1949,5461,warning_stem_collisions
S2023-153,0001352010,EPAM,EPAM Systems,0001352010-24-000008,2023,2024-02-22,1.0.3,0.3.0,2.856274675215117,2.79,0.7988362843361205,1.19,5.0,17781,24158,6377,0.7360294726384634,2080,4741,warning_stem_collisions
S2023-154,0000033213,EQT,EQT Corporation,0000033213-24-000008,2023,2024-02-14,1.0.3,0.3.0,2.916025667649624,2.8,0.8526357550966216,1.19,5.0,24077,32239,8162,0.7468283755699618,2331,5931,warning_stem_collisions
S2023-155,0000915389,EMN,Eastman Chemical Co.,0000915389-24-000016,2023,2024-02-14,1.0.3,0.3.0,2.937369812318266,2.85,0.8260666299338632,1.26,5.0,18915,26231,7316,0.7210933628149899,1990,4804,warning_stem_collisions
S2023-156,0001551182,ETN,Eaton Corporation,0001551182-24-000006,2023,2024-02-29,1.0.3,0.3.0,2.9111666793922275,2.86,0.8000884396569704,1.04,5.0,13097,17900,4803,0.7316759776536312,1675,3411,warning_stem_collisions
S2023-157,0000031462,ECL,Ecolab,0001558370-24-001581,2023,2024-02-23,1.0.3,0.3.0,2.92756522835175,2.86,0.8116030331537403,1.19,5.0,23801,31903,8102,0.7460426919098517,2096,6028,warning_stem_collisions
S2023-158,0000827052,EIX,Edison International,0000827052-24-000013,2023,2024-02-22,1.0.3,0.3.0,2.921922949369887,2.82,0.8166421254602562,1.26,5.0,36184,51844,15660,0.6979399737674562,2234,8920,warning_stem_collisions
S2023-159,0001099800,EW,Edwards Lifesciences,0001099800-24-000004,2023,2024-02-12,1.0.3,0.3.0,2.862461456671983,2.75,0.8037570063437373,1.26,5.0,16929,22714,5785,0.7453112617768777,2074,4017,warning_stem_collisions
S2023-160,0000712515,EA,Electronic Arts,0000712515-23-000028,2023,2023-05-24,1.0.3,0.3.0,2.89350082318077,2.83,0.8108555015954123,1.26,5.0,15185,20053,4868,0.757243305241111,1754,3782,warning_stem_collisions
S2023-161,0001156039,ELV,Elevance Health,0001156039-24-000015,2023,2024-02-21,1.0.3,0.3.0,2.8317469858707294,2.72,0.7826787162110477,1.26,5.0,28947,39135,10188,0.7396703717899579,2383,7695,warning_stem_collisions
S2023-162,0000032604,EMR,Emerson Electric,0000032604-23-000044,2023,2023-11-13,1.0.3,0.3.0,2.9369307282415633,2.82,0.8072973048159257,1.26,5.0,14075,19070,4995,0.738070267435763,1689,3348,warning_stem_collisions
S2023-163,0001463101,ENPH,Enphase Energy,0001463101-24-000024,2023,2024-02-09,1.0.3,0.3.0,2.8924709073753734,2.86,0.7877313548104132,1.26,5.0,25436,33874,8438,0.7509003955836334,2227,6283,warning_stem_collisions
S2023-164,0000065984,ETR,Entergy,0000065984-24-000012,2023,2024-02-23,1.0.3,0.3.0,2.9390179656895854,2.9,0.7716772424787989,1.17,5.0,96239,135456,39217,0.7104816324120009,3026,20623,warning_stem_collisions
S2023-165,0000033185,EFX,Equifax,0000033185-24-000017,2023,2024-02-22,1.0.3,0.3.0,2.849330564487317,2.79,0.7652605606381202,1.19,4.96,22392,29942,7550,0.7478458352815444,2155,5361,warning_stem_collisions
S2023-166,0001101239,EQIX,Equinix,0001628280-24-005350,2023,2024-02-16,1.0.3,0.3.0,2.8773659093690096,2.79,0.8057416043587029,1.19,5.0,24517,32994,8477,0.7430744983936474,2387,5938,warning_stem_collisions
S2023-167,0000906107,EQR,Equity Residential,0000950170-24-015907,2023,2024-02-15,1.0.3,0.3.0,2.892758540822235,2.8,0.803230840324139,1.25,5.0,25905,34818,8913,0.7440117180768568,2007,6364,warning_stem_collisions
S2023-168,0000920522,ESS,Essex Property Trust,0000920522-24-000033,2023,2024-02-23,1.0.3,0.3.0,2.905793762001142,2.82,0.8153838397875145,1.19,5.0,19269,26076,6807,0.7389553612517257,1941,4699,warning_stem_collisions
S2023-169,0001001250,EL,Estée Lauder Companies (The),0001001250-23-000112,2023,2023-08-18,1.0.3,0.3.0,2.9210277029116773,2.82,0.8178909119949485,1.26,5.0,22633,30348,7715,0.7457822591274549,2089,5376,warning_stem_collisions
S2023-170,0001370637,ETSY,Etsy,0001370637-24-000013,2023,2024-02-22,1.0.3,0.3.0,2.909731572080887,2.82,0.831402435337976,1.19,5.0,30660,40430,9770,0.7583477615631956,2830,6878,warning_stem_collisions
S2023-171,0001095073,EG,Everest Group,0001095073-24-000009,2023,2024-02-28,1.0.3,0.3.0,2.8517271259875967,2.76,0.7854310347941846,1.26,5.0,23542,31403,7861,0.7496735980638792,2128,5192,warning_stem_collisions
S2023-172,0001711269,EVRG,Evergy,0001711269-24-000007,2023,2024-02-29,1.0.3,0.3.0,2.898840085463062,2.79,0.8026982281919336,1.26,5.0,24338,35188,10850,0.6916562464476526,2015,5875,warning_stem_collisions
S2023-173,0000072741,ES,Eversource Energy,0000072741-24-000005,2023,2024-02-14,1.0.3,0.3.0,2.9477239591770616,2.89,0.8029440558378933,1.19,5.0,37038,51738,14700,0.7158761451930883,2288,8756,warning_stem_collisions
S2023-174,0001109357,EXC,Exelon,0001109357-24-000053,2023,2024-02-21,1.0.3,0.3.0,2.893394905920147,2.82,0.7872358925215998,1.26,5.0,34864,48894,14030,0.7130527263058862,2282,9323,warning_stem_collisions
S2023-175,0001324424,EXPE,Expedia Group,0001324424-24-000007,2023,2024-02-09,1.0.3,0.3.0,2.9220915712799167,2.85,0.8305451441854531,1.26,5.0,21142,28160,7018,0.75078125,2237,5129,warning_stem_collisions
S2023-176,0000746515,EXPD,Expeditors International,0000950170-24-019394,2023,2024-02-23,1.0.3,0.3.0,2.9297903985299185,2.82,0.8283155474133926,1.19,5.0,17414,23316,5902,0.7468691027620518,1856,4441,warning_stem_collisions
S2023-177,0001289490,EXR,Extra Space Storage,0001628280-24-008044,2023,2024-02-29,1.0.3,0.3.0,2.875109074113551,2.74,0.8088231236037632,1.19,5.0,14073,18289,4216,0.7694789217562469,1737,3100,warning_stem_collisions
S2023-178,0000034088,XOM,ExxonMobil,0000034088-24-000018,2023,2024-02-28,1.0.3,0.3.0,2.9342389468165666,2.82,0.8142435348460383,1.26,5.0,17167,23601,6434,0.7273844328630142,2015,4587,warning_stem_collisions
S2023-179,0001048695,FFIV,"F5, Inc.",0001048695-23-000039,2023,2023-11-14,1.0.3,0.3.0,2.917315852205006,2.86,0.8047176196140119,1.26,5.0,16780,22358,5578,0.7505143572770373,2027,4201,warning_stem_collisions
S2023-180,0000037785,FMC,FMC Corporation,0000037785-24-000033,2023,2024-02-27,1.0.3,0.3.0,2.8881887171985006,2.79,0.7984077724198393,1.19,5.0,21874,28966,7092,0.7551612235034179,2194,5226,warning_stem_collisions
S2023-181,0001013237,FDS,FactSet,0001013237-23-000128,2023,2023-10-27,1.0.3,0.3.0,2.8792368406727995,2.75,0.800891163748477,1.26,5.0,18371,24553,6182,0.7482181403494481,1939,4025,warning_stem_collisions
S2023-182,0000814547,FICO,Fair Isaac,0000814547-23-000022,2023,2023-11-08,1.0.3,0.3.0,2.8387712251232426,2.74,0.7808357020445728,1.26,5.0,16431,22238,5807,0.7388704020145697,1988,4389,warning_stem_collisions
S2023-183,0000815556,FAST,Fastenal,0000815556-24-000009,2023,2024-02-06,1.0.3,0.3.0,2.954749000745207,2.89,0.8258421537182852,1.04,5.0,14761,19379,4618,0.7617008101553228,2133,3480,warning_stem_collisions
S2023-184,0001048911,FDX,FedEx,0000950170-23-033201,2023,2023-07-17,1.0.3,0.3.0,2.9355251834194966,2.83,0.8233507531548095,1.19,5.0,32303,43769,11466,0.7380337681920994,2522,7518,warning_stem_collisions
S2023-185,0000034903,FRT,Federal Realty Investment Trust,0000034903-24-000032,2023,2024-02-12,1.0.3,0.3.0,2.8501170657097474,2.74,0.7920143252466584,1.19,5.0,16999,21817,4818,0.7791630379978915,1730,3676,warning_stem_collisions
S2023-186,0001136893,FIS,Fidelity National Information Services,0001136893-24-000015,2023,2024-02-26,1.0.3,0.3.0,2.8476819254365267,2.72,0.7950868876147357,1.19,5.0,21190,28299,7109,0.7487897098837415,2100,5337,warning_stem_collisions
S2023-187,0000035527,FITB,Fifth Third Bancorp,0000035527-24-000088,2023,2024-02-27,1.0.3,0.3.0,2.8228090207715133,2.72,0.7763881697414454,1.26,5.0,42125,58455,16330,0.7206398083996236,2560,10545,warning_stem_collisions
S2023-188,0001274494,FSLR,First Solar,0001274494-24-000004,2023,2024-02-27,1.0.3,0.3.0,2.904843756449948,2.85,0.8033849192816166,1.26,5.0,24225,32181,7956,0.7527733755942948,2272,6032,warning_stem_collisions
S2023-189,0001031296,FE,FirstEnergy,0001031296-24-000008,2023,2024-02-13,1.0.3,0.3.0,2.8964213917141413,2.81,0.7943356160060208,1.04,5.0,33527,48072,14545,0.6974330171409552,2445,8148,warning_stem_collisions
S2023-190,0000798354,FI,Fiserv,0000798354-24-000037,2023,2024-02-22,1.0.3,0.3.0,2.9106115679949114,2.82,0.8114265454613833,1.19,5.0,22009,29325,7316,0.7505200341005968,2060,5549,warning_stem_collisions
S2023-191,0000037996,F,Ford Motor Company,0000037996-24-000009,2023,2024-02-07,1.0.3,0.3.0,2.9650796629034826,2.86,0.8478646271640341,1.26,5.0,31445,41490,10045,0.7578934683056158,2524,7274,warning_stem_collisions
S2023-192,0001262039,FTNT,Fortinet,0001262039-24-000014,2023,2024-02-26,1.0.3,0.3.0,2.848757887073289,2.78,0.7842366799295367,1.26,4.97,24724,33336,8612,0.7416606671466283,2307,6602,warning_stem_collisions
S2023-193,0001659166,FTV,Fortive,0001659166-24-000046,2023,2024-02-27,1.0.3,0.3.0,2.838414533867818,2.74,0.7915638032519279,1.04,5.0,19458,25886,6428,0.7516804450282005,2100,4860,warning_stem_collisions
S2023-194,0001754301,FOXA|FOX,Fox Corporation (Class A)|Fox Corporation (Class B),0001628280-23-029065,2023,2023-08-11,1.0.3,0.3.0,3.014779934946127,2.92,0.8865680311816525,1.26,5.0,19676,26274,6598,0.7488772170206287,2192,4420,warning_stem_collisions
S2023-195,0000038777,BEN,Franklin Resources,0000038777-23-000169,2023,2023-11-14,1.0.3,0.3.0,2.8585445662671134,2.76,0.790267264368818,1.19,5.0,17603,23722,6119,0.7420537897310513,1859,4246,warning_stem_collisions
S2023-196,0000831259,FCX,Freeport-McMoRan,0000831259-24-000011,2023,2024-02-16,1.0.3,0.3.0,3.018225842759863,2.89,0.8876098225071959,1.19,5.0,35538,50396,14858,0.7051750138899913,2810,9291,warning_stem_collisions
S2023-197,0000040545,GE,GE Aerospace,0000040545-24-000027,2023,2024-02-02,1.0.3,0.3.0,2.8590834025504472,2.79,0.7909916295893494,1.04,5.0,20467,27436,6969,0.74599066919376,2112,5064,warning_stem_collisions
S2023-198,0001932393,GEHC,GE HealthCare,0001932393-24-000013,2023,2024-02-06,1.0.3,0.3.0,2.835429718272874,2.72,0.790235203803068,1.04,5.0,26657,36228,9571,0.7358120790548747,2587,6864,warning_stem_collisions
S2023-199,0001121788,GRMN,Garmin,0000950170-24-017559,2023,2024-02-21,1.0.3,0.3.0,2.931658243682762,2.86,0.8243073481677815,1.26,5.0,19985,27350,7365,0.7307129798903108,2033,4942,warning_stem_collisions
S2023-200,0000749251,IT,Gartner,0000749251-24-000006,2023,2024-02-15,1.0.3,0.3.0,2.8587594136632597,2.76,0.7968936636976097,1.19,5.0,14872,19855,4983,0.7490304709141274,1878,3615,warning_stem_collisions
S2023-201,0000849399,GEN,Gen Digital,0000849399-23-000014,2023,2023-05-25,1.0.3,0.3.0,2.8427383926712473,2.74,0.7913283408639062,1.26,5.0,19212,25163,5951,0.7635019671740254,2173,4366,warning_stem_collisions
S2023-202,0001474735,GNRC,Generac,0001437749-24-005040,2023,2024-02-21,1.0.3,0.3.0,2.9128039134054955,2.83,0.8119060156730585,1.26,5.0,19216,25384,6168,0.7570122912070596,2182,4502,warning_stem_collisions
S2023-203,0000040533,GD,General Dynamics,0000040533-24-000007,2023,2024-02-08,1.0.3,0.3.0,2.9563774756133605,2.87,0.8333924267878755,1.26,5.0,13532,18433,4901,0.7341181576520371,1924,3490,warning_stem_collisions
S2023-204,0000040704,GIS,General Mills,0001193125-23-177500,2023,2023-06-28,1.0.3,0.3.0,2.9510798562275355,2.82,0.8462152428636585,1.26,5.0,12798,16932,4134,0.755846917080085,1201,2775,warning_stem_collisions
S2023-205,0001467858,GM,General Motors,0001467858-24-000031,2023,2024-01-30,1.0.3,0.3.0,2.9238878035166063,2.82,0.8398086607814383,1.25,5.0,21498,28756,7258,0.7476005007650577,2242,5096,warning_stem_collisions
S2023-206,0000040987,GPC,Genuine Parts Company,0000040987-24-000024,2023,2024-02-22,1.0.3,0.3.0,2.9027687869406136,2.82,0.8144104484655095,1.26,4.97,14212,18664,4452,0.7614659237033862,1912,3416,warning_stem_collisions
S2023-207,0000882095,GILD,Gilead Sciences,0000882095-24-000007,2023,2024-02-23,1.0.3,0.3.0,2.865614417520024,2.79,0.8043500717867531,1.19,5.0,19726,27138,7412,0.7268774412263247,2198,4710,warning_stem_collisions
S2023-208,0001123360,GPN,Global Payments,0001123360-24-000004,2023,2024-02-14,1.0.3,0.3.0,2.8552753574853047,2.76,0.7849105138739298,1.26,4.97,23987,31208,7221,0.7686170212765957,2058,5756,warning_stem_collisions
S2023-209,0000320335,GL,Globe Life,0000320335-24-000006,2023,2024-02-28,1.0.3,0.3.0,2.8835847118051987,2.8,0.7961054533668381,1.26,5.0,19466,25081,5615,0.7761253538535147,1802,4156,warning_stem_collisions
S2023-210,0000886982,GS,Goldman Sachs,0000886982-24-000006,2023,2024-02-23,1.0.3,0.3.0,2.870354957160343,2.74,0.8039707454316191,1.19,5.0,57190,78096,20906,0.7323038311821348,2784,14117,warning_stem_collisions
S2023-211,0000860730,HCA,HCA Healthcare,0000950170-24-016524,2023,2024-02-16,1.0.3,0.3.0,2.8258018981053206,2.72,0.7659216082916923,1.26,5.0,29187,39366,10179,0.7414266117969822,2279,7616,warning_stem_collisions
S2023-212,0000047217,HPQ,HP Inc.,0000047217-23-000100,2023,2023-12-18,1.0.3,0.3.0,2.867198295822914,2.76,0.8011563461717485,1.19,5.0,21594,29305,7711,0.7368708411533867,2354,5526,warning_stem_collisions
S2023-213,0000045012,HAL,Halliburton,0000045012-24-000007,2023,2024-02-06,1.0.3,0.3.0,2.904666832215876,2.8,0.8236885432753843,1.19,5.0,12081,15976,3895,0.7561967951927892,1774,2986,warning_stem_collisions
S2023-214,0000874766,HIG,Hartford (The),0000874766-24-000016,2023,2024-02-23,1.0.3,0.3.0,2.8464817341893918,2.74,0.7776030732342025,1.26,5.0,44701,59507,14806,0.7511889357554573,2612,10681,warning_stem_collisions
S2023-215,0000046080,HAS,Hasbro,0000046080-24-000034,2023,2024-02-28,1.0.3,0.3.0,2.993767889768575,2.9,0.8377859310788375,1.19,5.0,26272,34836,8564,0.7541623607762086,2306,6195,warning_stem_collisions
S2023-216,0000765880,PEAK,Healthpeak Properties,0001628280-24-004094,2023,2024-02-09,1.0.3,0.3.0,2.8870937783674324,2.79,0.8163330960437447,1.19,5.0,28642,38508,9866,0.7437934974550743,2257,6836,warning_stem_collisions
S2023-217,0001000228,HSIC,Henry Schein,0001000228-24-000011,2023,2024-02-28,1.0.3,0.3.0,2.92439525498349,2.89,0.7879174817176721,1.26,5.0,16354,21553,5199,0.7587806801837331,1622,3413,warning_stem_collisions
S2023-218,0000047111,HSY,Hershey Company (The),0000047111-24-000009,2023,2024-02-20,1.0.3,0.3.0,2.9537104176227627,2.86,0.8418402246687685,1.19,5.0,17432,23165,5733,0.7525145693934815,1977,4179,warning_stem_collisions
S2023-219,0001645590,HPE,Hewlett Packard Enterprise,0001645590-23-000117,2023,2023-12-22,1.0.3,0.3.0,2.896346819983573,2.8,0.8148723569810052,1.19,5.0,28003,38319,10316,0.7307862940055847,2454,7061,warning_stem_collisions
S2023-220,0001585689,HLT,Hilton Worldwide,0001585689-24-000027,2023,2024-02-07,1.0.3,0.3.0,2.896312994832409,2.75,0.849974774128738,1.23,5.0,21093,28000,6907,0.7533214285714286,2379,5226,warning_stem_collisions
S2023-221,0000354950,HD,Home Depot (The),0000354950-23-000059,2023,2023-03-15,1.0.3,0.3.0,2.9130192970365267,2.82,0.8296716954926463,1.04,5.0,14510,19064,4554,0.7611204364246748,2028,3652,warning_stem_collisions
S2023-222,0000773840,HON,Honeywell Technologies,0000773840-24-000014,2023,2024-02-16,1.0.3,0.3.0,2.879022385945027,2.8,0.7967288547660761,1.19,5.0,17645,23620,5975,0.7470364098221846,2071,4175,warning_stem_collisions
S2023-223,0000048465,HRL,Hormel Foods,0000048465-23-000083,2023,2023-12-06,1.0.3,0.3.0,2.93439672801636,2.81,0.8503611267792601,1.19,5.0,13692,18262,4570,0.7497535866827292,1760,3375,warning_stem_collisions
S2023-224,0001070750,HST,Host Hotels & Resorts,0001070750-24-000081,2023,2024-02-28,1.0.3,0.3.0,2.9754070889629762,2.86,0.872646427902005,1.19,5.0,22796,29745,6949,0.7663809043536729,2118,4961,warning_stem_collisions
S2023-225,0000004281,HWM,Howmet Aerospace,0000004281-24-000007,2023,2024-02-13,1.0.3,0.3.0,2.926787431117364,2.82,0.8181343772621542,1.19,5.0,17058,23384,6326,0.7294731440301061,1892,4318,warning_stem_collisions
S2023-226,0000048898,HUBB,Hubbell Incorporated,0001628280-24-003792,2023,2024-02-08,1.0.3,0.3.0,2.8919638718878127,2.82,0.8001135011451345,1.26,5.0,16829,22516,5687,0.7474240540060402,1793,4362,warning_stem_collisions
S2023-227,0000049071,HUM,Humana,0000049071-24-000012,2023,2024-02-15,1.0.3,0.3.0,2.8526375229204866,2.76,0.7697107625001636,1.19,5.0,23996,32021,8025,0.7493832172636707,2010,5756,warning_stem_collisions
S2023-228,0000049196,HBAN,Huntington Bancshares,0000049196-24-000020,2023,2024-02-16,1.0.3,0.3.0,2.8327232575675967,2.72,0.7931458612495896,1.19,5.0,27849,37091,9242,0.7508290420856811,2439,6303,warning_stem_collisions
S2023-229,0001501585,HII,Huntington Ingalls Industries,0001501585-24-000007,2023,2024-02-01,1.0.3,0.3.0,2.918687028766268,2.86,0.811076974218361,1.04,5.0,20823,28075,7252,0.7416918967052538,2220,5017,warning_stem_collisions
S2023-230,0000051143,IBM,IBM,0000051143-24-000012,2023,2024-02-26,1.0.3,0.3.0,2.9151561771561774,2.82,0.8349241057257736,1.3,5.0,4290,5873,1583,0.7304614336795505,1079,1066,warning_stem_collisions
S2023-231,0000832101,IEX,IDEX Corporation,0000832101-24-000009,2023,2024-02-22,1.0.3,0.3.0,2.9598077195969914,2.89,0.8216096480181344,1.04,5.0,14094,19232,5138,0.7328410981697171,1930,3462,warning_stem_collisions
