company_id,cik,ticker,company_name,accession_number,report_year,filing_date,parser_version,language_measurement_version,ai_uncertainty_count,ai_uncertainty_ratio,ai_litigious_count,ai_litigious_ratio,ai_weak_modal_count,ai_weak_modal_ratio,ai_strong_modal_count,ai_strong_modal_ratio,ai_constraining_count,ai_constraining_ratio,ai_total_eligible_word_count,uncertainty_status,ai_positive_count,ai_negative_count,ai_positive_ratio,ai_negative_ratio,ai_net_tone,ai_sentiment_word_coverage,ai_net_tone_by_words,ai_total_lm_matched_word_count,sentiment_status,lm_ai_status
S2023-015,0001086222,AKAM,Akamai Technologies,0001086222-24-000040,2023,2024-02-28,1.0.3,0.3.0,2,0.02531645569620253,4,0.05063291139240506,1,0.012658227848101266,0,0.0,0,0.0,79,success,0,3,0.0,0.0379746835443038,-1.0,0.0379746835443038,-0.0379746835443038,9,success,success
S2023-016,0000915913,ALB,Albemarle Corporation,0000915913-24-000016,2023,2024-02-15,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2023-017,0001035443,ARE,Alexandria Real Estate Equities,0001035443-24-000072,2023,2024-01-29,1.0.3,0.3.0,5,0.04201680672268908,0,0.0,3,0.025210084033613446,0,0.0,0,0.0,119,success,0,3,0.0,0.025210084033613446,-1.0,0.025210084033613446,-0.025210084033613446,8,success,success
S2023-018,0001097149,ALGN,Align Technology,0001097149-24-000011,2023,2024-02-28,1.0.3,0.3.0,12,0.024539877300613498,14,0.028629856850715747,8,0.016359918200409,0,0.0,2,0.00408997955010225,489,success,11,12,0.022494887525562373,0.024539877300613498,-0.043478260869565216,0.04703476482617587,-0.002044989775051125,50,success,success
S2023-019,0001579241,ALLE,Allegion,0001579241-24-000006,2023,2024-02-20,1.0.3,0.3.0,1,0.008403361344537815,0,0.0,1,0.008403361344537815,0,0.0,0,0.0,119,success,2,1,0.01680672268907563,0.008403361344537815,0.3333333333333333,0.025210084033613446,0.008403361344537815,4,success,success
S2023-020,0000352541,LNT,Alliant Energy,0000352541-24-000014,2023,2024-02-16,1.0.3,0.3.0,1,0.043478260869565216,0,0.0,1,0.043478260869565216,0,0.0,0,0.0,23,success,0,5,0.0,0.21739130434782608,-1.0,0.21739130434782608,-0.21739130434782608,6,success,success
S2023-021,0000899051,ALL,Allstate,0000899051-24-000013,2023,2024-02-21,1.0.3,0.3.0,1,0.016666666666666666,0,0.0,1,0.016666666666666666,0,0.0,0,0.0,60,success,0,1,0.0,0.016666666666666666,-1.0,0.016666666666666666,-0.016666666666666666,2,success,success
S2023-022,0001652044,GOOGL|GOOG,Alphabet Inc. (Class A)|Alphabet Inc. (Class C),0001652044-24-000022,2023,2024-01-31,1.0.3,0.3.0,28,0.011391375101708706,32,0.013018714401952807,22,0.008950366151342554,10,0.0040683482506102524,7,0.0028478437754271765,2458,success,42,46,0.01708706265256306,0.01871440195280716,-0.045454545454545456,0.03580146460537022,-0.0016273393002441008,155,success,success
S2023-023,0000764180,MO,Altria,0000764180-24-000018,2023,2024-02-27,1.0.3,0.3.0,3,0.031578947368421054,4,0.042105263157894736,2,0.021052631578947368,0,0.0,1,0.010526315789473684,95,success,0,3,0.0,0.031578947368421054,-1.0,0.031578947368421054,-0.031578947368421054,11,success,success
S2023-024,0001018724,AMZN,Amazon,0001018724-24-000008,2023,2024-02-02,1.0.3,0.3.0,3,0.005964214711729622,12,0.02385685884691849,2,0.003976143141153081,2,0.003976143141153081,2,0.003976143141153081,503,success,9,12,0.017892644135188866,0.02385685884691849,-0.14285714285714285,0.041749502982107355,-0.005964214711729622,34,success,success
S2023-025,0001748790,AMCR,Amcor,0001748790-23-000030,2023,2023-08-17,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2023-026,0001002910,AEE,Ameren,0001002910-24-000056,2023,2024-02-29,1.0.3,0.3.0,3,0.02040816326530612,1,0.006802721088435374,2,0.013605442176870748,0,0.0,0,0.0,147,success,1,11,0.006802721088435374,0.07482993197278912,-0.8333333333333334,0.08163265306122448,-0.06802721088435375,15,success,success
S2023-027,0000006201,AAL,American Airlines Group,0000006201-24-000010,2023,2024-02-21,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2023-028,0000004904,AEP,American Electric Power,0000004904-24-000020,2023,2024-02-26,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2023-029,0000004962,AXP,American Express,0000004962-24-000013,2023,2024-02-09,1.0.3,0.3.0,18,0.02195121951219512,17,0.020731707317073172,8,0.00975609756097561,5,0.006097560975609756,6,0.007317073170731708,820,success,7,21,0.00853658536585366,0.025609756097560974,-0.5,0.03414634146341464,-0.01707317073170732,73,success,success
S2023-030,0000005272,AIG,American International Group,0000005272-24-000023,2023,2024-02-14,1.0.3,0.3.0,18,0.02702702702702703,19,0.028528528528528527,9,0.013513513513513514,3,0.0045045045045045045,6,0.009009009009009009,666,success,6,15,0.009009009009009009,0.02252252252252252,-0.42857142857142855,0.03153153153153153,-0.013513513513513514,65,success,success
S2023-031,0001053507,AMT,American Tower,0001053507-24-000011,2023,2024-02-27,1.0.3,0.3.0,1,0.012195121951219513,1,0.012195121951219513,1,0.012195121951219513,0,0.0,0,0.0,82,success,0,11,0.0,0.13414634146341464,-1.0,0.13414634146341464,-0.13414634146341464,12,success,success
S2023-032,0001410636,AWK,American Water Works,0001410636-24-000050,2023,2024-02-14,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2023-033,0000820027,AMP,Ameriprise Financial,0000820027-24-000015,2023,2024-02-22,1.0.3,0.3.0,3,0.009036144578313253,15,0.045180722891566265,1,0.0030120481927710845,1,0.0030120481927710845,0,0.0,332,success,2,4,0.006024096385542169,0.012048192771084338,-0.3333333333333333,0.018072289156626505,-0.006024096385542169,24,success,success
S2023-034,0001037868,AME,Ametek,0001037868-24-000009,2023,2024-02-22,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2023-035,0000318154,AMGN,Amgen,0000318154-24-000011,2023,2024-02-14,1.0.3,0.3.0,2,0.011627906976744186,0,0.0,1,0.005813953488372093,0,0.0,1,0.005813953488372093,172,success,0,3,0.0,0.01744186046511628,-1.0,0.01744186046511628,-0.01744186046511628,6,success,success
S2023-036,0000820313,APH,Amphenol,0001558370-24-000866,2023,2024-02-07,1.0.3,0.3.0,1,0.0125,0,0.0,0,0.0,0,0.0,0,0.0,80,success,2,1,0.025,0.0125,0.3333333333333333,0.0375,0.0125,4,success,success
S2023-037,0000006281,ADI,Analog Devices,0000006281-23-000203,2023,2023-11-21,1.0.3,0.3.0,5,0.056179775280898875,1,0.011235955056179775,5,0.056179775280898875,0,0.0,1,0.011235955056179775,89,success,4,5,0.0449438202247191,0.056179775280898875,-0.1111111111111111,0.10112359550561797,-0.011235955056179775,14,success,success
S2023-038,0000315293,AON,Aon plc,0001628280-24-005392,2023,2024-02-16,1.0.3,0.3.0,4,0.024242424242424242,0,0.0,3,0.01818181818181818,0,0.0,0,0.0,165,success,7,9,0.04242424242424243,0.05454545454545454,-0.125,0.09696969696969697,-0.012121212121212121,20,success,success
S2023-039,0000320193,AAPL,Apple Inc.,0000320193-23-000106,2023,2023-11-03,1.0.3,0.3.0,0,0.0,4,0.04,0,0.0,0,0.0,1,0.01,100,success,0,3,0.0,0.03,-1.0,0.03,-0.03,7,success,success
S2023-040,0000006951,AMAT,Applied Materials,0000006951-23-000041,2023,2023-12-15,1.0.3,0.3.0,3,0.012345679012345678,1,0.00411522633744856,3,0.012345679012345678,0,0.0,0,0.0,243,success,3,6,0.012345679012345678,0.024691358024691357,-0.3333333333333333,0.037037037037037035,-0.012345679012345678,13,success,success
S2023-041,0001521332,APTV,Aptiv,0001521332-24-000011,2023,2024-02-06,1.0.3,0.3.0,3,0.012658227848101266,0,0.0,0,0.0,0,0.0,0,0.0,237,success,0,0,0.0,0.0,,0.0,0.0,3,success,success
S2023-042,0000947484,ACGL,Arch Capital Group,0000947484-24-000020,2023,2024-02-23,1.0.3,0.3.0,32,0.027515047291487533,37,0.03181427343078246,16,0.013757523645743766,7,0.0060189165950128975,2,0.0017196904557179708,1163,success,3,43,0.0025795356835769563,0.03697334479793637,-0.8695652173913043,0.03955288048151333,-0.034393809114359415,119,success,success
S2023-043,0000007084,ADM,Archer Daniels Midland,0000007084-24-000009,2023,2024-03-12,1.0.3,0.3.0,5,0.043859649122807015,3,0.02631578947368421,1,0.008771929824561403,0,0.0,0,0.0,114,success,4,8,0.03508771929824561,0.07017543859649122,-0.3333333333333333,0.10526315789473684,-0.03508771929824561,20,success,success
S2023-044,0001596532,ANET,Arista Networks,0001596532-24-000043,2023,2024-02-13,1.0.3,0.3.0,39,0.016927083333333332,22,0.009548611111111112,23,0.009982638888888888,8,0.003472222222222222,18,0.0078125,2304,success,28,33,0.012152777777777778,0.014322916666666666,-0.08196721311475409,0.026475694444444444,-0.002170138888888889,139,success,success
S2023-045,0000354190,AJG,Arthur J. Gallagher & Co.,0000950170-24-013370,2023,2024-02-09,1.0.3,0.3.0,23,0.03417533432392273,24,0.03566121842496285,7,0.010401188707280832,2,0.0029717682020802376,6,0.008915304606240713,673,success,4,15,0.005943536404160475,0.022288261515601784,-0.5789473684210527,0.02823179791976226,-0.01634472511144131,71,success,success
S2023-046,0001267238,AIZ,Assurant,0001267238-24-000008,2023,2024-02-15,1.0.3,0.3.0,4,0.01038961038961039,15,0.03896103896103896,3,0.007792207792207792,0,0.0,0,0.0,385,success,5,8,0.012987012987012988,0.02077922077922078,-0.23076923076923078,0.033766233766233764,-0.007792207792207792,30,success,success
S2023-047,0000731802,ATO,Atmos Energy,0000731802-23-000028,2023,2023-11-14,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2023-048,0000866787,AZO,AutoZone,0001558370-23-016668,2023,2023-10-24,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2023-049,0000769397,ADSK,Autodesk,0000769397-23-000036,2023,2023-03-14,1.0.3,0.3.0,9,0.032490974729241874,4,0.01444043321299639,8,0.02888086642599278,0,0.0,0,0.0,277,success,7,9,0.02527075812274368,0.032490974729241874,-0.125,0.05776173285198556,-0.007220216606498195,29,success,success
S2023-050,0000008670,ADP,Automatic Data Processing,0000008670-23-000030,2023,2023-08-03,1.0.3,0.3.0,21,0.01761744966442953,19,0.015939597315436243,14,0.01174496644295302,3,0.0025167785234899327,16,0.013422818791946308,1192,success,20,21,0.016778523489932886,0.01761744966442953,-0.024390243902439025,0.034395973154362415,-0.0008389261744966443,97,success,success
S2023-051,0000915912,AVB,AvalonBay Communities,0000915912-24-000004,2023,2024-02-23,1.0.3,0.3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,43,success,1,0,0.023255813953488372,0.0,1.0,0.023255813953488372,0.023255813953488372,1,success,success
S2023-052,0000008818,AVY,Avery Dennison,0000008818-24-000003,2023,2024-02-21,1.0.3,0.3.0,2,0.03278688524590164,1,0.01639344262295082,0,0.0,0,0.0,0,0.0,61,success,0,7,0.0,0.11475409836065574,-1.0,0.11475409836065574,-0.11475409836065574,9,success,success
S2023-053,0001069183,AXON,Axon Enterprise,0001069183-24-000006,2023,2024-02-27,1.0.3,0.3.0,21,0.04772727272727273,6,0.013636363636363636,16,0.03636363636363636,1,0.0022727272727272726,3,0.006818181818181818,440,success,1,19,0.0022727272727272726,0.04318181818181818,-0.9,0.045454545454545456,-0.04090909090909091,51,success,success
S2023-054,0001037540,BXP,"BXP, Inc.",0001656423-24-000007,2023,2024-02-27,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2023-055,0001701605,BKR,Baker Hughes,0001701605-24-000033,2023,2024-02-05,1.0.3,0.3.0,1,0.004608294930875576,7,0.03225806451612903,0,0.0,0,0.0,0,0.0,217,success,3,7,0.013824884792626729,0.03225806451612903,-0.4,0.04608294930875576,-0.018433179723502304,16,success,success
S2023-056,0000009389,BALL,Ball Corporation,0001558370-24-001349,2023,2024-02-20,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2023-057,0000070858,BAC,Bank of America,0000070858-24-000122,2023,2024-02-20,1.0.3,0.3.0,16,0.019024970273483946,16,0.019024970273483946,4,0.0047562425683709865,0,0.0,9,0.01070154577883472,841,success,2,52,0.0023781212841854932,0.06183115338882283,-0.9259259259259259,0.06420927467300833,-0.059453032104637336,90,success,success
S2023-058,0001390777,BK,Bank of New York Mellon,0001390777-24-000051,2023,2024-02-28,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2023-059,0000701985,BBWI,"Bath & Body Works, Inc.",0000701985-23-000008,2023,2023-03-17,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2023-060,0000010456,BAX,Baxter International,0001628280-24-003932,2023,2024-02-08,1.0.3,0.3.0,2,0.024096385542168676,0,0.0,1,0.012048192771084338,1,0.012048192771084338,0,0.0,83,success,0,0,0.0,0.0,,0.0,0.0,3,success,success
S2023-061,0000010795,BDX,Becton Dickinson,0000010795-23-000098,2023,2023-11-21,1.0.3,0.3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27,success,2,1,0.07407407407407407,0.037037037037037035,0.3333333333333333,0.1111111111111111,0.037037037037037035,3,success,success
S2023-062,0001067983,BRK-B,Berkshire Hathaway,0000950170-24-019719,2023,2024-02-26,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2023-063,0000764478,BBY,Best Buy,0000764478-23-000006,2023,2023-03-17,1.0.3,0.3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21,success,1,0,0.047619047619047616,0.0,1.0,0.047619047619047616,0.047619047619047616,1,success,success
S2023-064,0000012208,BIO,Bio-Rad Laboratories,0000012208-24-000013,2023,2024-02-16,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2023-065,0000842023,TECH,Bio-Techne,0001558370-23-015226,2023,2023-08-23,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2023-066,0000875045,BIIB,Biogen,0000875045-24-000009,2023,2024-02-14,1.0.3,0.3.0,3,0.030612244897959183,0,0.0,2,0.02040816326530612,0,0.0,0,0.0,98,success,0,2,0.0,0.02040816326530612,-1.0,0.02040816326530612,-0.02040816326530612,5,success,success
S2023-067,0001393818,BX,Blackstone Inc.,0001193125-24-044485,2023,2024-02-23,1.0.3,0.3.0,17,0.020481927710843374,13,0.01566265060240964,12,0.014457831325301205,0,0.0,5,0.006024096385542169,830,success,6,14,0.007228915662650603,0.016867469879518072,-0.4,0.024096385542168676,-0.00963855421686747,55,success,success
S2023-068,0000012927,BA,Boeing,0000012927-24-000010,2023,2024-01-31,1.0.3,0.3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22,success,0,1,0.0,0.045454545454545456,-1.0,0.045454545454545456,-0.045454545454545456,1,success,success
S2023-069,0001075531,BKNG,Booking Holdings,0001075531-24-000014,2023,2024-02-22,1.0.3,0.3.0,14,0.026022304832713755,14,0.026022304832713755,10,0.01858736059479554,0,0.0,4,0.007434944237918215,538,success,4,14,0.007434944237918215,0.026022304832713755,-0.5555555555555556,0.03345724907063197,-0.01858736059479554,50,success,success
S2023-070,0000908255,BWA,BorgWarner,0000908255-24-000007,2023,2024-02-08,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2023-071,0000885725,BSX,Boston Scientific,0000885725-24-000017,2023,2024-02-20,1.0.3,0.3.0,3,0.04285714285714286,0,0.0,3,0.04285714285714286,0,0.0,0,0.0,70,success,1,2,0.014285714285714285,0.02857142857142857,-0.3333333333333333,0.04285714285714286,-0.014285714285714285,6,success,success
S2023-072,0000014272,BMY,Bristol Myers Squibb,0000014272-24-000044,2023,2024-02-13,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2023-073,0001730168,AVGO,Broadcom,0001730168-23-000096,2023,2023-12-14,1.0.3,0.3.0,1,0.006172839506172839,1,0.006172839506172839,1,0.006172839506172839,0,0.0,1,0.006172839506172839,162,success,2,5,0.012345679012345678,0.030864197530864196,-0.42857142857142855,0.043209876543209874,-0.018518518518518517,10,success,success
S2023-074,0001383312,BR,Broadridge Financial Solutions,0001383312-23-000037,2023,2023-08-08,1.0.3,0.3.0,0,0.0,1,0.014285714285714285,0,0.0,0,0.0,1,0.014285714285714285,70,success,2,0,0.02857142857142857,0.0,1.0,0.02857142857142857,0.02857142857142857,4,success,success
S2023-075,0000079282,BRO,Brown & Brown,0000950170-24-018890,2023,2024-02-22,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2023-076,0000014693,BF-B,Brown–Forman,0000014693-23-000074,2023,2023-06-16,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2023-077,0001316835,BLDR,Builders FirstSource,0000950170-24-018584,2023,2024-02-22,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2023-078,0001996862,BG,Bunge Global,0001996862-24-000007,2023,2024-02-22,1.0.3,0.3.0,1,0.023809523809523808,5,0.11904761904761904,1,0.023809523809523808,0,0.0,0,0.0,42,success,0,4,0.0,0.09523809523809523,-1.0,0.09523809523809523,-0.09523809523809523,9,success,success
S2023-079,0001043277,CHRW,C.H. Robinson,0001043277-24-000011,2023,2024-02-16,1.0.3,0.3.0,38,0.07465618860510806,12,0.023575638506876228,12,0.023575638506876228,0,0.0,1,0.0019646365422396855,509,success,5,17,0.009823182711198428,0.03339882121807466,-0.5454545454545454,0.043222003929273084,-0.023575638506876228,71,success,success
S2023-080,0001138118,CBRE,CBRE Group,0001138118-24-000006,2023,2024-02-20,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2023-081,0001402057,CDW,CDW Corporation,0001402057-24-000015,2023,2024-02-26,1.0.3,0.3.0,8,0.030303030303030304,2,0.007575757575757576,6,0.022727272727272728,1,0.003787878787878788,0,0.0,264,success,2,13,0.007575757575757576,0.04924242424242424,-0.7333333333333333,0.056818181818181816,-0.041666666666666664,26,success,success
S2023-082,0001324404,CF,CF Industries,0001324404-24-000008,2023,2024-02-22,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2023-083,0001156375,CME,CME Group,0001156375-24-000010,2023,2024-02-28,1.0.3,0.3.0,5,0.024630541871921183,1,0.0049261083743842365,3,0.014778325123152709,0,0.0,1,0.0049261083743842365,203,success,0,23,0.0,0.11330049261083744,-1.0,0.11330049261083744,-0.11330049261083744,30,success,success
S2023-084,0000811156,CMS,CMS Energy,0000811156-24-000044,2023,2024-02-08,1.0.3,0.3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,success,1,0,0.09090909090909091,0.0,1.0,0.09090909090909091,0.09090909090909091,1,success,success
S2023-085,0000277948,CSX,CSX Corporation,0000277948-24-000010,2023,2024-02-14,1.0.3,0.3.0,1,0.02857142857142857,0,0.0,1,0.02857142857142857,0,0.0,0,0.0,35,success,1,3,0.02857142857142857,0.08571428571428572,-0.5,0.11428571428571428,-0.05714285714285714,5,success,success
S2023-086,0000064803,CVS,CVS Health,0000064803-24-000007,2023,2024-02-07,1.0.3,0.3.0,1,0.011627906976744186,1,0.011627906976744186,0,0.0,0,0.0,0,0.0,86,success,1,0,0.011627906976744186,0.0,1.0,0.011627906976744186,0.011627906976744186,3,success,success
S2023-087,0000813672,CDNS,Cadence Design Systems,0000813672-24-000034,2023,2024-02-14,1.0.3,0.3.0,10,0.009523809523809525,7,0.006666666666666667,7,0.006666666666666667,0,0.0,1,0.0009523809523809524,1050,success,17,21,0.01619047619047619,0.02,-0.10526315789473684,0.03619047619047619,-0.0038095238095238095,54,success,success
S2023-088,0001590895,CZR,Caesars Entertainment,0001590895-24-000051,2023,2024-02-20,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2023-089,0000906345,CPT,Camden Property Trust,0000906345-24-000007,2023,2024-02-22,1.0.3,0.3.0,1,0.022727272727272728,1,0.022727272727272728,0,0.0,0,0.0,0,0.0,44,success,1,3,0.022727272727272728,0.06818181818181818,-0.5,0.09090909090909091,-0.045454545454545456,5,success,success
S2023-090,0000016732,CPB,Campbell's,0000016732-23-000109,2023,2023-09-21,1.0.3,0.3.0,2,0.11764705882352941,0,0.0,1,0.058823529411764705,0,0.0,0,0.0,17,success,0,0,0.0,0.0,,0.0,0.0,2,success,success
S2023-091,0000927628,COF,Capital One,0000927628-24-000094,2023,2024-02-23,1.0.3,0.3.0,28,0.03271028037383177,26,0.030373831775700934,13,0.015186915887850467,1,0.0011682242990654205,3,0.0035046728971962616,856,success,1,34,0.0011682242990654205,0.0397196261682243,-0.9428571428571428,0.04088785046728972,-0.038551401869158876,90,success,success
S2023-092,0001170010,KMX,CarMax,0001170010-23-000010,2023,2023-04-13,1.0.3,0.3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19,success,0,0,0.0,0.0,,0.0,0.0,0,success,success
S2023-093,0000721371,CAH,Cardinal Health,0000721371-23-000060,2023,2023-08-15,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2023-094,0000815097,CCL,Carnival Corporation,0000815097-24-000011,2023,2024-01-26,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2023-095,0001783180,CARR,Carrier Global,0001783180-24-000009,2023,2024-02-06,1.0.3,0.3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20,success,0,0,0.0,0.0,,0.0,0.0,0,success,success
S2023-096,0000018230,CAT,Caterpillar Inc.,0000018230-24-000009,2023,2024-02-16,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2023-097,0001374310,CBOE,Cboe Global Markets,0001558370-24-001277,2023,2024-02-16,1.0.3,0.3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,75,success,1,2,0.013333333333333334,0.02666666666666667,-0.3333333333333333,0.04,-0.013333333333333334,3,success,success
