company_id,cik,ticker,company_name,accession_number,report_year,filing_date,ai_disclosure_binary,ai_term_count,ai_terms_per_1000_words,ai_sentence_count,ai_sentence_ratio,total_analysis_word_count,total_analysis_sentence_count,ai_detection_status
S2023-091,0000927628,COF,Capital One,0000927628-24-000094,2023,2024-02-23,1,36,0.3946892370437776,25,0.005335040546308152,91211,4686,success
S2023-092,0001170010,KMX,CarMax,0001170010-23-000010,2023,2023-04-13,1,2,0.04957243772462511,1,0.00045998160073597056,40345,2174,success
S2023-093,0000721371,CAH,Cardinal Health,0000721371-23-000060,2023,2023-08-15,0,0,0.0,0,0.0,57569,2879,success
S2023-094,0000815097,CCL,Carnival Corporation,0000815097-24-000011,2023,2024-01-26,0,0,0.0,0,0.0,45920,2412,success
S2023-095,0001783180,CARR,Carrier Global,0001783180-24-000009,2023,2024-02-06,1,2,0.04021879021879022,1,0.0004452359750667854,49728,2246,success
S2023-096,0000018230,CAT,Caterpillar Inc.,0000018230-24-000009,2023,2024-02-16,0,0,0.0,0,0.0,48242,2544,success
S2023-097,0001374310,CBOE,Cboe Global Markets,0001558370-24-001277,2023,2024-02-16,1,5,0.052653194469308454,2,0.00046157396722824835,94961,4333,success
S2023-098,0001306830,CE,Celanese,0001306830-24-000029,2023,2024-02-23,1,2,0.03873416740907154,2,0.0007855459544383347,51634,2546,success
S2023-099,0001140859,COR,Cencora,0001140859-23-000197,2023,2023-11-21,1,3,0.06189906326084265,1,0.00046146746654360867,48466,2167,success
S2023-100,0001071739,CNC,Centene Corporation,0001071739-24-000037,2023,2024-02-20,1,1,0.01715442412598209,1,0.0003714710252600297,58294,2692,success
S2023-101,0001130310,CNP,CenterPoint Energy,0001130310-24-000010,2023,2024-02-20,1,23,0.2622965775998723,14,0.003412137460394833,87687,4103,success
S2023-102,0001100682,CRL,Charles River Laboratories,0001100682-24-000007,2023,2024-02-14,1,1,0.01631241537934522,1,0.00036010082823190496,61303,2777,success
S2023-103,0000316709,SCHW,Charles Schwab Corporation,0000316709-24-000018,2023,2024-02-23,1,1,0.014601950820629636,1,0.00027434842249657066,68484,3645,success
S2023-104,0001091667,CHTR,Charter Communications,0001091667-24-000028,2023,2024-02-02,1,11,0.2328781623795914,9,0.003617363344051447,47235,2488,success
S2023-105,0000093410,CVX,Chevron Corporation,0000093410-24-000013,2023,2024-02-26,1,2,0.03900308124341823,2,0.000718132854578097,51278,2785,success
S2023-106,0001058090,CMG,Chipotle Mexican Grill,0001562762-24-000023,2023,2024-02-08,1,4,0.1283532280836863,4,0.002797202797202797,31164,1430,success
S2023-107,0000896159,CB,Chubb Limited,0000896159-24-000003,2023,2024-02-23,1,10,0.11021955735825766,8,0.0017267429311461256,90728,4633,success
S2023-108,0000313927,CHD,Church & Dwight,0000950170-24-015810,2023,2024-02-15,1,3,0.04772282582759334,2,0.000731528895391368,62863,2734,success
S2023-109,0001739940,CI,Cigna,0001739940-24-000005,2023,2024-02-29,1,35,0.4594864254581736,20,0.005267316302343956,76172,3797,success
S2023-110,0000020286,CINF,Cincinnati Financial,0000020286-24-000014,2023,2024-02-26,1,4,0.05837030119075414,2,0.000560695262125035,68528,3567,success
S2023-111,0000723254,CTAS,Cintas,0000723254-23-000025,2023,2023-07-27,0,0,0.0,0,0.0,27531,1392,success
S2023-112,0000858877,CSCO,Cisco,0000858877-23-000023,2023,2023-09-07,1,22,0.4370976714614957,16,0.006597938144329897,50332,2425,success
S2023-113,0000831001,C,Citigroup,0000831001-24-000033,2023,2024-02-23,1,6,0.04116609834580895,4,0.0005660911406736484,145751,7066,success
S2023-114,0000759944,CFG,Citizens Financial Group,0000759944-24-000039,2023,2024-02-16,1,1,0.015386982612709647,1,0.0003168567807351077,64990,3156,success
S2023-115,0000021076,CLX,Clorox,0000021076-23-000037,2023,2023-08-10,1,4,0.18927743339800313,2,0.0022172949002217295,21133,902,success
S2023-116,0001057352,CSGP,CoStar Group,0001057352-24-000013,2023,2024-02-22,1,4,0.08275234292570909,3,0.001328609388839681,48337,2258,success
S2023-117,0000021344,KO,Coca-Cola Company (The),0000021344-24-000009,2023,2024-02-20,1,6,0.08078632018311566,4,0.0012146978439113271,74270,3293,success
S2023-118,0001058290,CTSH,Cognizant,0001058290-24-000017,2023,2024-02-14,1,33,0.7973710916735128,30,0.015608740894901144,41386,1922,success
S2023-119,0000021665,CL,Colgate-Palmolive,0000021665-24-000003,2023,2024-02-15,1,10,0.2269477793159794,8,0.0038498556304138597,44063,2078,success
S2023-120,0001166691,CMCSA,Comcast,0001166691-24-000011,2023,2024-01-31,1,4,0.08115565654926149,3,0.001284796573875803,49288,2335,success
S2023-121,0000023217,CAG,Conagra Brands,0001437749-23-019879,2023,2023-07-13,0,0,0.0,0,0.0,39029,1939,success
S2023-122,0001163165,COP,ConocoPhillips,0001163165-24-000010,2023,2024-02-15,1,1,0.015869741164521608,1,0.0002768549280177187,63013,3612,success
S2023-123,0001047862,ED,Consolidated Edison,0001047862-24-000012,2023,2024-02-15,1,1,0.013217897032582117,1,0.00023980815347721823,75655,4170,success
S2023-124,0000016918,STZ,Constellation Brands,0000016918-23-000045,2023,2023-04-20,0,0,0.0,0,0.0,51574,3123,success
S2023-125,0001868275,CEG,Constellation Energy,0001868275-24-000014,2023,2024-02-27,1,3,0.03758315272540496,1,0.0002397506593143131,79823,4171,success
S2023-126,0000711404,COO,Cooper Companies (The),0000711404-23-000072,2023,2023-12-08,0,0,0.0,0,0.0,45661,2302,success
S2023-127,0000900075,CPRT,Copart,0000900075-23-000034,2023,2023-09-28,1,1,0.02439143372847456,1,0.0005422993492407809,40998,1844,success
S2023-128,0000024741,GLW,Corning Inc.,0001437749-24-003735,2023,2024-02-12,1,1,0.027567955009097426,1,0.00044583147570218456,36274,2243,success
S2023-129,0001755672,CTVA,Corteva,0001755672-24-000004,2023,2024-02-08,1,2,0.027087791532356367,2,0.0005329070077271516,73834,3753,success
S2023-130,0000909832,COST,Costco,0000909832-23-000042,2023,2023-10-11,0,0,0.0,0,0.0,25754,1419,success
S2023-131,0001051470,CCI,Crown Castle,0001051470-24-000062,2023,2024-02-23,1,2,0.04015499829341257,2,0.0008795074758135445,49807,2274,success
S2023-132,0000026172,CMI,Cummins,0000026172-24-000012,2023,2024-02-12,0,0,0.0,0,0.0,55562,2880,success
S2023-133,0000882184,DHI,D. R. Horton,0000882184-23-000115,2023,2023-11-17,1,1,0.02168444791395611,1,0.00040749796251018743,46116,2454,success
S2023-134,0000936340,DTE,DTE Energy,0000936340-24-000076,2023,2024-02-08,0,0,0.0,0,0.0,59819,3272,success
S2023-135,0000927066,DVA,DaVita,0000927066-24-000013,2023,2024-02-14,1,3,0.038759189157762816,2,0.000657030223390276,77401,3044,success
S2023-136,0000313616,DHR,Danaher Corporation,0000313616-24-000052,2023,2024-02-21,1,18,0.2763873107514664,13,0.004998077662437524,65126,2601,success
S2023-137,0000940944,DRI,Darden Restaurants,0000940944-23-000037,2023,2023-07-21,0,0,0.0,0,0.0,38563,1865,success
S2023-138,0000315189,DE,Deere & Company,0001558370-23-019812,2023,2023-12-15,1,7,0.15412391562816505,7,0.0024398745207389336,45418,2869,success
S2023-139,0000027904,DAL,Delta Air Lines,0000027904-24-000003,2023,2024-02-12,0,0,0.0,0,0.0,50835,2663,success
S2023-140,0000818479,XRAY,Dentsply Sirona,0000818479-24-000021,2023,2024-02-29,1,16,0.27889626801931355,11,0.004273504273504274,57369,2574,success
S2023-141,0001090012,DVN,Devon Energy,0000950170-24-021781,2023,2024-02-28,1,1,0.01692161906051171,1,0.0003332222592469177,59096,3001,success
S2023-142,0001093557,DXCM,Dexcom,0001093557-24-000021,2023,2024-02-08,1,1,0.01351460929264535,1,0.00031133250311332503,73994,3212,success
S2023-143,0001539838,FANG,Diamondback Energy,0001539838-24-000019,2023,2024-02-22,0,0,0.0,0,0.0,70358,3084,success
S2023-144,0001297996,DLR,Digital Realty,0001558370-24-001575,2023,2024-02-23,1,2,0.026253265249865453,2,0.000468055230517201,76181,4273,success
S2023-145,0000029534,DG,Dollar General,0001558370-23-004574,2023,2023-03-24,0,0,0.0,0,0.0,39462,1861,success
S2023-146,0000935703,DLTR,Dollar Tree,0000935703-23-000016,2023,2023-03-10,0,0,0.0,0,0.0,33723,1587,success
S2023-147,0000715957,D,Dominion Energy,0000950170-24-019110,2023,2024-02-23,1,1,0.005492423202192575,1,0.0001362954886193267,182069,7337,success
S2023-148,0000029905,DOV,Dover Corporation,0000029905-24-000008,2023,2024-02-09,1,4,0.0936812028666448,3,0.0013623978201634877,42698,2202,success
S2023-149,0001751788,DOW,Dow Inc.,0001751788-24-000010,2023,2024-01-31,1,2,0.03439440059158369,2,0.0006555227794165847,58149,3051,success
S2023-150,0001666700,DD,DuPont,0001666700-24-000008,2023,2024-02-15,0,0,0.0,0,0.0,64325,3065,success
S2023-151,0001326160,DUK,Duke Energy,0001326160-24-000037,2023,2024-02-23,0,0,0.0,0,0.0,102997,6033,success
S2023-152,0000821189,EOG,EOG Resources,0000821189-24-000011,2023,2024-02-22,0,0,0.0,0,0.0,51429,2352,success
S2023-153,0001352010,EPAM,EPAM Systems,0001352010-24-000008,2023,2024-02-22,1,30,0.6498148027812074,23,0.011246943765281174,46167,2045,success
S2023-154,0000033213,EQT,EQT Corporation,0000033213-24-000008,2023,2024-02-14,0,0,0.0,0,0.0,60720,2640,success
S2023-155,0000915389,EMN,Eastman Chemical Co.,0000915389-24-000016,2023,2024-02-14,1,4,0.08635205733776607,4,0.0017873100983020554,46322,2238,success
S2023-156,0001551182,ETN,Eaton Corporation,0001551182-24-000006,2023,2024-02-29,0,0,0.0,0,0.0,33141,1697,success
S2023-157,0000031462,ECL,Ecolab,0001558370-24-001581,2023,2024-02-23,1,1,0.01697447039652363,1,0.0003180661577608143,58912,3144,success
S2023-158,0000827052,EIX,Edison International,0000827052-24-000013,2023,2024-02-22,1,1,0.010569595501580155,1,0.00023020257826887662,94611,4344,success
S2023-159,0001099800,EW,Edwards Lifesciences,0001099800-24-000004,2023,2024-02-12,1,1,0.0235200037632006,1,0.00046382189239332097,42517,2156,success
S2023-160,0000712515,EA,Electronic Arts,0000712515-23-000028,2023,2023-05-24,1,4,0.10440593025683859,3,0.0017626321974148062,38312,1702,success
S2023-161,0001156039,ELV,Elevance Health,0001156039-24-000015,2023,2024-02-21,1,3,0.041204829205982944,2,0.0006082725060827251,72807,3288,success
S2023-162,0000032604,EMR,Emerson Electric,0000032604-23-000044,2023,2023-11-13,0,0,0.0,0,0.0,35706,1667,success
S2023-163,0001463101,ENPH,Enphase Energy,0001463101-24-000024,2023,2024-02-09,1,1,0.015336717635691608,1,0.00034940600978336826,65203,2862,success
S2023-164,0000065984,ETR,Entergy,0000065984-24-000012,2023,2024-02-23,1,3,0.012323668838370975,2,0.00017782519783053258,243434,11247,success
S2023-165,0000033185,EFX,Equifax,0000033185-24-000017,2023,2024-02-22,1,17,0.2992220227408737,11,0.003998545983278807,56814,2751,success
S2023-166,0001101239,EQIX,Equinix,0001628280-24-005350,2023,2024-02-16,1,13,0.20453115166771554,10,0.003108486167236556,63560,3217,success
S2023-167,0000906107,EQR,Equity Residential,0000950170-24-015907,2023,2024-02-15,1,7,0.10554885404101327,6,0.001965280052407468,66320,3053,success
S2023-168,0000920522,ESS,Essex Property Trust,0000920522-24-000033,2023,2024-02-23,1,2,0.03950851408478527,2,0.0008227067050596463,50622,2431,success
S2023-169,0001001250,EL,Estée Lauder Companies (The),0001001250-23-000112,2023,2023-08-18,0,0,0.0,0,0.0,56780,2761,success
S2023-170,0001370637,ETSY,Etsy,0001370637-24-000013,2023,2024-02-22,1,17,0.2177811939533692,8,0.0023647650014779783,78060,3383,success
S2023-171,0001095073,EG,Everest Group,0001095073-24-000009,2023,2024-02-28,0,0,0.0,0,0.0,58766,3010,success
S2023-172,0001711269,EVRG,Evergy,0001711269-24-000007,2023,2024-02-29,0,0,0.0,0,0.0,62102,3182,success
S2023-173,0000072741,ES,Eversource Energy,0000072741-24-000005,2023,2024-02-14,0,0,0.0,0,0.0,93185,3922,success
S2023-174,0001109357,EXC,Exelon,0001109357-24-000053,2023,2024-02-21,1,1,0.011297520194317347,1,0.0001902587519025875,88515,5256,success
S2023-175,0001324424,EXPE,Expedia Group,0001324424-24-000007,2023,2024-02-09,1,15,0.27988207635183043,12,0.005143591941705958,53594,2333,success
S2023-176,0000746515,EXPD,Expeditors International,0000950170-24-019394,2023,2024-02-23,0,0,0.0,0,0.0,43618,2030,success
S2023-177,0001289490,EXR,Extra Space Storage,0001628280-24-008044,2023,2024-02-29,0,0,0.0,0,0.0,35684,1805,success
S2023-178,0000034088,XOM,ExxonMobil,0000034088-24-000018,2023,2024-02-28,0,0,0.0,0,0.0,42506,2376,success
S2023-179,0001048695,FFIV,"F5, Inc.",0001048695-23-000039,2023,2023-11-14,1,25,0.5919962112242482,19,0.009378084896347482,42230,2026,success
S2023-180,0000037785,FMC,FMC Corporation,0000037785-24-000033,2023,2024-02-27,0,0,0.0,0,0.0,54870,2743,success
S2023-181,0001013237,FDS,FactSet,0001013237-23-000128,2023,2023-10-27,1,14,0.3045331941181589,11,0.0047169811320754715,45972,2332,success
S2023-182,0000814547,FICO,Fair Isaac,0000814547-23-000022,2023,2023-11-08,1,27,0.6360274198487668,16,0.007445323406235459,42451,2149,success
S2023-183,0000815556,FAST,Fastenal,0000815556-24-000009,2023,2024-02-06,0,0,0.0,0,0.0,37274,1941,success
S2023-184,0001048911,FDX,FedEx,0000950170-23-033201,2023,2023-07-17,1,7,0.08570658961236134,6,0.0014925373134328358,81674,4020,success
S2023-185,0000034903,FRT,Federal Realty Investment Trust,0000034903-24-000032,2023,2024-02-12,0,0,0.0,0,0.0,43295,2120,success
S2023-186,0001136893,FIS,Fidelity National Information Services,0001136893-24-000015,2023,2024-02-26,1,17,0.32304038004750596,12,0.0050041701417848205,52625,2398,success
S2023-187,0000035527,FITB,Fifth Third Bancorp,0000035527-24-000088,2023,2024-02-27,1,1,0.009109625230018037,1,0.0001937984496124031,109774,5160,success
S2023-188,0001274494,FSLR,First Solar,0001274494-24-000004,2023,2024-02-27,1,2,0.03289906566653507,1,0.0003972983710766786,60792,2517,success
S2023-189,0001031296,FE,FirstEnergy,0001031296-24-000008,2023,2024-02-13,1,2,0.022262046549939334,1,0.00025786487880350697,89839,3878,success
S2023-190,0000798354,FI,Fiserv,0000798354-24-000037,2023,2024-02-22,1,10,0.18275187777554414,7,0.0029635901778154107,54719,2362,success
