company_id,cik,ticker,company_name,accession_number,report_year,filing_date,ai_disclosure_binary,ai_term_count,ai_terms_per_1000_words,ai_sentence_count,ai_sentence_ratio,total_analysis_word_count,total_analysis_sentence_count,ai_detection_status
S2024-042,0000947484,ACGL,Arch Capital Group,0000947484-25-000017,2024,2025-02-27,1,73,0.7002465251465242,46,0.009641584573464682,104249,4771,success
S2024-043,0000007084,ADM,Archer Daniels Midland,0000007084-25-000011,2024,2025-02-20,1,22,0.4757991262597863,15,0.005980861244019139,46238,2508,success
S2024-044,0001596532,ANET,Arista Networks,0001596532-25-000028,2024,2025-02-19,1,127,1.9938770704136903,97,0.03771384136858476,63695,2572,success
S2024-045,0000354190,AJG,Arthur J. Gallagher & Co.,0000950170-25-021775,2024,2025-02-18,1,38,0.3966762704079502,33,0.008598228243877019,95796,3838,success
S2024-046,0001267238,AIZ,Assurant,0001267238-25-000008,2024,2025-02-20,1,26,0.3511093705689322,21,0.00618921308576481,74051,3393,success
S2024-047,0000731802,ATO,Atmos Energy,0000731802-24-000030,2024,2024-11-18,0,0,0.0,0,0.0,34375,1865,success
S2024-048,0000866787,AZO,AutoZone,0001558370-24-013758,2024,2024-10-28,1,2,0.048018054788600516,2,0.0009770395701025891,41651,2047,success
S2024-049,0000769397,ADSK,Autodesk,0000769397-24-000090,2024,2024-06-10,1,35,0.482007354055059,27,0.007731958762886598,72613,3492,success
S2024-050,0000008670,ADP,Automatic Data Processing,0000008670-24-000024,2024,2024-08-07,1,69,1.7756047349459598,51,0.02823920265780731,38860,1806,success
S2024-051,0000915912,AVB,AvalonBay Communities,0000915912-25-000005,2024,2025-02-27,1,6,0.12113625810098726,5,0.0021949078138718174,49531,2278,success
S2024-052,0000008818,AVY,Avery Dennison,0000008818-25-000003,2024,2025-02-26,1,6,0.14502912668294216,4,0.0019851116625310174,41371,2015,success
S2024-053,0001069183,AXON,Axon Enterprise,0001069183-25-000019,2024,2025-02-28,1,48,0.8389115123127742,36,0.014240506329113924,57217,2528,success
S2024-054,0001037540,BXP,"BXP, Inc.",0001656423-25-000009,2024,2025-02-27,1,12,0.13557636903887652,9,0.002346805736636245,88511,3835,success
S2024-055,0001701605,BKR,Baker Hughes,0001701605-25-000035,2024,2025-02-04,1,15,0.3094506219957502,10,0.004120313143798929,48473,2427,success
S2024-056,0000009389,BALL,Ball Corporation,0001558370-25-001190,2024,2025-02-20,0,0,0.0,0,0.0,47946,2430,success
S2024-057,0000070858,BAC,Bank of America,0000070858-25-000139,2024,2025-02-25,1,41,0.39297626806732355,22,0.004632554221941461,104332,4749,success
S2024-058,0001390777,BK,Bank of New York Mellon,0001390777-25-000046,2024,2025-02-27,1,1,0.15782828282828282,1,0.0018484288354898336,6336,541,success
S2024-059,0000010456,BAX,Baxter International,0001628280-25-007201,2024,2025-02-21,1,33,0.4892367906066536,23,0.00796674748874264,67452,2887,success
S2024-060,0000010795,BDX,Becton Dickinson,0000010795-24-000084,2024,2024-11-27,1,11,0.2160166529201524,11,0.004412354592860008,50922,2493,success
S2024-061,0001067983,BRK-B,Berkshire Hathaway,0000950170-25-025210,2024,2025-02-24,0,0,0.0,0,0.0,85480,4254,success
S2024-062,0000764478,BBY,Best Buy,0000764478-24-000010,2024,2024-03-15,1,10,0.26669511414550884,8,0.0040858018386108275,37496,1958,success
S2024-063,0000842023,TECH,Bio-Techne,0001558370-24-012430,2024,2024-08-22,0,0,0.0,0,0.0,50851,2290,success
S2024-064,0000875045,BIIB,Biogen,0000875045-25-000009,2024,2025-02-12,1,12,0.13463631365773204,9,0.001955671447196871,89129,4602,success
S2024-065,0002012383,BLK,BlackRock,0000950170-25-026584,2024,2025-02-25,1,30,0.27407772844378664,18,0.003989361702127659,109458,4512,success
S2024-066,0001393818,BX,Blackstone Inc.,0001193125-25-042469,2024,2025-02-28,1,22,0.3275027912169706,16,0.0034035311635822164,67175,4701,success
S2024-067,0000012927,BA,Boeing,0000012927-25-000015,2024,2025-02-03,1,1,0.01942841600124342,1,0.0003943217665615142,51471,2536,success
S2024-068,0001075531,BKNG,Booking Holdings,0001075531-25-000010,2024,2025-02-20,1,41,0.8383772288565352,31,0.013396715643906655,48904,2314,success
S2024-069,0000908255,BWA,BorgWarner,0000908255-25-000007,2024,2025-02-06,1,1,0.019210450485063875,1,0.0004060089321965083,52055,2463,success
S2024-070,0000885725,BSX,Boston Scientific,0000885725-25-000011,2024,2025-02-18,1,6,0.09762288280372919,4,0.0014657383657017222,61461,2729,success
S2024-071,0000014272,BMY,Bristol Myers Squibb,0000014272-25-000039,2024,2025-02-12,1,9,0.15058477086017366,6,0.001969796454366382,59767,3046,success
S2024-072,0001730168,AVGO,Broadcom,0001730168-24-000139,2024,2024-12-20,1,54,1.1340963981938466,38,0.016421780466724288,47615,2314,success
S2024-073,0001383312,BR,Broadridge Financial Solutions,0001383312-24-000039,2024,2024-08-06,1,14,0.2978089768134439,9,0.004122766834631242,47010,2183,success
S2024-074,0000079282,BRO,Brown & Brown,0000950170-25-019039,2024,2025-02-13,1,12,0.18721332958906675,10,0.0037064492216456633,64098,2698,success
S2024-075,0000014693,BF-B,Brown–Forman,0000014693-24-000086,2024,2024-06-14,1,1,0.02769162605228179,1,0.000505050505050505,36112,1980,success
S2024-076,0001316835,BLDR,Builders FirstSource,0000950170-25-023953,2024,2025-02-20,0,0,0.0,0,0.0,55951,2400,success
S2024-077,0001996862,BG,Bunge Global,0001996862-25-000008,2024,2025-02-20,1,10,0.13897188598746474,5,0.001539882968894364,71957,3247,success
S2024-078,0001043277,CHRW,C.H. Robinson,0001043277-25-000012,2024,2025-02-14,1,27,0.7618295194830845,16,0.008547008547008548,35441,1872,success
S2024-079,0001138118,CBRE,CBRE Group,0001138118-25-000005,2024,2025-02-14,1,5,0.08839388314328649,3,0.0012290045063498567,56565,2441,success
S2024-080,0001402057,CDW,CDW Corporation,0001402057-25-000018,2024,2025-02-21,1,23,0.6539478547667112,17,0.009209100758396533,35171,1846,success
S2024-081,0001324404,CF,CF Industries,0001324404-25-000006,2024,2025-02-20,0,0,0.0,0,0.0,62953,2931,success
S2024-082,0001156375,CME,CME Group,0001156375-25-000021,2024,2025-02-27,1,9,0.18639715019468148,8,0.003229713362939039,48284,2477,success
S2024-083,0000811156,CMS,CMS Energy,0000811156-25-000036,2024,2025-02-11,1,2,0.03640798791254801,2,0.000687757909215956,54933,2908,success
S2024-084,0000277948,CSX,CSX Corporation,0000277948-25-000008,2024,2025-02-27,1,1,0.02493330341336924,1,0.00036075036075036075,40107,2772,success
S2024-085,0000064803,CVS,CVS Health,0000064803-25-000007,2024,2025-02-12,1,8,0.07452328386850367,6,0.001358080579447714,107349,4418,success
S2024-086,0000813672,CDNS,Cadence Design Systems,0000813672-25-000024,2024,2025-02-21,1,86,1.6197687120955286,58,0.023606023606023607,53094,2457,success
S2024-087,0001590895,CZR,Caesars Entertainment,0001590895-25-000068,2024,2025-02-25,0,0,0.0,0,0.0,54610,2624,success
S2024-088,0000906345,CPT,Camden Property Trust,0000906345-25-000008,2024,2025-02-20,1,2,0.06821049759557996,1,0.0006854009595613434,29321,1459,success
S2024-089,0000016732,CPB,Campbell's,0000016732-24-000130,2024,2024-09-19,1,4,0.09352568449110336,3,0.0013380909901873326,42769,2242,success
S2024-090,0000927628,COF,Capital One,0000927628-25-000092,2024,2025-02-20,1,42,0.4440825993634816,30,0.0062932662051604785,94577,4767,success
S2024-091,0001170010,KMX,CarMax,0001170010-24-000034,2024,2024-04-15,1,6,0.14699037213062544,5,0.0022872827081427266,40819,2186,success
S2024-092,0000721371,CAH,Cardinal Health,0000721371-24-000056,2024,2024-08-14,1,6,0.11969358442387489,4,0.0014992503748125937,50128,2668,success
S2024-093,0000815097,CCL,Carnival Corporation,0000815097-25-000007,2024,2025-01-27,1,3,0.07122507122507123,2,0.0008928571428571428,42120,2240,success
S2024-094,0001783180,CARR,Carrier Global,0001783180-25-000008,2024,2025-02-11,0,0,0.0,0,0.0,51060,2247,success
S2024-095,0000018230,CAT,Caterpillar Inc.,0000018230-25-000008,2024,2025-02-14,1,2,0.04142416271411114,1,0.00039093041438623924,48281,2558,success
S2024-096,0001374310,CBOE,Cboe Global Markets,0001628280-25-006984,2024,2025-02-21,1,8,0.09667206419025062,4,0.0010863661053775121,82754,3682,success
S2024-097,0001306830,CE,Celanese,0001306830-25-000027,2024,2025-02-21,1,4,0.07300735549106573,4,0.0015026296018031556,54789,2662,success
S2024-098,0001140859,COR,Cencora,0001140859-24-000177,2024,2024-11-26,1,3,0.06209765891825878,1,0.0004576659038901602,48311,2185,success
S2024-099,0001071739,CNC,Centene Corporation,0001071739-25-000027,2024,2025-02-18,1,23,0.40766408479412963,15,0.005971337579617835,56419,2512,success
S2024-100,0001130310,CNP,CenterPoint Energy,0001130310-25-000040,2024,2025-02-20,1,26,0.2771855010660981,18,0.004355189934672151,93800,4133,success
S2024-101,0001100682,CRL,Charles River Laboratories,0001100682-25-000011,2024,2025-02-19,1,5,0.07902889296326737,3,0.0010645848119233499,63268,2818,success
S2024-102,0000316709,SCHW,Charles Schwab Corporation,0000316709-25-000010,2024,2025-02-26,1,2,0.029630507570594683,2,0.0005580357142857143,67498,3584,success
S2024-103,0001091667,CHTR,Charter Communications,0001091667-25-000034,2024,2025-01-31,1,11,0.20826233481010262,9,0.0033949453036589967,52818,2651,success
S2024-104,0000093410,CVX,Chevron Corporation,0000093410-25-000009,2024,2025-02-21,1,7,0.13503607392260503,5,0.001771165426850868,51838,2823,success
S2024-105,0001058090,CMG,Chipotle Mexican Grill,0001058090-25-000014,2024,2025-02-05,1,3,0.09624330307016137,3,0.002073255010366275,31171,1447,success
S2024-106,0000896159,CB,Chubb Limited,0000896159-25-000004,2024,2025-02-27,1,18,0.20091303813999173,13,0.0028384279475982535,89591,4580,success
S2024-107,0000313927,CHD,Church & Dwight,0000950170-25-019801,2024,2025-02-13,1,8,0.12557292647705154,5,0.0018018018018018018,63708,2775,success
S2024-108,0001739940,CI,Cigna,0001739940-25-000009,2024,2025-02-27,1,45,0.7050639257959388,27,0.008735037204788094,63824,3091,success
S2024-109,0000020286,CINF,Cincinnati Financial,0000020286-25-000009,2024,2025-02-24,1,8,0.11955108567329677,6,0.0016968325791855204,66917,3536,success
S2024-110,0000723254,CTAS,Cintas,0000723254-24-000036,2024,2024-07-25,1,6,0.203334688897926,5,0.0033875338753387536,29508,1476,success
S2024-111,0000858877,CSCO,Cisco,0000858877-24-000017,2024,2024-09-05,1,29,0.5483181758021517,24,0.009077155824508321,52889,2644,success
S2024-112,0000831001,C,Citigroup,0000831001-25-000067,2024,2025-02-21,1,19,0.13091169661558813,12,0.0017258737235725586,145136,6953,success
S2024-113,0000759944,CFG,Citizens Financial Group,0000759944-25-000013,2024,2025-02-13,1,9,0.13937713905192572,5,0.0016061676839061998,64573,3113,success
S2024-114,0000021076,CLX,Clorox,0000021076-24-000030,2024,2024-08-08,1,9,0.4097800846878842,6,0.006322444678609062,21963,949,success
S2024-115,0001057352,CSGP,CoStar Group,0001057352-25-000016,2024,2025-02-20,1,12,0.2613752695432467,8,0.003657978966620942,45911,2187,success
S2024-116,0000021344,KO,Coca-Cola Company (The),0000021344-25-000011,2024,2025-02-20,1,9,0.12096936786784769,6,0.0018143332325370426,74399,3307,success
S2024-117,0001058290,CTSH,Cognizant,0001058290-25-000017,2024,2025-02-12,1,86,2.105572421897953,67,0.0354122621564482,40844,1892,success
S2024-118,0000021665,CL,Colgate-Palmolive,0000021665-25-000008,2024,2025-02-13,1,15,0.34801169319289127,11,0.005424063116370809,43102,2028,success
S2024-119,0001166691,CMCSA,Comcast,0001166691-25-000011,2024,2025-01-31,1,7,0.1494385380641305,6,0.0026455026455026454,46842,2268,success
S2024-120,0000023217,CAG,Conagra Brands,0001558370-24-009764,2024,2024-07-11,1,3,0.05677946854417443,3,0.0012062726176115801,52836,2487,success
S2024-121,0001163165,COP,ConocoPhillips,0001163165-25-000012,2024,2025-02-18,1,1,0.016028466556604528,1,0.00028011204481792715,62389,3570,success
S2024-122,0001047862,ED,Consolidated Edison,0001047862-25-000011,2024,2025-02-20,1,1,0.013314870046868342,1,0.00024061597690086623,75104,4156,success
S2024-123,0000016918,STZ,Constellation Brands,0000016918-24-000054,2024,2024-04-23,1,10,0.21913965770385466,8,0.0028169014084507044,45633,2840,success
S2024-124,0001868275,CEG,Constellation Energy,0001868275-25-000023,2024,2025-02-18,1,4,0.05236835903746956,2,0.0004928536224741252,76382,4058,success
S2024-125,0000711404,COO,Cooper Companies (The),0000711404-24-000074,2024,2024-12-06,1,1,0.021699034392969514,1,0.0004314063848144953,46085,2318,success
S2024-126,0000900075,CPRT,Copart,0000900075-24-000024,2024,2024-09-30,1,8,0.1948415694488419,4,0.002151694459386767,41059,1859,success
S2024-127,0000024741,GLW,Corning Inc.,0001628280-25-005347,2024,2025-02-13,1,8,0.19587679349689047,6,0.0027112516945323093,40842,2213,success
S2024-128,0001175454,CPAY,Corpay,0001628280-25-008746,2024,2025-02-27,1,3,0.04776461597248758,3,0.0005453553899291038,62808,5501,success
S2024-129,0001755672,CTVA,Corteva,0001755672-25-000005,2024,2025-02-14,1,2,0.027363524421945548,2,0.0005349023803155924,73090,3739,success
S2024-130,0000909832,COST,Costco,0000909832-24-000049,2024,2024-10-09,1,2,0.07439092430723451,2,0.001375515818431912,26885,1454,success
S2024-131,0001535527,CRWD,CrowdStrike,0001535527-24-000007,2024,2024-03-07,1,72,1.1291637914810866,52,0.018991964937910884,63764,2738,success
S2024-132,0001051470,CCI,Crown Castle,0001051470-25-000089,2024,2025-03-14,1,3,0.05306822805186535,3,0.0012,56531,2500,success
S2024-133,0000026172,CMI,Cummins,0000026172-25-000007,2024,2025-02-11,1,13,0.24333632824198861,7,0.002474372569812655,53424,2829,success
S2024-134,0000882184,DHI,D. R. Horton,0000882184-24-000057,2024,2024-11-19,1,2,0.04215585017810847,2,0.0007945967421533572,47443,2517,success
S2024-135,0000936340,DTE,DTE Energy,0000936340-25-000065,2024,2025-02-13,0,0,0.0,0,0.0,57634,3169,success
S2024-136,0000927066,DVA,DaVita,0000927066-25-000012,2024,2025-02-13,1,11,0.1380990044317226,7,0.0022742040285899934,79653,3078,success
S2024-137,0000313616,DHR,Danaher Corporation,0000313616-25-000043,2024,2025-02-20,1,19,0.31082319068184794,14,0.005740057400574006,61128,2439,success
S2024-138,0000940944,DRI,Darden Restaurants,0000940944-24-000035,2024,2024-07-19,1,1,0.02381973226620933,1,0.0005032712632108706,41982,1987,success
S2024-139,0000910521,DECK,Deckers Brands,0000910521-24-000017,2024,2024-05-24,1,8,0.16093341380004023,4,0.0017391304347826088,49710,2300,success
S2024-140,0000315189,DE,Deere & Company,0001558370-24-016169,2024,2024-12-12,1,14,0.29927959126958675,12,0.004152249134948097,46779,2890,success
S2024-141,0001571996,DELL,Dell Technologies,0001571996-24-000036,2024,2024-03-25,1,38,0.5941677742162458,26,0.008795669824086604,63955,2956,success
S2024-142,0000027904,DAL,Delta Air Lines,0000027904-25-000004,2024,2025-02-11,0,0,0.0,0,0.0,45056,2483,success
S2024-143,0001090012,DVN,Devon Energy,0000950170-25-022844,2024,2025-02-19,1,1,0.017168855695767878,1,0.00034223134839151266,58245,2922,success
S2024-144,0001093557,DXCM,Dexcom,0001093557-25-000036,2024,2025-02-18,1,17,0.22796454480844272,11,0.003401360544217687,74573,3234,success
S2024-145,0001539838,FANG,Diamondback Energy,0001539838-25-000021,2024,2025-02-26,1,4,0.056174252531352255,3,0.0009551098376313276,71207,3141,success
S2024-146,0001297996,DLR,Digital Realty,0001558370-25-001424,2024,2025-02-25,1,6,0.07643701589889931,4,0.0008998875140607424,78496,4445,success
S2024-147,0000029534,DG,Dollar General,0001558370-24-003813,2024,2024-03-25,0,0,0.0,0,0.0,39787,1845,success
S2024-148,0000935703,DLTR,Dollar Tree,0000935703-24-000011,2024,2024-03-20,1,1,0.02529596276434281,1,0.0005621135469364812,39532,1779,success
S2024-149,0000715957,D,Dominion Energy,0000950170-25-028387,2024,2025-02-27,1,3,0.016689475616676126,3,0.00041339396444811904,179754,7257,success
S2024-150,0001286681,DPZ,Domino's,0000950170-25-025223,2024,2025-02-24,1,7,0.10514773256425278,4,0.0013855213023900243,66573,2887,success
S2024-151,0000029905,DOV,Dover Corporation,0000029905-25-000006,2024,2025-02-14,1,7,0.15833521827640806,5,0.0022192632046160675,44210,2253,success
S2024-152,0001751788,DOW,Dow Inc.,0001751788-25-000012,2024,2025-02-04,1,6,0.09560229445506692,5,0.0015403573629081946,62760,3246,success
S2024-153,0001666700,DD,DuPont,0001666700-25-000005,2024,2025-02-14,1,3,0.047342507259184444,3,0.0009819967266775777,63368,3055,success
S2024-154,0001326160,DUK,Duke Energy,0001326160-25-000072,2024,2025-02-27,1,3,0.028784433378428946,3,0.0004930966469428008,104223,6084,success
S2024-155,0000821189,EOG,EOG Resources,0000821189-25-000011,2024,2025-02-27,1,4,0.07896243362220423,3,0.0013026487190620929,50657,2303,success
S2024-156,0001352010,EPAM,EPAM Systems,0001352010-25-000007,2024,2025-02-28,1,34,0.7257048942391838,27,0.013574660633484163,46851,1989,success
S2024-157,0000033213,EQT,EQT Corporation,0000033213-25-000011,2024,2025-02-19,0,0,0.0,0,0.0,81064,3315,success
S2024-158,0000915389,EMN,Eastman Chemical Co.,0000915389-25-000012,2024,2025-02-14,0,0,0.0,0,0.0,45592,2209,success
S2024-159,0001551182,ETN,Eaton Corporation,0001551182-25-000006,2024,2025-02-27,0,0,0.0,0,0.0,32326,1654,success
S2024-160,0000031462,ECL,Ecolab,0001558370-25-001263,2024,2025-02-21,1,7,0.11973180076628352,6,0.0019218449711723255,58464,3122,success
S2024-161,0000827052,EIX,Edison International,0000827052-25-000022,2024,2025-02-27,1,1,0.013252756573367261,1,0.0002755580049600441,75456,3629,success
S2024-162,0001099800,EW,Edwards Lifesciences,0001099800-25-000005,2024,2025-02-28,1,2,0.042643923240938165,1,0.000419639110365086,46900,2383,success
S2024-163,0000712515,EA,Electronic Arts,0000712515-24-000023,2024,2024-05-22,1,3,0.08235649380953688,2,0.0012202562538133007,36427,1639,success
S2024-164,0001156039,ELV,Elevance Health,0001156039-25-000010,2024,2025-02-20,1,17,0.2270875355659155,13,0.0038644470868014267,74861,3364,success
S2024-165,0000032604,EMR,Emerson Electric,0000032604-24-000041,2024,2024-11-12,1,5,0.13176966662274345,3,0.0017006802721088435,37945,1764,success
S2024-166,0001463101,ENPH,Enphase Energy,0001463101-25-000024,2024,2025-02-10,1,9,0.14338744881864673,8,0.002897500905469033,62767,2761,success
S2024-167,0000065984,ETR,Entergy,0000065984-25-000012,2024,2025-02-18,1,11,0.04783045408493819,6,0.0005609573672400897,229979,10696,success
S2024-168,0000033185,EFX,Equifax,0000033185-25-000025,2024,2025-02-20,1,27,0.48800766352775315,18,0.006664198445020363,55327,2701,success
S2024-169,0001101239,EQIX,Equinix,0001628280-25-005126,2024,2025-02-12,1,37,0.5631230499961951,30,0.008957897879964169,65705,3349,success
S2024-170,0000906107,EQR,Equity Residential,0000950170-25-019894,2024,2025-02-13,1,7,0.10463378176382661,6,0.0019474196689386564,66900,3081,success
S2024-171,0000922621,ERIE,Erie Indemnity,0000922621-25-000004,2024,2025-02-27,1,6,0.1637241793325511,5,0.002556237218813906,36647,1956,success
S2024-172,0000920522,ESS,Essex Property Trust,0000920522-25-000024,2024,2025-02-21,1,5,0.09666131807373325,5,0.0020218358269308533,51727,2473,success
S2024-173,0001001250,EL,Estée Lauder Companies (The),0001001250-24-000116,2024,2024-08-19,1,5,0.09160529112161518,4,0.0014992503748125937,54582,2668,success
S2024-174,0001095073,EG,Everest Group,0001095073-25-000015,2024,2025-02-27,1,3,0.0478041940212888,3,0.000952078705172961,62756,3151,success
S2024-175,0001711269,EVRG,Evergy,0001711269-25-000004,2024,2025-02-27,1,15,0.23855720601800312,12,0.003669724770642202,62878,3270,success
S2024-176,0000072741,ES,Eversource Energy,0000072741-25-000007,2024,2025-02-14,1,2,0.021315598755169033,1,0.00025188916876574307,93828,3970,success
S2024-177,0001109357,EXC,Exelon,0001109357-25-000043,2024,2025-02-12,1,2,0.023378141437755698,2,0.0003898635477582846,85550,5130,success
S2024-178,0001324424,EXPE,Expedia Group,0001324424-25-000008,2024,2025-02-07,1,13,0.2503225309533437,9,0.003956043956043956,51933,2275,success
S2024-179,0000746515,EXPD,Expeditors International,0000950170-25-024750,2024,2025-02-21,1,1,0.022801897117840204,1,0.0004916420845624386,43856,2034,success
S2024-180,0001289490,EXR,Extra Space Storage,0001628280-25-009060,2024,2025-02-28,0,0,0.0,0,0.0,36880,1849,success
S2024-181,0000034088,XOM,ExxonMobil,0000034088-25-000010,2024,2025-02-19,0,0,0.0,0,0.0,44713,2478,success
S2024-182,0001048695,FFIV,"F5, Inc.",0001048695-24-000185,2024,2024-11-18,1,32,0.7721635056223155,24,0.011916583912611719,41442,2014,success
S2024-183,0000037785,FMC,FMC Corporation,0000037785-25-000030,2024,2025-02-28,0,0,0.0,0,0.0,53825,2690,success
S2024-184,0001013237,FDS,FactSet,0001013237-24-000141,2024,2024-10-29,1,29,0.6332845631428384,22,0.00975177304964539,45793,2256,success
S2024-185,0000814547,FICO,Fair Isaac,0001628280-24-045719,2024,2024-11-06,1,28,0.6239137216453496,18,0.008170676350431231,44878,2203,success
S2024-186,0000815556,FAST,Fastenal,0000815556-25-000065,2024,2025-02-06,1,1,0.025726781579624387,1,0.0004948045522018803,38870,2021,success
