company_id,cik,ticker,company_name,accession_number,report_year,filing_date,parser_version,language_measurement_version,ai_disclosure_binary,ai_term_count,ai_terms_per_1000_words,total_analysis_word_count,total_analysis_sentence_count,ai_sentence_count,ai_sentence_ratio,ai_detection_status,ai_uncertainty_count,ai_uncertainty_ratio,ai_litigious_count,ai_litigious_ratio,ai_weak_modal_count,ai_weak_modal_ratio,ai_strong_modal_count,ai_strong_modal_ratio,ai_constraining_count,ai_constraining_ratio,ai_total_eligible_word_count,uncertainty_status,ai_positive_count,ai_negative_count,ai_positive_ratio,ai_negative_ratio,ai_net_tone,ai_sentiment_word_coverage,ai_net_tone_by_words,ai_total_lm_matched_word_count,sentiment_status,ai_concreteness_mean,ai_concreteness_median,ai_concreteness_standard_deviation,ai_concreteness_min,ai_concreteness_max,ai_concreteness_matched_token_count,ai_concreteness_eligible_token_count,ai_concreteness_unmatched_token_count,ai_concreteness_coverage,ai_concreteness_unique_dictionary_entries,ai_concreteness_stem_collision_count,ai_concreteness_status,report_concreteness_mean,report_concreteness_median,report_concreteness_standard_deviation,report_concreteness_min,report_concreteness_max,report_concreteness_matched_token_count,report_concreteness_eligible_token_count,report_concreteness_unmatched_token_count,report_concreteness_coverage,report_concreteness_unique_dictionary_entries,report_concreteness_stem_collision_count,report_concreteness_status,report_word_count,log_report_word_count,report_sentence_count,report_paragraph_count,report_mean_sentence_length,report_fog_index,report_numeric_token_ratio,report_ai_term_count,report_ai_terms_per_1000_words,report_table_text_word_count,report_table_text_ratio,source_html_bytes,analysis_text_bytes,analysis_text_to_html_ratio,report_control_status,report_positive_count,report_negative_count,report_net_tone,report_uncertainty_count,report_uncertainty_ratio,report_weak_modal_count,report_weak_modal_ratio,report_strong_modal_count,report_strong_modal_ratio,report_litigious_count,report_litigious_ratio,report_constraining_count,report_constraining_ratio,report_forward_looking_count,report_forward_looking_ratio,report_positive_ratio,report_negative_ratio,report_net_tone_by_words,report_sentiment_word_coverage,report_total_lm_matched_word_count,report_total_eligible_word_count,concreteness_status,lm_ai_status,lm_report_status,matching_strategy_version,concreteness_preprocessing_version
S2024-011,0000004977,AFL,Aflac,0000004977-25-000047,2024,2025-02-26,1.0.3,0.3.0,1,6,0.07624179,78697,4062,5,0.00123092,success,4,0.02409639,3,0.01807229,1,0.00602410,2,0.01204819,0,0.00000000,166,success,3,2,0.01807229,0.01204819,0.20000000,0.03012048,0.00602410,13,success,2.89809524,2.82000000,0.80437269,1.63000000,4.72000000,63,95,32,0.66315789,46,18,warning_stem_collisions,2.91413574,2.76000000,0.84356110,1.19000000,5.00000000,31634,43209,11575,0.73211599,2179,7554,warning_stem_collisions,78890,11.27580976,4062,1752,19.42146726,21.28946630,0.03094182,6,0.07605527,24979,0.24048561,8724347,528927,0.06062654,success,425,1249,-0.49223417,1211,0.01622889,373,0.00499866,173,0.00231841,614,0.00822836,437,0.00585634,,,0.00569552,0.01673814,-0.01104262,0.02243366,3908,74620,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2024-012,0001090872,A,Agilent Technologies,0001090872-24-000049,2024,2024-12-20,1.0.3,0.3.0,1,23,0.36586918,62864,3099,18,0.00580833,success,27,0.04545455,17,0.02861953,18,0.03030303,2,0.00336700,3,0.00505051,594,success,5,39,0.00841751,0.06565657,-0.77272727,0.07407407,-0.05723906,92,success,2.56190083,2.49000000,0.69839463,1.30000000,4.69000000,242,322,80,0.75155280,136,56,warning_stem_collisions,2.88980622,2.81000000,0.77571119,1.04000000,5.00000000,25648,34029,8381,0.75371007,2189,6182,warning_stem_collisions,62783,11.04743962,3099,1148,20.25911584,20.45601665,0.03903923,23,0.36634121,9951,0.13681359,3725188,425227,0.11414914,success,360,1096,-0.50549451,962,0.01614609,425,0.00713315,130,0.00218190,610,0.01023816,520,0.00872761,,,0.00604219,0.01839513,-0.01235293,0.02443732,3484,59581,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2024-013,0000002969,APD,Air Products,0000002969-24-000056,2024,2024-11-21,1.0.3,0.3.0,1,1,0.01932703,51741,2698,1,0.00037064,success,1,0.03846154,0,0.00000000,1,0.03846154,0,0.00000000,0,0.00000000,26,success,1,1,0.03846154,0.03846154,0.00000000,0.07692308,0.00000000,3,success,2.80454545,2.61000000,0.59339338,2.24000000,4.50000000,11,14,3,0.78571429,11,2,warning_stem_collisions,2.89439237,2.79000000,0.81052313,1.04000000,5.00000000,20761,27384,6623,0.75814344,2021,4925,warning_stem_collisions,51443,10.84822968,2698,1080,19.06708673,20.18871056,0.03481523,1,0.01943899,12254,0.19237955,3883641,343854,0.08853908,success,273,841,-0.50987433,902,0.01838415,337,0.00686858,73,0.00148785,531,0.01082260,375,0.00764308,,,0.00556416,0.01714088,-0.01157672,0.02270504,2839,49064,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2024-014,0001559720,ABNB,Airbnb,0001559720-25-000010,2024,2025-02-13,1.0.3,0.3.0,1,79,1.36197504,58004,2384,48,0.02013423,success,50,0.02495010,70,0.03493014,38,0.01896208,4,0.00199601,21,0.01047904,2004,success,15,91,0.00748503,0.04540918,-0.71698113,0.05289421,-0.03792415,242,success,2.70709022,2.61000000,0.74154757,1.30000000,4.93000000,787,1135,348,0.69339207,344,225,warning_stem_collisions,2.85162283,2.74000000,0.81958258,1.19000000,5.00000000,22812,30538,7726,0.74700373,2265,5929,warning_stem_collisions,57908,10.96661082,2384,1112,24.29026846,21.54869726,0.02257028,79,1.36423292,6192,0.09659906,2185059,387366,0.17727942,success,290,1599,-0.69295924,1217,0.02178661,742,0.01328321,135,0.00241676,993,0.01777658,566,0.01013247,,,0.00519155,0.02862513,-0.02343358,0.03381668,4559,55860,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2024-015,0001086222,AKAM,Akamai Technologies,0001086222-25-000028,2024,2025-02-24,1.0.3,0.3.0,1,29,0.59554369,48695,2161,17,0.00786673,success,19,0.03109656,5,0.00818331,17,0.02782324,1,0.00163666,7,0.01145663,611,success,13,23,0.02127660,0.03764321,-0.27777778,0.05891980,-0.01636661,66,success,2.76796875,2.61500000,0.80719892,1.50000000,4.87000000,256,353,97,0.72521246,182,63,warning_stem_collisions,2.87086941,2.75000000,0.79904206,1.19000000,5.00000000,19151,25585,6434,0.74852453,2108,4818,warning_stem_collisions,48655,10.79250986,2161,917,22.51503933,21.35423527,0.02671873,29,0.59603330,7453,0.13283311,2584242,327090,0.12657096,success,371,1008,-0.46192893,876,0.01883547,420,0.00903070,102,0.00219317,434,0.00933173,376,0.00808463,,,0.00797712,0.02167369,-0.01369657,0.02965081,3022,46508,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2024-016,0000915913,ALB,Albemarle Corporation,0000915913-25-000026,2024,2025-02-12,1.0.3,0.3.0,0,0,0.00000000,82010,3718,0,0.00000000,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.91864900,2.80000000,0.83910460,1.26000000,5.00000000,31769,42587,10818,0.74597882,2683,7587,warning_stem_collisions,81752,11.31144555,3718,1337,21.98816568,21.22850533,0.03752813,0,0.00000000,15469,0.15911171,3916635,542908,0.13861593,success,479,1453,-0.50414079,1454,0.01870409,685,0.00881176,154,0.00198104,718,0.00923627,631,0.00811711,,,0.00616180,0.01869123,-0.01252943,0.02485303,4664,77737,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2024-017,0001035443,ARE,Alexandria Real Estate Equities,0001035443-25-000067,2024,2025-01-27,1.0.3,0.3.0,1,11,0.10705388,102752,8397,8,0.00095272,success,3,0.02500000,0,0.00000000,1,0.00833333,0,0.00000000,1,0.00833333,120,success,1,2,0.00833333,0.01666667,-0.33333333,0.02500000,-0.00833333,7,success,2.76875000,2.63000000,0.72428017,1.63000000,4.55000000,48,68,20,0.70588235,33,12,warning_stem_collisions,2.89247322,2.76000000,0.82047545,1.26000000,5.00000000,40983,53720,12737,0.76290022,2775,9388,warning_stem_collisions,101415,11.52697629,8397,6255,12.07752769,16.88572840,0.03379185,11,0.10846522,22653,0.18258536,14122345,684836,0.04849308,success,792,2214,-0.47305389,1884,0.01943350,1110,0.01144967,201,0.00207332,695,0.00716894,856,0.00882966,,,0.00816950,0.02283746,-0.01466796,0.03100695,6306,96946,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2024-018,0001097149,ALGN,Align Technology,0001097149-25-000012,2024,2025-02-28,1.0.3,0.3.0,1,30,0.57477871,52194,2344,24,0.01023891,success,12,0.01801802,16,0.02402402,8,0.01201201,1,0.00150150,4,0.00600601,666,success,11,19,0.01651652,0.02852853,-0.26666667,0.04504505,-0.01201201,62,success,2.82991770,2.68000000,0.82233132,1.44000000,5.00000000,243,382,139,0.63612565,175,90,warning_stem_collisions,2.88425855,2.82000000,0.81328479,1.04000000,5.00000000,20669,28303,7634,0.73027594,2503,5598,warning_stem_collisions,52094,10.86080506,2344,1016,22.22440273,21.17730076,0.02483971,30,0.57588206,6978,0.11812703,2519069,355258,0.14102750,success,416,1127,-0.46079067,950,0.01888330,500,0.00993858,110,0.00218649,651,0.01294003,442,0.00878570,,,0.00826890,0.02240156,-0.01413266,0.03067046,3451,50309,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2024-019,0001579241,ALLE,Allegion,0001579241-25-000008,2024,2025-02-18,1.0.3,0.3.0,1,5,0.12461370,40124,1965,3,0.00152672,success,1,0.00990099,0,0.00000000,1,0.00990099,0,0.00000000,0,0.00000000,101,success,2,1,0.01980198,0.00990099,0.33333333,0.02970297,0.00990099,4,success,2.79686275,2.82000000,0.71633460,1.62000000,4.67000000,51,65,14,0.78461538,40,8,warning_stem_collisions,2.83934941,2.75000000,0.79580720,1.04000000,5.00000000,15924,21249,5325,0.74939997,1986,4053,warning_stem_collisions,40013,10.59695968,1965,875,20.36284987,21.13980191,0.03201460,5,0.12495939,8287,0.17157350,2503945,270957,0.10821204,success,276,764,-0.46923077,816,0.02133445,350,0.00915081,94,0.00245764,382,0.00998745,354,0.00925539,,,0.00721606,0.01997490,-0.01275884,0.02719096,2520,38248,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2024-020,0000352541,LNT,Alliant Energy,0000352541-25-000014,2024,2025-02-21,1.0.3,0.3.0,1,1,0.01749200,57169,2724,1,0.00036711,success,1,0.04347826,0,0.00000000,1,0.04347826,0,0.00000000,0,0.00000000,23,success,0,5,0.00000000,0.21739130,-1.00000000,0.21739130,-0.21739130,6,success,2.44909091,2.33000000,0.58361654,1.68000000,3.62000000,11,16,5,0.68750000,11,5,warning_stem_collisions,2.91717300,2.86000000,0.80556756,1.26000000,5.00000000,22416,32117,9701,0.69794813,1945,5638,warning_stem_collisions,56518,10.94231445,2724,1108,20.74816446,21.51064294,0.02947733,1,0.01769348,18092,0.24248760,5663470,379854,0.06707089,success,191,633,-0.53640777,764,0.01428892,358,0.00669559,99,0.00185157,711,0.01329767,440,0.00822922,,,0.00357223,0.01183886,-0.00826663,0.01541109,2759,53468,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2024-021,0000899051,ALL,Allstate,0000899051-25-000015,2024,2025-02-24,1.0.3,0.3.0,1,9,0.10816008,83210,4428,7,0.00158085,success,9,0.04186047,2,0.00930233,7,0.03255814,0,0.00000000,3,0.01395349,215,success,2,9,0.00930233,0.04186047,-0.63636364,0.05116279,-0.03255814,25,success,2.67391304,2.62500000,0.76608400,1.30000000,4.89000000,92,111,19,0.82882883,65,17,warning_stem_collisions,2.82528455,2.74000000,0.76712285,1.19000000,5.00000000,34476,46203,11727,0.74618531,2395,8294,warning_stem_collisions,83087,11.32764353,4428,2149,18.76400181,21.45478784,0.03699736,9,0.10832019,25522,0.23498973,8599301,567600,0.06600536,success,429,2238,-0.67829021,1461,0.01850281,513,0.00649688,153,0.00193767,1512,0.01914869,578,0.00732007,,,0.00543306,0.02834311,-0.02291004,0.03377617,5825,78961,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2024-022,0001652044,GOOGL|GOOG,Alphabet Inc. (Class A)|Alphabet Inc. (Class C),0001652044-25-000014,2024,2025-02-05,1.0.3,0.3.0,1,124,2.74130079,45234,2356,96,0.04074703,success,43,0.01525905,44,0.01561391,29,0.01029099,11,0.00390348,14,0.00496806,2818,success,37,64,0.01312988,0.02271114,-0.26732673,0.03584102,-0.00958126,201,success,2.87079817,2.74000000,0.81182386,1.30000000,4.93000000,1090,1579,489,0.69031032,512,311,warning_stem_collisions,2.90611803,2.82000000,0.82277530,1.23000000,5.00000000,17893,23663,5770,0.75615940,2122,4538,warning_stem_collisions,45190,10.71863110,2356,1176,19.18081494,19.47817518,0.02825846,124,2.74396990,8573,0.15945911,2528344,301015,0.11905619,success,289,1055,-0.56994048,839,0.01931266,476,0.01095689,118,0.00271620,669,0.01539949,282,0.00649126,,,0.00665240,0.02428469,-0.01763230,0.03093709,3062,43443,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2024-023,0000764180,MO,Altria,0000764180-25-000019,2024,2025-02-26,1.0.3,0.3.0,1,6,0.08643540,69416,3113,6,0.00192740,success,6,0.03000000,5,0.02500000,5,0.02500000,0,0.00000000,1,0.00500000,200,success,0,9,0.00000000,0.04500000,-1.00000000,0.04500000,-0.04500000,21,success,2.69000000,2.50000000,0.78745738,1.50000000,4.89000000,92,118,26,0.77966102,56,24,warning_stem_collisions,2.92585798,2.82000000,0.83654430,1.26000000,5.00000000,26545,36965,10420,0.71811173,2277,6756,warning_stem_collisions,68955,11.14120940,3113,1333,22.15065853,20.43798861,0.03473280,6,0.08701327,9575,0.12192793,3522156,459986,0.13059785,success,405,1879,-0.64535902,1063,0.01623099,422,0.00644354,118,0.00180175,1338,0.02042998,570,0.00870335,,,0.00618396,0.02869053,-0.02250657,0.03487449,4830,65492,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2024-024,0001018724,AMZN,Amazon,0001018724-25-000004,2024,2025-02-07,1.0.3,0.3.0,1,21,0.59555883,35261,1759,16,0.00909608,success,3,0.00374065,12,0.01496259,2,0.00249377,2,0.00249377,2,0.00249377,802,success,10,13,0.01246883,0.01620948,-0.13043478,0.02867830,-0.00374065,36,success,3.02811828,3.03000000,0.76970090,1.30000000,4.73000000,372,513,141,0.72514620,181,122,warning_stem_collisions,2.92123607,2.85000000,0.81162079,1.19000000,5.00000000,14174,18867,4693,0.75125881,1736,3779,warning_stem_collisions,35060,10.46481616,1759,757,19.93177942,20.64563413,0.03414147,21,0.59897319,6492,0.15623797,1922355,239014,0.12433395,success,208,765,-0.57245632,579,0.01729701,249,0.00743861,58,0.00173269,402,0.01200932,281,0.00839457,,,0.00621378,0.02285356,-0.01663978,0.02906734,2142,33474,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2024-025,0001748790,AMCR,Amcor,0001748790-24-000022,2024,2024-08-16,1.0.3,0.3.0,1,1,0.02270869,44036,2019,1,0.00049529,success,2,0.22222222,0,0.00000000,1,0.11111111,0,0.00000000,0,0.00000000,9,success,0,0,0.00000000,0.00000000,,0.00000000,0.00000000,2,success,2.45800000,2.25000000,0.56757026,1.63000000,3.24000000,5,7,2,0.71428571,5,1,warning_stem_collisions,2.87478349,2.76000000,0.82332216,1.04000000,5.00000000,17736,23499,5763,0.75475552,1976,4288,warning_stem_collisions,43838,10.68825630,2019,905,21.71272907,21.19242179,0.03693143,1,0.02281126,10590,0.19456897,3070185,292462,0.09525875,success,274,995,-0.56816391,839,0.02012183,363,0.00870587,77,0.00184670,417,0.01000096,379,0.00908960,,,0.00657137,0.02386320,-0.01729183,0.03043457,2792,41696,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
