company_id,cik,ticker,company_name,accession_number,report_year,filing_date,ai_disclosure_binary,ai_term_count,ai_terms_per_1000_words,ai_sentence_count,ai_sentence_ratio,total_analysis_word_count,total_analysis_sentence_count,ai_detection_status
P2025-025,0000093410,CVX,Chevron Corporation,0000093410-26-000078,2025,2026-02-24,1,13,0.2504430916236418,7,0.0024005486968449933,51908,2916,success
P2025-026,0001140536,WTW,Willis Towers Watson,0001193125-26-069307,2025,2026-02-25,1,21,0.19482326746451434,16,0.0037896731406916154,107790,4222,success
P2025-027,0001141391,MA,Mastercard,0001141391-26-000013,2025,2026-02-11,1,62,1.1780353410602318,48,0.015805070793546264,52630,3037,success
P2025-028,0000093751,STT,State Street Corporation,0000093751-26-000124,2025,2026-02-19,1,17,0.1669662237150967,13,0.002857770938667839,101817,4549,success
P2025-029,0000070858,BAC,Bank of America,0000070858-26-000157,2025,2026-02-25,1,39,0.37155242223598345,29,0.006077116512992456,104965,4772,success
P2025-030,0000038777,BEN,Franklin Resources,0000038777-25-000238,2025,2025-11-10,1,15,0.3291855948383699,10,0.005030181086519115,45567,1988,success
P2025-031,0001393818,BX,Blackstone Inc.,0001193125-26-082531,2025,2026-02-27,1,29,0.4189782709200185,23,0.004583499402152252,69216,5018,success
P2025-032,0001281761,RF,Regions Financial Corporation,0001281761-26-000019,2025,2026-02-24,1,29,0.34569078555250926,22,0.005417384880571288,83890,4061,success
P2025-033,0000895421,MS,Morgan Stanley,0000895421-26-000086,2025,2026-02-19,1,11,0.12046081738140085,11,0.002109704641350211,91316,5214,success
P2025-034,0000004977,AFL,Aflac,0001628280-26-011402,2025,2026-02-25,1,7,0.08843520226394118,5,0.0011976047904191617,79154,4175,success
P2025-035,0001136893,FIS,Fidelity National Information Services,0001136893-26-000013,2025,2026-02-24,1,48,0.8647246392476896,41,0.01634768740031898,55509,2508,success
P2025-036,0000036270,MTB,M&T Bank,0000036270-26-000010,2025,2026-02-18,1,21,0.3190858948839895,17,0.005581089954038083,65813,3046,success
P2025-037,0001512673,XYZ,"Block, Inc.",0001628280-26-012254,2025,2026-02-26,1,62,0.8186980060742111,45,0.014634146341463415,75730,3075,success
P2025-038,0002012383,BLK,BlackRock,0001193125-26-071966,2025,2026-02-25,1,40,0.35541339019947576,26,0.00549566687803847,112545,4731,success
P2025-039,0000072971,WFC,Wells Fargo,0000072971-26-000133,2025,2026-02-24,1,1,0.1076773985140519,1,0.0013812154696132596,9287,724,success
P2025-040,0000315293,AON,Aon plc,0001628280-26-008116,2025,2026-02-13,1,16,0.2953173738902527,14,0.005403319181783096,54179,2591,success
P2025-041,0001035267,ISRG,Intuitive Surgical,0001035267-26-000010,2025,2026-02-03,1,67,0.8149265349810256,40,0.011614401858304297,82216,3444,success
P2025-042,0000313616,DHR,Danaher Corporation,0000313616-26-000062,2025,2026-02-24,1,26,0.41280980582061827,18,0.007159904534606206,62983,2514,success
P2025-043,0000860730,HCA,HCA Healthcare,0001193125-26-044769,2025,2026-02-10,1,60,0.793860809738026,44,0.013181545835829839,75580,3338,success
P2025-044,0000872589,REGN,Regeneron Pharmaceuticals,0000872589-26-000008,2025,2026-02-04,1,9,0.12466237274049449,7,0.002398903358464702,72195,2918,success
P2025-045,0001071739,CNC,Centene Corporation,0001071739-26-000049,2025,2026-02-17,1,30,0.4890453834115806,20,0.007388252678241596,61344,2707,success
P2025-046,0001000228,HSIC,Henry Schein,0001000228-26-000013,2025,2026-02-24,1,1,0.021196320318792657,1,0.0001721763085399449,47178,5808,success
P2025-047,0001000697,WAT,Waters Corporation,0001193125-26-062604,2025,2026-02-23,1,23,0.41145637667936813,16,0.005979073243647235,55899,2676,success
P2025-048,0000731766,UNH,UnitedHealth Group,0000731766-26-000062,2025,2026-03-02,1,18,0.4611955212790489,15,0.008365867261572783,39029,1793,success
P2025-049,0001555280,ZTS,Zoetis,0001555280-26-000011,2025,2026-02-12,1,44,0.6780601316053073,31,0.009964641594342655,64891,3111,success
P2025-050,0000010456,BAX,Baxter International,0001628280-26-007733,2025,2026-02-12,1,34,0.5714477797573028,23,0.008735282947208508,59498,2633,success
P2025-051,0000842023,TECH,Bio-Techne,0001558370-25-011716,2025,2025-08-22,0,0,0.0,0,0.0,48962,2267,success
P2025-052,0001093557,DXCM,Dexcom,0001093557-26-000027,2025,2026-02-12,1,33,0.4478645006310818,20,0.006287331027978623,73683,3181,success
P2025-053,0000936468,LMT,Lockheed Martin,0001628280-26-004195,2025,2026-01-29,1,6,0.10589107338251386,6,0.0024630541871921183,56662,2436,success
P2025-054,0000702165,NSC,Norfolk Southern,0001628280-26-006268,2025,2026-02-09,1,2,0.05644615037254459,1,0.0005128205128205128,35432,1950,success
P2025-055,0000052988,J,Jacobs Solutions,0001628280-25-053316,2025,2025-11-20,1,34,0.5487057000839197,25,0.008722958827634334,61964,2866,success
P2025-056,0000105634,EME,Emcor,0000105634-26-000025,2025,2026-02-26,1,9,0.1901743264659271,6,0.0028873917228103944,47325,2078,success
P2025-057,0000076334,PH,Parker Hannifin,0000076334-25-000035,2025,2025-08-22,1,1,0.03305566574110803,1,0.0006172839506172839,30252,1620,success
P2025-058,0000900075,CPRT,Copart,0001628280-25-042946,2025,2025-09-26,1,11,0.2713771155079686,5,0.002702702702702703,40534,1850,success
P2025-060,0001090727,UPS,United Parcel Service,0001628280-26-008432,2025,2026-02-17,1,9,0.1687605475342209,7,0.002308707124010554,53330,3032,success
P2025-061,0001048911,FDX,FedEx,0001048911-25-000011,2025,2025-07-21,1,26,0.39626293569871823,17,0.005043013942450311,65613,3371,success
P2025-062,0001067701,URI,United Rentals,0001067701-26-000007,2025,2026-01-28,1,18,0.3659503527354789,12,0.005244755244755245,49187,2288,success
P2025-063,0001316835,BLDR,Builders FirstSource,0001193125-26-054643,2025,2026-02-17,1,14,0.25593682016782143,10,0.004210526315789474,54701,2375,success
P2025-064,0000040545,GE,GE Aerospace,0000040545-26-000008,2025,2026-01-29,1,5,0.10784926986044305,4,0.0019704433497536944,46361,2030,success
P2025-065,0001035983,FIX,Comfort Systems USA,0001104659-26-017530,2025,2026-02-19,1,4,0.07670035090410539,4,0.0017985611510791368,52151,2224,success
P2025-066,0000062996,MAS,Masco,0000062996-26-000005,2025,2026-02-10,1,2,0.07052434853133044,2,0.0012836970474967907,28359,1558,success
P2025-067,0001474735,GNRC,Generac,0001437749-26-004568,2025,2026-02-18,1,10,0.2000800320128051,8,0.0034737299174989146,49980,2303,success
P2025-068,0000092380,LUV,Southwest Airlines,0000092380-26-000004,2025,2026-02-05,1,29,0.40613971206094895,20,0.006544502617801047,71404,3056,success
P2025-069,0001535527,CRWD,CrowdStrike,0001535527-25-000009,2025,2025-03-10,1,105,1.552014662843291,66,0.023036649214659685,67654,2865,success
P2025-070,0000864749,TRMB,Trimble Inc.,0000864749-25-000090,2025,2025-04-25,1,41,1.0348308934881374,27,0.01337295690936107,39620,2019,success
P2025-071,0000050863,INTC,Intel,0000050863-26-000011,2025,2026-01-23,1,113,1.7802284363922805,86,0.028956228956228958,63475,2970,success
P2025-072,0001561550,DDOG,Datadog,0001628280-26-008819,2025,2026-02-18,1,65,1.2331391929578266,40,0.017368649587494574,52711,2303,success
P2025-073,0000820313,APH,Amphenol,0001104659-26-013549,2025,2026-02-11,1,16,0.22811845050542495,13,0.004883546205860256,70139,2662,success
P2025-074,0001645590,HPE,Hewlett Packard Enterprise,0001645590-25-000130,2025,2025-12-18,1,168,2.0453383330492585,119,0.033314669652855546,82138,3572,success
P2025-075,0000319201,KLAC,KLA Corporation,0000319201-25-000024,2025,2025-08-08,1,30,0.5095454854269991,23,0.009414654113794515,58876,2443,success
P2025-076,0000068505,MSI,Motorola Solutions,0000068505-26-000010,2025,2026-02-12,1,70,1.2495537308104248,52,0.020225593154414623,56020,2571,success
P2025-077,0001045810,NVDA,Nvidia,0001045810-25-000023,2025,2025-02-26,1,178,3.82705166519748,137,0.06465313827277018,46511,2119,success
P2025-078,0001601046,KEYS,Keysight Technologies,0001601046-25-000127,2025,2025-12-17,1,26,0.4461757589278053,19,0.006949524506217996,58273,2734,success
P2025-079,0001327811,WDAY,"Workday, Inc.",0001327811-25-000056,2025,2025-03-11,1,65,1.4051015996541287,48,0.023346303501945526,46260,2056,success
P2025-080,0001137789,STX,Seagate Technology,0001137789-25-000157,2025,2025-08-01,1,27,0.5576553689819691,18,0.00789127575624726,48417,2281,success
P2025-081,0001262039,FTNT,Fortinet,0001262039-26-000007,2025,2026-02-25,1,90,1.3142331449599158,57,0.02025586353944563,68481,2814,success
P2025-082,0001467373,ACN,Accenture,0001467373-25-000217,2025,2025-10-10,1,81,1.9172505207347093,65,0.03107074569789675,42248,2092,success
P2025-083,0000916076,MLM,Martin Marietta Materials,0001193125-26-059193,2025,2026-02-19,1,2,0.027174282259269825,2,0.0005752085130859936,73599,3477,success
P2025-084,0000079879,PPG,PPG Industries,0000079879-26-000046,2025,2026-02-19,1,7,0.18640321678694113,6,0.0030596634370219276,37553,1961,success
P2025-085,0001396009,VMC,Vulcan Materials Company,0001628280-26-009546,2025,2026-02-19,1,5,0.09529436429129581,3,0.0009819967266775777,52469,3055,success
P2025-086,0000009389,BALL,Ball Corporation,0001104659-26-017410,2025,2026-02-19,1,2,0.04345747685889357,2,0.000856898029134533,46022,2334,success
P2025-087,0000849395,CRH,CRH plc,0001628280-26-009043,2025,2026-02-18,1,6,0.1262015438655533,4,0.0016286644951140066,47543,2456,success
P2025-088,0000034903,FRT,Federal Realty Investment Trust,0000034903-26-000017,2025,2026-02-12,1,3,0.0698909700866648,2,0.000931098696461825,42924,2148,success
P2025-089,0001289490,EXR,Extra Space Storage,0001289490-26-000011,2025,2026-02-20,1,22,0.6032355360570332,15,0.00823271130625686,36470,1822,success
P2025-090,0001297996,DLR,Digital Realty,0001104659-26-015365,2025,2026-02-13,1,16,0.19769683190826867,12,0.002628696604600219,80932,4565,success
P2025-091,0000920522,ESS,Essex Property Trust,0000920522-26-000003,2025,2026-02-20,1,9,0.1703771013175829,9,0.003572846367606193,52824,2519,success
P2025-092,0001705696,VICI,Vici Properties,0001705696-26-000034,2025,2026-02-25,1,4,0.06226843924157041,2,0.0007680491551459293,64238,2604,success
P2025-093,0000074208,UDR,"UDR, Inc.",0000074208-26-000013,2025,2026-02-17,1,1,0.014056987025400976,1,0.000293513354857646,71139,3407,success
P2025-094,0001687229,INVH,Invitation Homes,0001687229-26-000016,2025,2026-02-19,1,12,0.16927156801895843,11,0.003749147920927062,70892,2934,success
P2025-095,0001004980,PCG,PG&E Corporation,0001004980-26-000009,2025,2026-02-12,1,3,0.03998933617701946,2,0.0005955926146515784,75020,3358,success
P2025-096,0000715957,D,Dominion Energy,0001193125-26-063120,2025,2026-02-23,1,3,0.017793699844008564,3,0.00043731778425655976,168599,6860,success
P2025-097,0000764622,PNW,Pinnacle West Capital,0000764622-26-000011,2025,2026-02-25,1,15,0.19489378288832587,10,0.00255885363357216,76965,3908,success
P2025-098,0000065984,ETR,Entergy,0000065984-26-000174,2025,2026-02-19,1,12,0.050515680909282254,7,0.0006527415143603133,237550,10724,success
P2025-099,0001013871,NRG,NRG Energy,0001013871-26-000004,2025,2026-02-24,1,22,0.29704841889227945,15,0.004200504060487258,74062,3571,success
P2025-100,0000788784,PEG,Public Service Enterprise Group,0001193125-26-077446,2025,2026-02-26,1,25,0.22562565995505537,13,0.0024579315560597464,110803,5289,success
P2025-R001,0000049826,ITW,Illinois Tool Works,0000049826-26-000008,2025,2026-02-13,1,5,0.14539532990200355,4,0.00211864406779661,34389,1888,success
S2025-101,0000029989,OMC,Omnicom Group,0000029989-26-000006,2025,2026-02-20,1,44,0.9824718097577314,29,0.012975391498881432,44785,2235,success
S2025-102,0000712515,EA,Electronic Arts,0000712515-25-000022,2025,2025-05-13,1,8,0.2262699400384659,8,0.0049813200498132005,35356,1606,success
S2025-103,0001437107,WBD,Warner Bros. Discovery,0001437107-26-000020,2025,2026-02-27,1,17,0.2591344908007256,13,0.004057428214731586,65603,3204,success
S2025-104,0001326801,META,Meta Platforms,0001628280-26-003942,2025,2026-01-29,1,154,2.1159077793960046,111,0.038170563961485555,72782,2908,success
S2025-105,0000732717,T,AT&T,0000732717-26-000120,2025,2026-02-09,1,16,0.3860444916276601,14,0.006181015452538631,41446,2265,success
S2025-106,0001564708,NWSA|NWS,News Corp (Class A)|News Corp (Class B),0001564708-25-000419,2025,2025-08-06,1,69,1.176430471254177,49,0.019155590304925724,58652,2558,success
S2025-107,0001652044,GOOGL|GOOG,Alphabet Inc. (Class A)|Alphabet Inc. (Class C),0001652044-26-000018,2025,2026-02-05,1,126,2.9051670471052087,88,0.03851203501094092,43371,2285,success
S2025-108,0000732712,VZ,Verizon,0000732712-26-000007,2025,2026-02-17,1,22,0.39382059681721354,18,0.006756756756756757,55863,2664,success
S2025-109,0000060667,LOW,Lowe's,0000060667-25-000049,2025,2025-03-24,1,27,0.8112493239588967,13,0.007642563198118754,33282,1701,success
S2025-110,0000866787,AZO,AutoZone,0001104659-25-102611,2025,2025-10-27,1,3,0.07057495059753459,3,0.0014265335235378032,42508,2103,success
S2025-111,0000719955,WSM,"Williams-Sonoma, Inc.",0001628280-25-015037,2025,2025-03-27,1,7,0.18511662347278784,5,0.00297441998810232,37814,1681,success
S2025-112,0000884887,RCL,Royal Caribbean Group,0000884887-26-000007,2025,2026-02-11,1,5,0.0901079493232893,4,0.0014792899408284023,55489,2704,success
S2025-113,0001058090,CMG,Chipotle Mexican Grill,0001058090-26-000009,2025,2026-02-04,1,5,0.166118475696867,4,0.002805049088359046,30099,1426,success
S2025-114,0001467858,GM,General Motors,0001467858-26-000013,2025,2026-01-27,1,15,0.27196083763937995,11,0.0043877143996808934,55155,2507,success
S2025-115,0000829224,SBUX,Starbucks,0000829224-25-000114,2025,2025-11-14,1,7,0.1696969696969697,5,0.0026260504201680674,41250,1904,success
S2025-116,0000745732,ROST,Ross Stores,0000745732-25-000010,2025,2025-04-01,1,2,0.08398773779028262,1,0.0007727975270479134,23813,1294,success
S2025-117,0001116132,TPR,"Tapestry, Inc.",0001116132-25-000019,2025,2025-08-14,1,9,0.17624250969333805,6,0.0025619128949615714,51066,2342,success
S2025-118,0000920760,LEN,Lennar,0001628280-26-003870,2025,2026-01-28,1,5,0.09483347242242622,4,0.0016542597187758478,52724,2418,success
S2025-119,0001397187,LULU,Lululemon Athletica,0001397187-25-000013,2025,2025-03-27,1,2,0.05185108368764907,2,0.0010443864229765013,38572,1915,success
S2025-120,0001041061,YUM,Yum! Brands,0001041061-26-000084,2025,2026-02-20,1,18,0.34781264492193537,12,0.0052677787532923615,51752,2278,success
S2025-121,0001174922,WYNN,Wynn Resorts,0001174922-26-000013,2025,2026-03-02,1,1,0.01819240285256877,1,0.0004166666666666667,54968,2400,success
S2025-122,0001018724,AMZN,Amazon,0001018724-26-000004,2025,2026-02-06,1,43,1.2094959495949595,29,0.016402714932126698,35552,1768,success
S2025-123,0000789570,MGM,MGM Resorts,0000789570-26-000018,2025,2026-02-11,1,2,0.041793789442888786,2,0.0009233610341643582,47854,2166,success
S2025-124,0000320187,NKE,"Nike, Inc.",0000320187-25-000047,2025,2025-07-17,1,6,0.13183915622940012,3,0.0014231499051233396,45510,2108,success
S2025-125,0001559720,ABNB,Airbnb,0001559720-26-000004,2025,2026-02-12,1,66,1.1590334363585277,46,0.019508057675996608,56944,2358,success
S2025-126,0001585689,HLT,Hilton Worldwide,0001585689-26-000007,2025,2026-02-11,1,17,0.33404071366816,13,0.0058956916099773245,50892,2205,success
S2025-127,0001075531,BKNG,Booking Holdings,0001075531-26-000009,2025,2026-02-18,1,61,1.3487518517699604,49,0.022632794457274827,45227,2165,success
S2025-128,0000077476,PEP,PepsiCo,0000077476-26-000007,2025,2026-02-03,1,17,0.3425761728196034,14,0.006183745583038869,49624,2264,success
S2025-129,0001413329,PM,Philip Morris International,0001628280-26-005939,2025,2026-02-06,1,13,0.19256691700365877,10,0.0032637075718015664,67509,3064,success
S2025-130,0000056873,KR,Kroger,0001558370-25-004267,2025,2025-04-01,1,9,0.17298377796571077,6,0.002271006813020439,52028,2642,success
S2025-131,0001103982,MDLZ,Mondelez International,0001628280-26-005345,2025,2026-02-04,1,16,0.31740993493096337,10,0.004074979625101874,50408,2454,success
S2025-132,0001637459,KHC,Kraft Heinz,0001637459-26-000009,2025,2026-02-12,1,6,0.10056652475612618,4,0.001422475106685633,59662,2812,success
S2025-133,0001944048,KVUE,Kenvue,0001944048-26-000030,2025,2026-02-20,1,29,0.3288578426925519,21,0.006229605458320973,88184,3371,success
S2025-134,0001418135,KDP,Keurig Dr Pepper,0001418135-26-000016,2025,2026-02-24,1,1,0.019637106276019167,1,0.00039936102236421724,50924,2504,success
S2025-135,0000935703,DLTR,Dollar Tree,0000935703-25-000015,2025,2025-03-26,1,1,0.024583312847239296,1,0.0005321979776476849,40678,1879,success
S2025-136,0000096021,SYY,Sysco,0000096021-25-000099,2025,2025-08-22,1,16,0.32954358213873786,11,0.004300234558248631,48552,2558,success
S2025-137,0000865752,MNST,Monster Beverage,0001104659-26-020831,2025,2026-02-27,1,11,0.19364833462432224,10,0.003933910306845004,56804,2542,success
S2025-138,0000007084,ADM,Archer Daniels Midland,0000007084-26-000011,2025,2026-02-17,1,23,0.5405405405405406,16,0.006805614632071459,42550,2351,success
S2025-139,0000047111,HSY,Hershey Company (The),0001628280-26-008586,2025,2026-02-17,1,9,0.2106199246448714,6,0.0025,42731,2400,success
S2025-140,0000764180,MO,Altria,0000764180-26-000017,2025,2026-02-25,1,6,0.09078804018883913,6,0.002065404475043029,66088,2905,success
S2025-141,0001534701,PSX,Phillips 66,0001534701-26-000006,2025,2026-02-20,1,2,0.03097461630194056,2,0.0006287331027978623,64569,3181,success
S2025-142,0000821189,EOG,EOG Resources,0000821189-26-000054,2025,2026-02-24,1,4,0.07619628162145688,3,0.0012701100762066045,52496,2362,success
S2025-143,0000895126,EXE,Expand Energy,0000895126-26-000011,2025,2026-02-18,1,1,0.0179600926740782,1,0.00038226299694189603,55679,2616,success
S2025-144,0000087347,SLB,Schlumberger,0001193125-26-021017,2025,2026-01-23,1,13,0.3752236910465855,10,0.005834305717619603,34646,1714,success
S2025-145,0000033213,EQT,EQT Corporation,0000033213-26-000018,2025,2026-02-18,0,0,0.0,0,0.0,77037,3222,success
S2025-146,0001035002,VLO,Valero Energy,0001628280-26-011499,2025,2026-02-25,1,7,0.13914011409489355,6,0.0024291497975708503,50309,2470,success
S2025-147,0001811074,TPL,Texas Pacific Land Corporation,0001811074-26-000018,2025,2026-02-18,1,2,0.03781361668336768,1,0.000397456279809221,52891,2516,success
S2025-148,0001841666,APA,APA Corporation,0001841666-26-000015,2025,2026-02-26,0,0,0.0,0,0.0,56389,2681,success
S2025-149,0001701605,BKR,Baker Hughes,0001701605-26-000007,2025,2026-02-05,1,40,0.813984249404774,26,0.010505050505050505,49141,2475,success
S2025-150,0001404912,KKR,KKR & Co.,0001404912-26-000007,2025,2026-02-27,1,24,0.14507822134100637,21,0.0014496755488057436,165428,14486,success
S2025-151,0000035527,FITB,Fifth Third Bancorp,0000035527-26-000124,2025,2026-02-24,1,23,0.24032935570834466,19,0.00408426483233018,95702,4652,success
S2025-152,0001120193,NDAQ,"Nasdaq, Inc.",0001628280-26-007703,2025,2026-02-12,1,68,0.9979746984061757,61,0.006076302420559817,68138,10039,success
S2025-153,0001095073,EG,Everest Group,0001095073-26-000006,2025,2026-02-26,1,8,0.11644493610084132,6,0.001789442290486132,68702,3353,success
S2025-154,0001059556,MCO,Moody's Corporation,0001628280-26-009136,2025,2026-02-18,1,46,1.0141987829614605,31,0.013638363396392433,45356,2273,success
S2025-155,0000896159,CB,Chubb Limited,0000896159-26-000005,2025,2026-02-27,1,18,0.21413021496294357,13,0.0029857602204869087,84061,4354,success
S2025-156,0001858681,APO,Apollo Global Management,0001858681-26-000013,2025,2026-02-25,1,43,0.345778685558513,28,0.005027832644999102,124357,5569,success
S2025-157,0001601712,SYF,Synchrony Financial,0001601712-26-000006,2025,2026-02-06,1,18,0.24622455679579777,13,0.0042608980662078005,73104,3051,success
S2025-158,0001126328,PFG,Principal Financial Group,0001104659-26-017031,2025,2026-02-18,1,7,0.05994279744472418,3,0.0004525569467491326,116778,6629,success
S2025-159,0000004962,AXP,American Express,0000004962-26-000080,2025,2026-02-06,1,47,0.6027109167617754,37,0.011970236169524426,77981,3091,success
S2025-160,0000927628,COF,Capital One,0000927628-26-000024,2025,2026-02-19,1,66,0.6331421116248729,49,0.00945945945945946,104242,5180,success
S2025-161,0000914208,IVZ,Invesco,0000914208-26-000079,2025,2026-02-24,1,29,0.617678381256656,20,0.00927643784786642,46950,2156,success
S2025-162,0000036104,USB,U.S. Bancorp,0000036104-26-000011,2025,2026-02-23,1,2,0.11061335103146949,1,0.0011574074074074073,18081,864,success
S2025-163,0000874766,HIG,Hartford (The),0000874766-26-000012,2025,2026-02-20,1,19,0.189745740707452,16,0.0030097817908201654,100134,5316,success
S2025-164,0001099219,MET,MetLife,0001099219-26-000013,2025,2026-02-19,1,17,0.13600108800870406,11,0.0016651528913109294,124999,6606,success
S2025-165,0000064040,SPGI,S&P Global,0000064040-26-000013,2025,2026-02-11,1,85,1.2835807372283716,58,0.019795221843003412,66221,2930,success
S2025-166,0000316709,SCHW,Charles Schwab Corporation,0000316709-26-000009,2025,2026-02-25,1,5,0.07856447000408535,5,0.0014845605700712589,63642,3368,success
S2025-167,0000899051,ALL,Allstate,0000899051-26-000031,2025,2026-02-20,1,8,0.10498687664041995,8,0.0019588638589618022,76200,4084,success
S2025-168,0000073124,NTRS,Northern Trust,0000073124-26-000016,2025,2026-02-24,1,53,0.6093284740345593,36,0.008869179600886918,86981,4059,success
S2025-169,0000831001,C,Citigroup,0000831001-26-000011,2025,2026-02-20,1,38,0.28282437350679895,24,0.0035698348951361,134359,6723,success
S2025-170,0001374310,CBOE,Cboe Global Markets,0001628280-26-010013,2025,2026-02-20,1,9,0.1156500173475026,4,0.0011675423234092236,77821,3426,success
S2025-171,0001176948,ARES,Ares Management,0001628280-26-011413,2025,2026-02-25,1,56,0.46607630334909117,41,0.008299595141700405,120152,4940,success
S2025-172,0001679788,COIN,Coinbase,0001679788-26-000015,2025,2026-02-12,1,21,0.2323394368534602,14,0.0037746023186842814,90385,3709,success
S2025-173,0000086312,TRV,Travelers Companies (The),0000086312-26-000065,2025,2026-02-12,1,28,0.28573177949670386,26,0.005254648342764754,97994,4948,success
S2025-174,0001123360,GPN,Global Payments,0001123360-26-000008,2025,2026-02-20,1,32,0.5046204308196928,24,0.009269988412514484,63414,2589,success
S2025-175,0000798354,FISV,Fiserv,0000798354-26-000009,2025,2026-02-19,1,31,0.5555953831815901,26,0.010878661087866108,55796,2390,success
S2025-176,0000091576,KEY,KeyCorp,0001628280-26-010546,2025,2026-02-23,1,22,0.2756546798646786,16,0.003901487442087296,79810,4101,success
S2025-177,0000320335,GL,Globe Life,0000320335-26-000090,2025,2026-02-25,1,4,0.07959407024176698,3,0.0010023387905111927,50255,2993,success
S2025-178,0001175454,CPAY,Corpay,0001175454-26-000018,2025,2026-02-27,1,11,0.16779291303750934,8,0.0014032625855113139,65557,5701,success
S2025-179,0000079282,BRO,Brown & Brown,0001193125-26-046984,2025,2026-02-12,1,26,0.35352024583254016,20,0.006756756756756757,73546,2960,success
S2025-180,0000011544,WRB,W. R. Berkley Corporation,0000011544-26-000005,2025,2026-02-27,1,31,0.5945873372077412,18,0.007258064516129033,52137,2480,success
S2025-181,0000059478,LLY,Lilly (Eli),0000059478-26-000013,2025,2026-02-12,1,29,0.6371385886281747,21,0.009896324222431668,45516,2122,success
S2025-182,0000078003,PFE,Pfizer,0000078003-26-000026,2025,2026-02-26,1,40,0.5271828665568369,32,0.008693289866883998,75875,3681,success
