company_id,cik,ticker,company_name,accession_number,report_year,filing_date,parser_version,language_measurement_version,ai_disclosure_binary,ai_term_count,ai_terms_per_1000_words,total_analysis_word_count,total_analysis_sentence_count,ai_sentence_count,ai_sentence_ratio,ai_detection_status,ai_uncertainty_count,ai_uncertainty_ratio,ai_litigious_count,ai_litigious_ratio,ai_weak_modal_count,ai_weak_modal_ratio,ai_strong_modal_count,ai_strong_modal_ratio,ai_constraining_count,ai_constraining_ratio,ai_total_eligible_word_count,uncertainty_status,ai_positive_count,ai_negative_count,ai_positive_ratio,ai_negative_ratio,ai_net_tone,ai_sentiment_word_coverage,ai_net_tone_by_words,ai_total_lm_matched_word_count,sentiment_status,ai_concreteness_mean,ai_concreteness_median,ai_concreteness_standard_deviation,ai_concreteness_min,ai_concreteness_max,ai_concreteness_matched_token_count,ai_concreteness_eligible_token_count,ai_concreteness_unmatched_token_count,ai_concreteness_coverage,ai_concreteness_unique_dictionary_entries,ai_concreteness_stem_collision_count,ai_concreteness_status,report_concreteness_mean,report_concreteness_median,report_concreteness_standard_deviation,report_concreteness_min,report_concreteness_max,report_concreteness_matched_token_count,report_concreteness_eligible_token_count,report_concreteness_unmatched_token_count,report_concreteness_coverage,report_concreteness_unique_dictionary_entries,report_concreteness_stem_collision_count,report_concreteness_status,report_word_count,log_report_word_count,report_sentence_count,report_paragraph_count,report_mean_sentence_length,report_fog_index,report_numeric_token_ratio,report_ai_term_count,report_ai_terms_per_1000_words,report_table_text_word_count,report_table_text_ratio,source_html_bytes,analysis_text_bytes,analysis_text_to_html_ratio,report_control_status,report_positive_count,report_negative_count,report_net_tone,report_uncertainty_count,report_uncertainty_ratio,report_weak_modal_count,report_weak_modal_ratio,report_strong_modal_count,report_strong_modal_ratio,report_litigious_count,report_litigious_ratio,report_constraining_count,report_constraining_ratio,report_forward_looking_count,report_forward_looking_ratio,report_positive_ratio,report_negative_ratio,report_net_tone_by_words,report_sentiment_word_coverage,report_total_lm_matched_word_count,report_total_eligible_word_count,concreteness_status,lm_ai_status,lm_report_status,matching_strategy_version,concreteness_preprocessing_version
S2022-073,0000079282,BRO,Brown & Brown,0000950170-23-004717,2022,2023-02-27,1.0.3,0.3.0,0,0,0.00000000,67804,2730,0,0.00000000,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.89220359,2.85000000,0.77448621,1.26000000,5.00000000,26298,34828,8530,0.75508212,1953,6092,warning_stem_collisions,67185,11.11520529,2730,897,24.60989011,22.00159707,0.04938602,0,0.00000000,9564,0.12461400,9464410,447525,0.04728504,success,282,1028,-0.56946565,992,0.01579593,424,0.00675148,115,0.00183118,607,0.00966545,473,0.00753173,,,0.00449037,0.01636917,-0.01187879,0.02085954,3259,62801,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2022-074,0000014693,BF-B,Brown–Forman,0000014693-22-000069,2022,2022-06-17,1.0.3,0.3.0,0,0,0.00000000,35107,1907,0,0.00000000,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.92522024,2.81000000,0.85707747,1.19000000,5.00000000,13894,18721,4827,0.74216121,2076,3483,warning_stem_collisions,35029,10.46393157,1907,723,18.36864185,19.54222827,0.02780553,0,0.00000000,9504,0.21341477,2994464,234519,0.07831752,success,283,716,-0.43343343,622,0.01857437,265,0.00791352,67,0.00200078,215,0.00642040,254,0.00758503,,,0.00845104,0.02138143,-0.01293039,0.02983247,2044,33487,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2022-075,0001043277,CHRW,C.H. Robinson,0001043277-23-000005,2022,2023-02-17,1.0.3,0.3.0,1,1,0.03044140,32850,1750,1,0.00057143,success,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,24,success,1,1,0.04166667,0.04166667,0.00000000,0.08333333,0.00000000,2,success,2.85769231,2.93000000,0.75693871,1.82000000,4.55000000,13,20,7,0.65000000,13,4,warning_stem_collisions,2.95968759,2.86000000,0.83669776,1.19000000,5.00000000,13348,17493,4145,0.76304808,1856,3172,warning_stem_collisions,32917,10.40174452,1750,640,18.80971429,19.58678431,0.03135158,1,0.03037944,6055,0.15536796,2374968,220717,0.09293473,success,243,482,-0.32965517,493,0.01562302,240,0.00760553,53,0.00167955,349,0.01105970,238,0.00754215,,,0.00770060,0.01527443,-0.00757384,0.02297503,1762,31556,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2022-076,0001138118,CBRE,CBRE Group,0001138118-23-000009,2022,2023-02-27,1.0.3,0.3.0,0,0,0.00000000,60560,2593,0,0.00000000,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.85654646,2.75000000,0.77631122,1.19000000,5.00000000,23848,31283,7435,0.76233098,2087,5415,warning_stem_collisions,60284,11.00682201,2593,1145,23.24874663,21.25571631,0.04291354,0,0.00000000,9204,0.13245452,4104612,400975,0.09768889,success,274,969,-0.55913113,1027,0.01798630,430,0.00753078,131,0.00229426,550,0.00963239,491,0.00859910,,,0.00479868,0.01697052,-0.01217184,0.02176921,3255,57099,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2022-077,0001402057,CDW,CDW Corporation,0001402057-23-000052,2022,2023-02-24,1.0.3,0.3.0,1,2,0.05778343,34612,1831,1,0.00054615,success,2,0.06666667,1,0.03333333,1,0.03333333,0,0.00000000,0,0.00000000,30,success,0,1,0.00000000,0.03333333,-1.00000000,0.03333333,-0.03333333,4,success,2.59461538,2.23000000,0.87942827,1.63000000,4.62000000,13,18,5,0.72222222,13,4,warning_stem_collisions,2.89611438,2.83000000,0.79683185,1.26000000,5.00000000,13918,18316,4398,0.75988207,1764,3368,warning_stem_collisions,34529,10.44955483,1831,861,18.85800109,20.60885412,0.02603609,2,0.05792233,8501,0.19755984,3000224,232830,0.07760421,success,189,511,-0.46000000,609,0.01836052,288,0.00868281,71,0.00214055,250,0.00753716,278,0.00838132,,,0.00569809,0.01540595,-0.00970786,0.02110404,1792,33169,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2022-078,0001324404,CF,CF Industries,0001324404-23-000006,2022,2023-02-23,1.0.3,0.3.0,0,0,0.00000000,66745,3048,0,0.00000000,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.95334519,2.87000000,0.82637226,1.19000000,5.00000000,26154,35310,9156,0.74069669,2155,6625,warning_stem_collisions,66842,11.11008690,3048,1340,21.92979003,20.49950952,0.04205440,0,0.00000000,11536,0.14718416,4925323,439069,0.08914522,success,260,1185,-0.64013841,898,0.01415087,397,0.00625601,90,0.00141824,507,0.00798941,579,0.00912400,,,0.00409713,0.01867347,-0.01457634,0.02277061,3235,63459,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2022-079,0001156375,CME,CME Group,0001156375-23-000020,2022,2023-02-27,1.0.3,0.3.0,0,0,0.00000000,46145,2429,0,0.00000000,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.92868373,2.85000000,0.81937496,1.19000000,5.00000000,17975,24598,6623,0.73075047,2042,4664,warning_stem_collisions,46111,10.73880681,2429,985,18.98353232,19.22427698,0.02574223,0,0.00000000,8007,0.14795447,2931654,305953,0.10436191,success,321,798,-0.42627346,841,0.01896536,376,0.00847916,98,0.00220999,566,0.01276385,396,0.00893018,,,0.00723886,0.01799567,-0.01075681,0.02523453,2869,44344,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2022-080,0000811156,CMS,CMS Energy,0000811156-23-000014,2022,2023-02-09,1.0.3,0.3.0,0,0,0.00000000,53355,2849,0,0.00000000,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.92032813,2.87000000,0.79537893,1.19000000,5.00000000,21059,30088,9029,0.69991359,1988,6083,warning_stem_collisions,53269,10.88310983,2849,1313,18.69743770,21.68710033,0.04007960,0,0.00000000,17891,0.25141934,7199210,361779,0.05025260,success,196,707,-0.56589147,673,0.01337254,337,0.00669621,126,0.00250363,743,0.01476345,448,0.00890178,,,0.00389453,0.01404813,-0.01015360,0.01794266,2789,50327,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2022-081,0000277948,CSX,CSX Corporation,0000277948-23-000006,2022,2023-02-15,1.0.3,0.3.0,0,0,0.00000000,37299,2538,0,0.00000000,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,3.01607378,2.90000000,0.85762247,1.19000000,5.00000000,15045,20527,5482,0.73293711,1838,3572,warning_stem_collisions,37218,10.52454779,2538,1323,14.66430260,18.05247787,0.04637541,0,0.00000000,8492,0.18577992,3027029,248988,0.08225491,success,153,497,-0.52923077,439,0.01265020,183,0.00527332,61,0.00175777,307,0.00884650,232,0.00668530,,,0.00440884,0.01432153,-0.00991269,0.01873037,1584,34703,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2022-082,0000064803,CVS,CVS Health,0000064803-23-000009,2022,2023-02-08,1.0.3,0.3.0,1,2,0.01859324,107566,4369,2,0.00045777,success,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,50,success,1,0,0.02000000,0.00000000,1.00000000,0.02000000,0.02000000,1,success,2.85318182,2.77500000,0.72995259,1.80000000,4.45000000,22,29,7,0.75862069,19,7,warning_stem_collisions,2.89169028,2.81000000,0.80131087,1.19000000,5.00000000,43052,59098,16046,0.72848489,2740,11528,warning_stem_collisions,107751,11.58757829,4369,1825,24.66262303,22.30920204,0.02914126,2,0.01856131,13015,0.10777040,5981369,729658,0.12198846,success,613,2322,-0.58228279,1689,0.01641878,775,0.00753378,229,0.00222611,1714,0.01666181,929,0.00903082,,,0.00595898,0.02257218,-0.01661320,0.02853116,6895,102870,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2022-083,0001590895,CZR,Caesars Entertainment,0001590895-23-000070,2022,2023-02-22,1.0.3,0.3.0,0,0,0.00000000,62765,2941,0,0.00000000,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.93081973,2.85000000,0.82418533,1.19000000,5.00000000,24325,33179,8854,0.73314446,2298,5910,warning_stem_collisions,62473,11.04248974,2941,1255,21.24209453,20.31161138,0.03720007,0,0.00000000,12203,0.16341261,4679877,410974,0.08781727,success,338,972,-0.48396947,887,0.01490531,415,0.00697374,130,0.00218454,644,0.01082189,548,0.00920869,,,0.00567981,0.01633366,-0.01065385,0.02201348,3329,59509,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2022-084,0000906345,CPT,Camden Property Trust,0000906345-23-000008,2022,2023-02-23,1.0.3,0.3.0,0,0,0.00000000,29036,1458,0,0.00000000,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.84432153,2.72000000,0.77285266,1.26000000,5.00000000,11327,14845,3518,0.76301785,1425,2760,warning_stem_collisions,28860,10.27021183,1458,644,19.79423868,20.71647355,0.04930700,0,0.00000000,11111,0.27797653,4785271,191652,0.04005040,success,179,388,-0.36860670,691,0.02543340,276,0.01015864,44,0.00161949,153,0.00563142,207,0.00761898,,,0.00658839,0.01428098,-0.00769259,0.02086937,1578,27169,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2022-085,0000016732,CPB,Campbell's,0000016732-22-000093,2022,2022-09-22,1.0.3,0.3.0,0,0,0.00000000,36899,2019,0,0.00000000,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.92145601,2.86000000,0.82648638,1.30000000,5.00000000,14787,19395,4608,0.76241299,1733,3624,warning_stem_collisions,36589,10.50750293,2019,841,18.12233779,19.20982445,0.05064364,0,0.00000000,8734,0.19270569,3878378,245046,0.06318260,success,212,718,-0.54408602,688,0.02008525,263,0.00767794,61,0.00178081,338,0.00986746,307,0.00896246,,,0.00618906,0.02096106,-0.01477200,0.02715011,2179,34254,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2022-086,0000927628,COF,Capital One,0000927628-23-000117,2022,2023-02-24,1.0.3,0.3.0,1,3,0.03580764,83781,4380,2,0.00045662,success,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,51,success,0,2,0.00000000,0.03921569,-1.00000000,0.03921569,-0.03921569,2,success,3.01480000,3.03000000,0.80041049,1.83000000,4.54000000,25,31,6,0.80645161,21,4,warning_stem_collisions,2.85530858,2.72000000,0.80073892,1.26000000,5.00000000,34529,45414,10885,0.76031620,2358,7903,warning_stem_collisions,83845,11.33672514,4380,1915,19.14269406,20.97635060,0.03396744,3,0.03578031,24588,0.22675754,9695693,565221,0.05829609,success,324,1824,-0.69832402,1575,0.01969365,550,0.00687715,116,0.00145045,866,0.01082838,674,0.00842763,,,0.00405127,0.02280713,-0.01875586,0.02685839,5190,79975,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2022-087,0001170010,KMX,CarMax,0001170010-22-000017,2022,2022-04-14,1.0.3,0.3.0,1,4,0.09709209,41198,2234,3,0.00134288,success,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,76,success,1,0,0.01315789,0.00000000,1.00000000,0.01315789,0.01315789,1,success,2.90285714,2.86000000,0.66333603,1.80000000,4.25000000,35,41,6,0.85365854,28,6,warning_stem_collisions,2.92683451,2.86000000,0.82393779,1.19000000,5.00000000,16841,22055,5214,0.76359102,1913,3698,warning_stem_collisions,41195,10.62607217,2234,832,18.44001791,19.18354255,0.03461585,4,0.09709916,9513,0.18760353,3338531,271924,0.08145019,success,237,696,-0.49196141,565,0.01443610,242,0.00618325,57,0.00145639,283,0.00723082,250,0.00638765,,,0.00605550,0.01778323,-0.01172773,0.02383872,1983,39138,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2022-088,0000721371,CAH,Cardinal Health,0000721371-22-000058,2022,2022-08-11,1.0.3,0.3.0,0,0,0.00000000,63302,3139,0,0.00000000,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.85543838,2.76000000,0.79165707,1.26000000,5.00000000,25480,33637,8157,0.75749918,1867,6019,warning_stem_collisions,63167,11.05353729,3139,1091,20.12328767,20.32696531,0.04029002,0,0.00000000,13935,0.18073461,3286395,424134,0.12905752,success,227,1669,-0.76054852,1008,0.01684971,363,0.00606790,87,0.00145429,1143,0.01910636,552,0.00922722,,,0.00379453,0.02789897,-0.02410444,0.03169350,4140,59823,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2022-089,0000815097,CCL,Carnival Corporation,0000815097-23-000012,2022,2023-01-27,1.0.3,0.3.0,0,0,0.00000000,25773,1504,0,0.00000000,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.97886720,2.87000000,0.88138571,1.19000000,5.00000000,10143,13664,3521,0.74231557,1927,2488,warning_stem_collisions,25811,10.15855604,1504,598,17.16156915,19.48996803,0.02274224,0,0.00000000,7051,0.21456393,1214872,171331,0.14102803,success,292,360,-0.10429448,432,0.01732366,198,0.00794001,77,0.00308778,226,0.00906284,301,0.01207042,,,0.01170951,0.01443638,-0.00272687,0.02614589,1633,24937,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2022-090,0001783180,CARR,Carrier Global,0001783180-23-000012,2022,2023-02-07,1.0.3,0.3.0,1,2,0.04104416,48728,2198,1,0.00045496,success,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,20,success,0,0,0.00000000,0.00000000,,0.00000000,0.00000000,0,success,3.23500000,3.03500000,0.74310161,2.24000000,4.25000000,8,13,5,0.61538462,8,5,warning_stem_collisions,2.88859344,2.81000000,0.80861358,1.26000000,5.00000000,19210,25815,6605,0.74414100,2088,4786,warning_stem_collisions,48669,10.79279756,2198,872,22.14240218,21.18678999,0.03084099,2,0.04109392,8445,0.14786217,3477528,325584,0.09362513,success,322,1060,-0.53400868,898,0.01929855,420,0.00902605,103,0.00221353,640,0.01375398,400,0.00859623,,,0.00691997,0.02278002,-0.01586005,0.02969999,3157,46532,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2022-091,0000018230,CAT,Caterpillar Inc.,0000018230-23-000011,2022,2023-02-15,1.0.3,0.3.0,0,0,0.00000000,48636,2562,0,0.00000000,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.92564475,2.81000000,0.83286557,1.19000000,5.00000000,20031,26569,6538,0.75392375,2057,4911,warning_stem_collisions,48602,10.79141996,2562,1005,18.97033568,20.89193627,0.03329081,0,0.00000000,16236,0.25040871,7203753,328944,0.04566286,success,215,847,-0.59510358,771,0.01667965,303,0.00655504,70,0.00151436,464,0.01003808,369,0.00798287,,,0.00465126,0.01832381,-0.01367255,0.02297508,2582,46224,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2022-092,0001374310,CBOE,Cboe Global Markets,0001558370-23-001489,2022,2023-02-17,1.0.3,0.3.0,0,0,0.00000000,90420,4146,0,0.00000000,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.92373701,2.86000000,0.80577928,1.26000000,5.00000000,34343,47997,13654,0.71552389,2369,8276,warning_stem_collisions,90275,11.41061585,4146,1249,21.77399904,21.22125103,0.03316533,0,0.00000000,23978,0.20986757,7205944,591287,0.08205545,success,390,1477,-0.58221746,1404,0.01630738,679,0.00788655,208,0.00241591,1023,0.01188209,844,0.00980301,,,0.00452983,0.01715527,-0.01262544,0.02168510,5013,86096,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2022-093,0001306830,CE,Celanese,0001306830-23-000023,2022,2023-02-24,1.0.3,0.3.0,0,0,0.00000000,49259,2452,0,0.00000000,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.90987917,2.82000000,0.82554810,1.19000000,5.00000000,19200,26208,7008,0.73260073,2211,4931,warning_stem_collisions,48933,10.79820729,2452,1037,19.95636215,21.26171899,0.02918276,0,0.00000000,11179,0.18596952,4382240,331508,0.07564807,success,252,838,-0.53761468,883,0.01881205,367,0.00781882,102,0.00217308,529,0.01127019,390,0.00830883,,,0.00536878,0.01785334,-0.01248455,0.02322212,2884,46938,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2022-094,0001071739,CNC,Centene Corporation,0001071739-23-000047,2022,2023-02-21,1.0.3,0.3.0,1,1,0.01833752,54533,2509,1,0.00039857,success,1,0.04761905,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,21,success,0,0,0.00000000,0.00000000,,0.00000000,0.00000000,1,success,2.71300000,2.77000000,0.83836806,1.63000000,4.48000000,10,15,5,0.66666667,10,3,warning_stem_collisions,2.83468509,2.74000000,0.76742693,1.26000000,4.96000000,21895,29365,7470,0.74561553,2233,5300,warning_stem_collisions,54246,10.90128454,2509,1057,21.62056596,21.33058030,0.03165210,1,0.01843454,7511,0.12162184,3503545,366285,0.10454697,success,392,1310,-0.53936545,925,0.01784818,453,0.00874079,121,0.00233474,967,0.01865859,472,0.00910740,,,0.00756377,0.02527689,-0.01771312,0.03284066,3801,51826,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2022-095,0001130310,CNP,CenterPoint Energy,0001130310-23-000013,2022,2023-02-17,1.0.3,0.3.0,0,0,0.00000000,87111,4020,0,0.00000000,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.88762042,2.83000000,0.79783838,1.19000000,5.00000000,33674,47555,13881,0.70810640,2458,8538,warning_stem_collisions,86875,11.37222558,4020,1618,21.61069652,23.10356634,0.03362302,0,0.00000000,29418,0.25296449,9460574,586052,0.06194677,success,283,1607,-0.70052910,1272,0.01540604,678,0.00821171,148,0.00179253,1288,0.01559983,747,0.00904742,,,0.00342760,0.01946345,-0.01603585,0.02289106,5095,82565,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2022-096,0001100682,CRL,Charles River Laboratories,0001100682-23-000006,2022,2023-02-22,1.0.3,0.3.0,1,1,0.01700160,58818,2681,1,0.00037300,success,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,24,success,0,0,0.00000000,0.00000000,,0.00000000,0.00000000,0,success,3.59928571,3.85500000,1.02696129,1.93000000,4.93000000,14,16,2,0.87500000,13,1,warning_stem_collisions,2.88445568,2.79000000,0.81514077,1.19000000,5.00000000,23727,31766,8039,0.74693068,2459,5657,warning_stem_collisions,58765,10.98130172,2681,1159,21.91906005,21.28158857,0.02452140,1,0.01701693,7841,0.11772213,3638271,400864,0.11017981,success,489,959,-0.32458564,1017,0.01798663,467,0.00825935,115,0.00203389,633,0.01119522,485,0.00857769,,,0.00864844,0.01696084,-0.00831240,0.02560928,3554,56542,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2022-097,0000316709,SCHW,Charles Schwab Corporation,0000316709-23-000009,2022,2023-02-24,1.0.3,0.3.0,0,0,0.00000000,64392,3467,0,0.00000000,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.92630593,2.82000000,0.79601703,1.19000000,5.00000000,25836,35659,9823,0.72452957,2149,5985,warning_stem_collisions,63904,11.06513724,3467,1708,18.43207384,20.19889935,0.04153105,0,0.00000000,16784,0.20801110,6830253,432066,0.06325769,success,276,958,-0.55267423,848,0.01412180,315,0.00524572,96,0.00159869,555,0.00924245,541,0.00900931,,,0.00459625,0.01595364,-0.01135739,0.02054988,3097,60049,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2022-098,0001091667,CHTR,Charter Communications,0001091667-23-000024,2022,2023-01-27,1.0.3,0.3.0,0,0,0.00000000,45353,2384,0,0.00000000,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.94934727,2.90000000,0.81100875,1.26000000,5.00000000,18415,24487,6072,0.75203169,2172,4385,warning_stem_collisions,45367,10.72254025,2384,984,19.02978188,20.57035075,0.03608350,0,0.00000000,16370,0.26515704,2973799,304663,0.10244909,success,234,533,-0.38983051,510,0.01182389,252,0.00584239,109,0.00252707,401,0.00929683,391,0.00906499,,,0.00542508,0.01235713,-0.00693205,0.01778221,2072,43133,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2022-099,0000093410,CVX,Chevron Corporation,0000093410-23-000009,2022,2023-02-23,1.0.3,0.3.0,0,0,0.00000000,48126,2527,0,0.00000000,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,3.01743901,2.87000000,0.88326141,1.19000000,5.00000000,18528,26191,7663,0.70741858,2125,4985,warning_stem_collisions,47987,10.77868542,2527,961,18.98971112,21.14726810,0.04805468,0,0.00000000,19358,0.28744524,6962499,321772,0.04621502,success,222,611,-0.46698679,631,0.01412423,237,0.00530498,47,0.00105204,424,0.00949077,392,0.00877448,,,0.00496922,0.01367655,-0.00870733,0.01864578,2163,44675,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2022-100,0001058090,CMG,Chipotle Mexican Grill,0001058090-23-000010,2022,2023-02-09,1.0.3,0.3.0,0,0,0.00000000,29441,1365,0,0.00000000,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.93469450,2.83000000,0.87719160,1.26000000,5.00000000,12046,15460,3414,0.77917206,1840,2635,warning_stem_collisions,29312,10.28575227,1365,604,21.47399267,20.97372122,0.03322871,0,0.00000000,4937,0.14415019,4387354,195725,0.04461117,success,184,654,-0.56085919,492,0.01753386,254,0.00905203,50,0.00178190,294,0.01047755,213,0.00759088,,,0.00655738,0.02330720,-0.01674982,0.02986458,1746,28060,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2022-101,0000896159,CB,Chubb Limited,0000896159-23-000007,2022,2023-02-24,1.0.3,0.3.0,0,0,0.00000000,87042,4332,0,0.00000000,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.81932235,2.72000000,0.77226800,1.25000000,5.00000000,36051,47925,11874,0.75223787,2548,7941,warning_stem_collisions,87297,11.37707138,4332,1924,20.15166205,21.30950566,0.02761836,0,0.00000000,23479,0.21195024,11433882,588549,0.05147412,success,422,2339,-0.69431365,1654,0.01976034,499,0.00596155,182,0.00217435,1082,0.01292666,618,0.00738325,,,0.00504164,0.02794404,-0.02290240,0.03298568,5946,83703,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2022-102,0000313927,CHD,Church & Dwight,0000950170-23-003066,2022,2023-02-16,1.0.3,0.3.0,0,0,0.00000000,62868,2745,0,0.00000000,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.95614878,2.86000000,0.85228068,1.19000000,5.00000000,24761,32941,8180,0.75167724,2261,6133,warning_stem_collisions,62433,11.04184926,2745,991,22.74426230,20.64615094,0.03607067,0,0.00000000,6374,0.09263592,5479876,417146,0.07612326,success,333,1229,-0.57362356,1056,0.01774700,475,0.00798279,127,0.00213435,480,0.00806682,489,0.00821807,,,0.00559636,0.02065442,-0.01505806,0.02625078,3495,59503,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
