company_id,cik,ticker,company_name,accession_number,report_year,filing_date,parser_version,language_measurement_version,ai_disclosure_binary,ai_term_count,ai_terms_per_1000_words,total_analysis_word_count,total_analysis_sentence_count,ai_sentence_count,ai_sentence_ratio,ai_detection_status,ai_uncertainty_count,ai_uncertainty_ratio,ai_litigious_count,ai_litigious_ratio,ai_weak_modal_count,ai_weak_modal_ratio,ai_strong_modal_count,ai_strong_modal_ratio,ai_constraining_count,ai_constraining_ratio,ai_total_eligible_word_count,uncertainty_status,ai_positive_count,ai_negative_count,ai_positive_ratio,ai_negative_ratio,ai_net_tone,ai_sentiment_word_coverage,ai_net_tone_by_words,ai_total_lm_matched_word_count,sentiment_status,ai_concreteness_mean,ai_concreteness_median,ai_concreteness_standard_deviation,ai_concreteness_min,ai_concreteness_max,ai_concreteness_matched_token_count,ai_concreteness_eligible_token_count,ai_concreteness_unmatched_token_count,ai_concreteness_coverage,ai_concreteness_unique_dictionary_entries,ai_concreteness_stem_collision_count,ai_concreteness_status,report_concreteness_mean,report_concreteness_median,report_concreteness_standard_deviation,report_concreteness_min,report_concreteness_max,report_concreteness_matched_token_count,report_concreteness_eligible_token_count,report_concreteness_unmatched_token_count,report_concreteness_coverage,report_concreteness_unique_dictionary_entries,report_concreteness_stem_collision_count,report_concreteness_status,report_word_count,log_report_word_count,report_sentence_count,report_paragraph_count,report_mean_sentence_length,report_fog_index,report_numeric_token_ratio,report_ai_term_count,report_ai_terms_per_1000_words,report_table_text_word_count,report_table_text_ratio,source_html_bytes,analysis_text_bytes,analysis_text_to_html_ratio,report_control_status,report_positive_count,report_negative_count,report_net_tone,report_uncertainty_count,report_uncertainty_ratio,report_weak_modal_count,report_weak_modal_ratio,report_strong_modal_count,report_strong_modal_ratio,report_litigious_count,report_litigious_ratio,report_constraining_count,report_constraining_ratio,report_forward_looking_count,report_forward_looking_ratio,report_positive_ratio,report_negative_ratio,report_net_tone_by_words,report_sentiment_word_coverage,report_total_lm_matched_word_count,report_total_eligible_word_count,concreteness_status,lm_ai_status,lm_report_status,matching_strategy_version,concreteness_preprocessing_version
S2020-011,0001090872,A,Agilent Technologies,0001090872-20-000020,2020,2020-12-18,1.0.3,0.3.0,1,3,0.05016722,59800,2894,2,0.00069109,success,0,0.00000000,0,0.00000000,0,0.00000000,1,0.01388889,0,0.00000000,72,success,1,0,0.01388889,0.00000000,1.00000000,0.01388889,0.01388889,2,success,3.04450000,2.98000000,0.78443594,1.75000000,4.69000000,40,47,7,0.85106383,37,3,warning_stem_collisions,2.89265010,2.81000000,0.77751013,1.26000000,5.00000000,24101,31975,7874,0.75374511,2135,5884,warning_stem_collisions,59824,10.99916220,2894,1097,20.67173462,20.42690445,0.04157194,3,0.05014710,9420,0.13604067,4456779,401504,0.09008838,success,351,928,-0.45113370,910,0.01606355,426,0.00751986,120,0.00211827,568,0.01002648,474,0.00836717,,,0.00619594,0.01638129,-0.01018535,0.02257723,3178,56650,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2020-012,0000002969,APD,Air Products,0000002969-20-000049,2020,2020-11-19,1.0.3,0.3.0,0,0,0.00000000,50003,2621,0,0.00000000,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.88615435,2.76000000,0.81202452,1.19000000,5.00000000,19825,26338,6513,0.75271471,1907,4824,warning_stem_collisions,49671,10.81317654,2621,1079,18.95116368,20.07612425,0.03867448,0,0.00000000,11973,0.19422815,5035850,331254,0.06577916,success,205,784,-0.58543984,815,0.01727244,288,0.00610363,66,0.00139875,569,0.01205892,395,0.00837130,,,0.00434460,0.01661545,-0.01227085,0.02096005,2679,47185,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2020-013,0001086222,AKAM,Akamai Technologies,0001086222-21-000075,2020,2021-02-26,1.0.3,0.3.0,0,0,0.00000000,44420,2020,0,0.00000000,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.88259010,2.81000000,0.79216268,1.19000000,5.00000000,17231,22746,5515,0.75753979,1995,4244,warning_stem_collisions,44245,10.69749765,2020,893,21.90346535,20.95440371,0.03880664,0,0.00000000,6999,0.13658184,3094300,295188,0.09539734,success,317,726,-0.39213806,692,0.01654552,332,0.00793803,89,0.00212796,409,0.00977907,313,0.00748374,,,0.00757938,0.01735845,-0.00977907,0.02493783,2441,41824,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2020-014,0000766421,ALK,Alaska Air Group,0000766421-21-000018,2020,2021-02-26,1.0.3,0.3.0,0,0,0.00000000,43817,2251,0,0.00000000,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,3.00150026,2.90000000,0.84104402,1.26000000,5.00000000,17497,23165,5668,0.75532053,2075,4026,warning_stem_collisions,43773,10.68677247,2251,949,19.44602399,18.90320235,0.03904233,0,0.00000000,7478,0.14590935,3393971,285778,0.08420166,success,253,679,-0.45708155,634,0.01527784,252,0.00607258,148,0.00356644,338,0.00814497,331,0.00797629,,,0.00609668,0.01636223,-0.01026555,0.02245891,2230,41498,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2020-015,0000915913,ALB,Albemarle Corporation,0000915913-21-000018,2020,2021-02-19,1.0.3,0.3.0,0,0,0.00000000,62845,2894,0,0.00000000,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.90509262,2.80000000,0.82709979,1.19000000,5.00000000,24076,32066,7990,0.75082642,2434,5587,warning_stem_collisions,62707,11.04622836,2894,1023,21.66793366,21.17775689,0.03789051,0,0.00000000,14026,0.18278967,4448826,414404,0.09314907,success,336,1044,-0.51304348,1088,0.01821561,493,0.00825395,135,0.00226021,625,0.01046393,503,0.00842137,,,0.00562541,0.01747895,-0.01185354,0.02310435,3555,59729,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2020-016,0001035443,ARE,Alexandria Real Estate Equities,0001035443-21-000044,2020,2021-02-01,1.0.3,0.3.0,0,0,0.00000000,99569,4249,0,0.00000000,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.88582699,2.75000000,0.81427506,1.25000000,5.00000000,39662,52114,12452,0.76106229,2823,8995,warning_stem_collisions,99423,11.50713875,4249,2113,23.39915274,21.57754362,0.03551492,0,0.00000000,21587,0.17839022,7799253,661426,0.08480633,success,701,1891,-0.45910494,1672,0.01762467,982,0.01035133,218,0.00229795,627,0.00660925,794,0.00836961,,,0.00738929,0.01993317,-0.01254388,0.02732246,5632,94867,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2020-017,0001097149,ALGN,Align Technology,0001097149-21-000007,2020,2021-02-26,1.0.3,0.3.0,0,0,0.00000000,54698,2397,0,0.00000000,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.86708544,2.80000000,0.80711524,1.19000000,5.00000000,21396,28780,7384,0.74343294,2364,5458,warning_stem_collisions,54657,10.90883257,2397,1070,22.80225282,20.84674212,0.02760854,0,0.00000000,6052,0.09968868,2924036,365437,0.12497692,success,379,1252,-0.53525445,1099,0.02087132,538,0.01021726,112,0.00212701,602,0.01143270,441,0.00837511,,,0.00719766,0.02377697,-0.01657931,0.03097463,3606,52656,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2020-018,0001579241,ALLE,Allegion,0001579241-21-000020,2020,2021-02-16,1.0.3,0.3.0,0,0,0.00000000,43439,2113,0,0.00000000,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.86722092,2.76000000,0.80504576,1.04000000,5.00000000,17110,22919,5809,0.74654217,2062,4336,warning_stem_collisions,43354,10.67715425,2113,942,20.51774728,20.93213054,0.03559072,0,0.00000000,8812,0.16892229,3608432,290665,0.08055161,success,249,856,-0.54932127,768,0.01860645,314,0.00760733,100,0.00242272,367,0.00889137,367,0.00889137,,,0.00603256,0.02073844,-0.01470588,0.02677100,2508,41276,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2020-019,0000352541,LNT,Alliant Energy,0000352541-21-000022,2020,2021-02-19,1.0.3,0.3.0,0,0,0.00000000,50591,2582,0,0.00000000,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.91346659,2.86000000,0.80166508,1.26000000,5.00000000,19636,28449,8813,0.69021758,1830,5047,warning_stem_collisions,50070,10.82117731,2582,1036,19.39194423,21.16619996,0.03013781,0,0.00000000,17931,0.26368730,7198330,336173,0.04670153,success,142,558,-0.59428571,646,0.01362007,288,0.00607211,92,0.00193970,655,0.01380983,434,0.00915033,,,0.00299389,0.01176471,-0.00877082,0.01475859,2459,47430,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2020-020,0000899051,ALL,Allstate,0000899051-21-000011,2020,2021-02-22,1.0.3,0.3.0,0,0,0.00000000,122251,6003,0,0.00000000,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.82459568,2.72000000,0.77187842,1.19000000,5.00000000,50010,67653,17643,0.73921334,2559,12297,warning_stem_collisions,122022,11.71195664,6003,2507,20.32683658,21.80450418,0.03554277,0,0.00000000,30338,0.19912050,11942557,830846,0.06957019,success,618,3454,-0.69646365,2169,0.01866128,657,0.00565259,245,0.00210789,2412,0.02075196,792,0.00681408,,,0.00531704,0.02971694,-0.02439990,0.03503398,8837,116230,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2020-021,0001652044,GOOGL|GOOG,Alphabet Inc. (Class A)|Alphabet Inc. (Class C),0001652044-21-000010,2020,2021-02-03,1.0.3,0.3.0,1,17,0.38216847,44483,2264,14,0.00618375,success,3,0.00785340,2,0.00523560,3,0.00785340,3,0.00785340,1,0.00261780,382,success,14,6,0.03664921,0.01570681,0.40000000,0.05235602,0.02094241,28,success,2.98189349,2.96000000,0.90905502,1.30000000,4.83000000,169,216,47,0.78240741,119,34,warning_stem_collisions,2.91311706,2.85000000,0.81732995,1.26000000,5.00000000,17709,23132,5423,0.76556286,2079,4343,warning_stem_collisions,44446,10.70203025,2264,1061,19.63162544,19.53100697,0.02796652,17,0.38248661,8957,0.16772466,3194798,294874,0.09229817,success,289,1017,-0.55742726,842,0.01969545,460,0.01075998,104,0.00243269,499,0.01167224,286,0.00668990,,,0.00676008,0.02378892,-0.01702884,0.03054899,2846,42751,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2020-022,0000764180,MO,Altria,0000764180-21-000037,2020,2021-02-26,1.0.3,0.3.0,0,0,0.00000000,70880,3180,0,0.00000000,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.94093550,2.83000000,0.84152420,1.26000000,5.00000000,26371,38196,11825,0.69041261,2207,6756,warning_stem_collisions,70328,11.16092529,3180,1381,22.11572327,20.26620888,0.04210272,0,0.00000000,11039,0.13566925,4975624,471220,0.09470571,success,233,1832,-0.77433414,991,0.01504593,365,0.00554164,131,0.00198892,1394,0.02116450,608,0.00923100,,,0.00353754,0.02781447,-0.02427693,0.03135201,4548,65865,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2020-023,0001018724,AMZN,Amazon,0001018724-21-000004,2020,2021-02-03,1.0.3,0.3.0,1,7,0.22082716,31699,1609,5,0.00310752,success,1,0.00507614,4,0.02030457,0,0.00000000,2,0.01015228,0,0.00000000,197,success,6,0,0.03045685,0.00000000,1.00000000,0.03045685,0.03045685,12,success,2.99250000,3.14000000,0.72054853,1.62000000,4.37000000,84,125,41,0.67200000,49,33,warning_stem_collisions,2.92061466,2.86000000,0.80562206,1.19000000,5.00000000,12690,16842,4152,0.75347346,1616,3380,warning_stem_collisions,31525,10.35853616,1609,726,19.59291485,20.36778495,0.03409992,7,0.22204600,6265,0.16578460,2455655,213989,0.08714131,success,175,623,-0.56140351,527,0.01749436,224,0.00743593,45,0.00149383,319,0.01058956,256,0.00849821,,,0.00580932,0.02068118,-0.01487186,0.02649051,1824,30124,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2020-024,0001748790,AMCR,Amcor,0001748790-20-000025,2020,2020-08-27,1.0.3,0.3.0,0,0,0.00000000,43794,2087,0,0.00000000,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.87419601,2.76000000,0.81320581,1.26000000,5.00000000,17295,23014,5719,0.75149909,1862,4252,warning_stem_collisions,43672,10.68446244,2087,978,20.92573071,20.94526120,0.04151401,0,0.00000000,12485,0.22232313,5528216,289045,0.05228540,success,172,908,-0.68148148,802,0.01937526,317,0.00765830,96,0.00231923,399,0.00963931,350,0.00845554,,,0.00415529,0.02193608,-0.01778078,0.02609137,2532,41393,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2020-025,0001002910,AEE,Ameren,0001002910-21-000065,2020,2021-02-22,1.0.3,0.3.0,0,0,0.00000000,81751,3783,0,0.00000000,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.90696698,2.83000000,0.79046945,1.19000000,5.00000000,31523,45466,13943,0.69333128,2054,7541,warning_stem_collisions,81240,11.30516302,3783,1529,21.47501983,23.33651285,0.04027573,0,0.00000000,21977,0.21292035,9591808,549439,0.05728211,success,224,986,-0.62975207,922,0.01204615,408,0.00533062,185,0.00241707,1116,0.01458080,665,0.00868838,,,0.00292661,0.01288232,-0.00995571,0.01580893,3949,76539,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2020-026,0000006201,AAL,American Airlines Group,0000006201-21-000014,2020,2021-02-17,1.0.3,0.3.0,0,0,0.00000000,106653,4681,0,0.00000000,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.90772388,2.82000000,0.81731288,1.19000000,5.00000000,42691,56510,13819,0.75545921,2356,9203,warning_stem_collisions,106641,11.57722333,4681,2112,22.78167058,21.98523457,0.04725200,0,0.00000000,30644,0.22321448,7448494,702290,0.09428617,success,347,1656,-0.65351972,1471,0.01467185,667,0.00665270,377,0.00376022,874,0.00871733,1130,0.01127070,,,0.00346100,0.01651706,-0.01305605,0.01997806,5554,100260,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2020-027,0000004904,AEP,American Electric Power,0000004904-21-000010,2020,2021-02-25,1.0.3,0.3.0,0,0,0.00000000,123640,7402,0,0.00000000,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.88724898,2.81000000,0.78906432,1.26000000,5.00000000,49160,68922,19762,0.71327007,2638,11320,warning_stem_collisions,123177,11.72137762,7402,3233,16.64104296,20.05337796,0.04025914,0,0.00000000,54195,0.30554428,26017820,824280,0.03168136,success,357,1546,-0.62480294,1461,0.01258116,501,0.00431428,224,0.00192894,1838,0.01582764,891,0.00767270,,,0.00307425,0.01331313,-0.01023888,0.01638737,5976,116126,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
