company_id,cik,ticker,company_name,accession_number,report_year,filing_date,parser_version,language_measurement_version,ai_concreteness_mean,ai_concreteness_median,ai_concreteness_standard_deviation,ai_concreteness_min,ai_concreteness_max,ai_concreteness_matched_token_count,ai_concreteness_eligible_token_count,ai_concreteness_unmatched_token_count,ai_concreteness_coverage,ai_concreteness_unique_dictionary_entries,ai_concreteness_stem_collision_count,ai_concreteness_status
S2020-038,0001156039,ANTM,Anthem,0001156039-21-000012,2020,2021-02-18,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-039,0000315293,AON,Aon plc,0001628280-21-002574,2020,2021-02-19,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-040,0000320193,AAPL,Apple Inc.,0000320193-20-000096,2020,2020-10-30,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-041,0000006951,AMAT,Applied Materials,0000006951-20-000048,2020,2020-12-11,1.0.3,0.3.0,3.1,2.91,0.9412823699613203,1.72,4.71,32,38,6,0.8421052631578947,15,4,warning_stem_collisions
S2020-042,0001521332,APTV,Aptiv,0001521332-21-000009,2020,2021-02-08,1.0.3,0.3.0,3.03875,3.045,0.8771393489634357,1.8,4.93,32,36,4,0.8888888888888888,16,0,success
S2020-043,0000007084,ADM,Archer Daniels Midland,0000007084-21-000008,2020,2021-02-18,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-044,0001596532,ANET,Arista Networks,0001596532-21-000049,2020,2021-02-19,1.0.3,0.3.0,3.0492356687898092,2.93,0.7978039455549365,1.4,4.93,157,204,47,0.7696078431372549,100,24,warning_stem_collisions
S2020-045,0000354190,AJG,Arthur J. Gallagher & Co.,0001564590-21-004555,2020,2021-02-08,1.0.3,0.3.0,2.7347058823529413,2.5549999999999997,0.7592110273718665,1.63,4.25,34,46,12,0.7391304347826086,29,8,warning_stem_collisions
S2020-046,0001267238,AIZ,Assurant,0001267238-21-000010,2020,2021-02-19,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-047,0000731802,ATO,Atmos Energy,0000731802-20-000040,2020,2020-11-13,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-048,0000866787,AZO,AutoZone,0001558370-20-011748,2020,2020-10-26,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-049,0000769397,ADSK,Autodesk,0000769397-20-000013,2020,2020-03-19,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-050,0000008670,ADP,Automatic Data Processing,0000008670-20-000032,2020,2020-08-05,1.0.3,0.3.0,2.8275438596491225,2.9,0.8162844376588656,1.38,4.25,57,85,28,0.6705882352941176,51,17,warning_stem_collisions
S2020-051,0000915912,AVB,AvalonBay Communities,0000915912-21-000004,2020,2021-02-25,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-052,0001037540,BXP,"BXP, Inc.",0001656423-21-000006,2020,2021-02-26,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-053,0001701605,BKR,Baker Hughes,0001701605-21-000026,2020,2021-02-25,1.0.3,0.3.0,2.9583093525179853,2.93,0.8266494420154609,1.44,4.93,278,375,97,0.7413333333333333,160,51,warning_stem_collisions
S2020-054,0000009389,BLL,Ball Corporation,0001558370-21-001121,2020,2021-02-17,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-055,0000070858,BAC,Bank of America,0000070858-21-000023,2020,2021-02-24,1.0.3,0.3.0,2.723863636363636,2.5,0.7513509527060117,1.63,4.93,44,62,18,0.7096774193548387,37,13,warning_stem_collisions
S2020-056,0001390777,BK,Bank of New York Mellon,0001390777-21-000037,2020,2021-02-25,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-057,0000010456,BAX,Baxter International,0001628280-21-001867,2020,2021-02-11,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-058,0000010795,BDX,Becton Dickinson,0000010795-20-000055,2020,2020-11-25,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-059,0001067983,BRK-B,Berkshire Hathaway,0001564590-21-009611,2020,2021-03-01,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-060,0000764478,BBY,Best Buy,0000764478-20-000017,2020,2020-03-23,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-061,0000012208,BIO,Bio-Rad Laboratories,0000012208-21-000012,2020,2021-02-16,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-062,0000875045,BIIB,Biogen,0000875045-21-000010,2020,2021-02-03,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-063,0000012927,BA,Boeing,0000012927-21-000011,2020,2021-02-01,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-064,0001075531,BKNG,Booking Holdings,0001075531-21-000019,2020,2021-02-24,1.0.3,0.3.0,2.8970652173913045,2.89,0.7328318183645969,1.62,4.82,92,114,22,0.8070175438596491,69,15,warning_stem_collisions
S2020-065,0000908255,BWA,BorgWarner,0000908255-21-000008,2020,2021-02-22,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-066,0000885725,BSX,Boston Scientific,0000885725-21-000008,2020,2021-02-23,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-067,0000014272,BMY,Bristol Myers Squibb,0000014272-21-000066,2020,2021-02-10,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-068,0001730168,AVGO,Broadcom,0001730168-20-000226,2020,2020-12-18,1.0.3,0.3.0,3.069032258064516,2.93,0.8517244550595656,1.5,4.96,62,77,15,0.8051948051948052,52,10,warning_stem_collisions
S2020-069,0001383312,BR,Broadridge Financial Solutions,0001383312-20-000055,2020,2020-08-11,1.0.3,0.3.0,3.17,3.24,0.848828069110047,1.64,4.54,11,16,5,0.6875,11,3,warning_stem_collisions
S2020-070,0000014693,BF-B,Brown–Forman,0000014693-20-000066,2020,2020-06-19,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-071,0001043277,CHRW,C.H. Robinson,0001043277-21-000009,2020,2021-02-19,1.0.3,0.3.0,3.1527777777777777,3.07,0.9026122925250265,1.85,4.55,18,22,4,0.8181818181818182,16,4,warning_stem_collisions
S2020-072,0001138118,CBRE,CBRE Group,0001138118-21-000012,2020,2021-02-24,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-073,0001402057,CDW,CDW Corporation,0001402057-21-000022,2020,2021-02-26,1.0.3,0.3.0,3.0221739130434786,3.0,0.7966994770368405,1.97,4.62,23,32,9,0.71875,19,3,warning_stem_collisions
S2020-074,0001324404,CF,CF Industries,0001324404-21-000008,2020,2021-02-24,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-075,0001156375,CME,CME Group,0001156375-21-000020,2020,2021-02-26,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-076,0000811156,CMS,CMS Energy,0000811156-21-000016,2020,2021-02-11,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-077,0000277948,CSX,CSX Corporation,0000277948-21-000014,2020,2021-02-10,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-078,0000064803,CVS,CVS Health,0000064803-21-000011,2020,2021-02-16,1.0.3,0.3.0,2.8531818181818185,2.775,0.7299525910112019,1.8,4.45,22,29,7,0.7586206896551724,19,7,warning_stem_collisions
S2020-079,0000858470,COG,Cabot Oil & Gas,0000858470-21-000013,2020,2021-02-26,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-080,0000016732,CPB,Campbell's,0000016732-20-000111,2020,2020-09-24,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-081,0000927628,COF,Capital One,0000927628-21-000094,2020,2021-02-25,1.0.3,0.3.0,2.8763636363636365,2.93,0.7249297486624947,1.83,4.36,22,28,6,0.7857142857142857,18,4,warning_stem_collisions
S2020-082,0001170010,KMX,CarMax,0001170010-20-000033,2020,2020-04-21,1.0.3,0.3.0,3.062222222222222,3.14,0.8228916194031572,1.8,4.25,9,12,3,0.75,9,2,warning_stem_collisions
S2020-083,0000721371,CAH,Cardinal Health,0000721371-20-000089,2020,2020-08-13,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-084,0000815097,CCL,Carnival Corporation,0000815097-21-000027,2020,2021-01-26,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-085,0001783180,CARR,Carrier Global,0001783180-21-000011,2020,2021-02-09,1.0.3,0.3.0,3.2842857142857147,3.14,0.7820825156110381,2.24,4.25,7,13,6,0.5384615384615384,7,5,warning_stem_collisions
S2020-086,0000018230,CAT,Caterpillar Inc.,0000018230-21-000063,2020,2021-02-17,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-087,0001374310,CBOE,Cboe Global Markets,0001558370-21-001286,2020,2021-02-19,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-088,0001306830,CE,Celanese,0001306830-21-000020,2020,2021-02-11,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-089,0001071739,CNC,Centene Corporation,0001071739-21-000039,2020,2021-02-22,1.0.3,0.3.0,2.8932258064516128,2.93,0.6768875024307439,1.63,4.48,31,39,8,0.7948717948717948,16,3,warning_stem_collisions
S2020-090,0001130310,CNP,CenterPoint Energy,0001130310-21-000009,2020,2021-02-25,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-091,0000316709,SCHW,Charles Schwab Corporation,0000316709-21-000012,2020,2021-02-24,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-092,0001091667,CHTR,Charter Communications,0001091667-21-000022,2020,2021-01-29,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-093,0000093410,CVX,Chevron Corporation,0000093410-21-000009,2020,2021-02-25,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-094,0001058090,CMG,Chipotle Mexican Grill,0001058090-21-000010,2020,2021-02-10,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-095,0000896159,CB,Chubb Limited,0000896159-21-000003,2020,2021-02-25,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-096,0000313927,CHD,Church & Dwight,0001564590-21-006669,2020,2021-02-18,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-097,0001739940,CI,Cigna,0001739940-21-000007,2020,2021-02-25,1.0.3,0.3.0,2.888181818181818,2.73,0.7311984953960323,1.66,4.69,44,57,13,0.7719298245614035,38,8,warning_stem_collisions
S2020-098,0000020286,CINF,Cincinnati Financial,0000020286-21-000013,2020,2021-02-25,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-099,0000723254,CTAS,Cintas,0000723254-20-000025,2020,2020-07-29,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-100,0000858877,CSCO,Cisco,0000858877-20-000010,2020,2020-09-03,1.0.3,0.3.0,2.8535135135135135,2.86,0.740876822443246,1.63,4.68,37,50,13,0.74,32,6,warning_stem_collisions
S2020-101,0000831001,C,Citigroup,0000831001-21-000042,2020,2021-02-26,1.0.3,0.3.0,3.0831250000000003,2.9000000000000004,0.7662059020752843,1.8,4.48,16,21,5,0.7619047619047619,15,4,warning_stem_collisions
S2020-102,0000759944,CFG,Citizens Financial Group,0000759944-21-000034,2020,2021-02-23,1.0.3,0.3.0,3.117391304347826,3.03,0.7723437925156317,1.8,4.54,23,28,5,0.8214285714285714,23,4,warning_stem_collisions
S2020-103,0000021076,CLX,Clorox,0000021076-20-000016,2020,2020-08-13,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-104,0000021344,KO,Coca-Cola Company (The),0000021344-21-000008,2020,2021-02-25,1.0.3,0.3.0,3.0272727272727273,2.94,0.7462767084800616,1.72,4.79,33,46,13,0.717391304347826,26,10,warning_stem_collisions
S2020-105,0001058290,CTSH,Cognizant,0001058290-21-000031,2020,2021-02-12,1.0.3,0.3.0,3.0147302904564315,2.85,0.8117574997867785,1.64,4.89,241,332,91,0.7259036144578314,107,35,warning_stem_collisions
S2020-106,0000021665,CL,Colgate-Palmolive,0000021665-21-000007,2020,2021-02-18,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-107,0001166691,CMCSA,Comcast,0001166691-21-000008,2020,2021-02-04,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-108,0000023217,CAG,Conagra Brands,0001564590-20-033366,2020,2020-07-24,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-109,0001163165,COP,ConocoPhillips,0001562762-21-000027,2020,2021-02-16,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-110,0001047862,ED,Consolidated Edison,0001047862-21-000049,2020,2021-02-18,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-111,0000016918,STZ,Constellation Brands,0000016918-20-000078,2020,2020-04-21,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-112,0000711404,COO,Cooper Companies (The),0000711404-20-000042,2020,2020-12-11,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-113,0000900075,CPRT,Copart,0000900075-20-000021,2020,2020-09-28,1.0.3,0.3.0,2.86375,2.785,0.923518238856169,1.68,4.64,16,22,6,0.7272727272727273,16,4,warning_stem_collisions
S2020-114,0000024741,GLW,Corning Inc.,0001562762-21-000023,2020,2021-02-12,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-115,0001755672,CTVA,Corteva,0001755672-21-000008,2020,2021-02-11,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-116,0000909832,COST,Costco,0000909832-20-000017,2020,2020-10-07,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-117,0001051470,CCI,Crown Castle,0001051470-21-000031,2020,2021-02-22,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-118,0000026172,CMI,Cummins,0000026172-21-000012,2020,2021-02-10,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-119,0000882184,DHI,D. R. Horton,0000882184-20-000143,2020,2020-11-20,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-120,0000936340,DTE,DTE Energy,0000936340-21-000112,2020,2021-02-19,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-121,0001688568,DXC,DXC Technology,0001688568-20-000032,2020,2020-06-01,1.0.3,0.3.0,3.0252,3.0,0.6990514716385339,1.81,4.54,25,30,5,0.8333333333333334,22,4,warning_stem_collisions
S2020-122,0000927066,DVA,DaVita,0000927066-21-000008,2020,2021-02-12,1.0.3,0.3.0,3.091111111111111,3.14,0.7333097639310029,2.0,4.25,9,12,3,0.75,9,3,warning_stem_collisions
S2020-123,0000313616,DHR,Danaher Corporation,0000313616-21-000045,2020,2021-02-25,1.0.3,0.3.0,2.7210714285714284,2.7,0.4756524788248716,2.0,4.11,28,41,13,0.6829268292682927,28,9,warning_stem_collisions
S2020-124,0000940944,DRI,Darden Restaurants,0000940944-20-000046,2020,2020-07-24,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-125,0000315189,DE,Deere & Company,0001558370-20-014436,2020,2020-12-17,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-126,0000027904,DAL,Delta Air Lines,0000027904-21-000003,2020,2021-02-12,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-127,0000818479,XRAY,Dentsply Sirona,0000818479-21-000007,2020,2021-03-01,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-128,0001090012,DVN,Devon Energy,0001564590-21-006239,2020,2021-02-17,1.0.3,0.3.0,2.7800000000000002,2.93,0.623142573306195,1.54,3.93,15,16,1,0.9375,14,1,warning_stem_collisions
S2020-129,0001093557,DXCM,Dexcom,0001093557-21-000024,2020,2021-02-11,1.0.3,0.3.0,2.750625,2.5,0.7123593611197933,1.66,4.25,32,40,8,0.8,15,4,warning_stem_collisions
S2020-130,0001539838,FANG,Diamondback Energy,0001539838-21-000015,2020,2021-02-25,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-131,0001297996,DLR,Digital Realty,0001558370-21-002191,2020,2021-03-01,1.0.3,0.3.0,3.123,3.0549999999999997,0.8202322841732089,2.0,4.64,10,11,1,0.9090909090909091,10,1,warning_stem_collisions
S2020-132,0000029534,DG,Dollar General,0001558370-20-002915,2020,2020-03-19,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-133,0000935703,DLTR,Dollar Tree,0000935703-20-000006,2020,2020-03-20,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-134,0000715957,D,Dominion Energy,0001564590-21-008442,2020,2021-02-25,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-135,0000029905,DOV,Dover Corporation,0000029905-21-000010,2020,2021-02-12,1.0.3,0.3.0,3.276415094339623,3.48,0.8462683778325472,1.8,4.9,53,74,21,0.7162162162162162,44,12,warning_stem_collisions
S2020-136,0001751788,DOW,Dow Inc.,0001751788-21-000010,2020,2021-02-05,1.0.3,0.3.0,3.5122222222222224,3.725,1.0263341212271282,1.62,4.79,18,35,17,0.5142857142857142,15,2,warning_stem_collisions
S2020-137,0001666700,DD,DuPont,0001666700-21-000005,2020,2021-02-12,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-138,0001326160,DUK,Duke Energy,0001326160-21-000063,2020,2021-02-25,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-139,0000821189,EOG,EOG Resources,0000821189-21-000017,2020,2021-02-25,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-140,0000915389,EMN,Eastman Chemical Co.,0000915389-21-000016,2020,2021-02-22,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-141,0001551182,ETN,Eaton Corporation,0001551182-21-000022,2020,2021-02-24,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-142,0000031462,ECL,Ecolab,0001558370-21-001916,2020,2021-02-26,1.0.3,0.3.0,3.1407692307692305,2.93,0.7355736802341791,2.21,4.54,13,20,7,0.65,13,2,warning_stem_collisions
S2020-143,0000827052,EIX,Edison International,0000827052-21-000019,2020,2021-02-25,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-144,0001099800,EW,Edwards Lifesciences,0001099800-21-000007,2020,2021-02-12,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-145,0000712515,EA,Electronic Arts,0000712515-20-000019,2020,2020-05-20,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-146,0000032604,EMR,Emerson Electric,0000032604-20-000041,2020,2020-11-16,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-147,0000065984,ETR,Entergy,0000065984-21-000096,2020,2021-02-26,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-148,0000033185,EFX,Equifax,0000033185-21-000025,2020,2021-02-25,1.0.3,0.3.0,2.7714782608695656,2.6,0.7983278649541132,1.5,4.93,115,149,34,0.7718120805369127,66,30,warning_stem_collisions
S2020-149,0001101239,EQIX,Equinix,0001628280-21-002563,2020,2021-02-19,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-150,0000906107,EQR,Equity Residential,0001564590-21-006679,2020,2021-02-18,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2020-151,0000920522,ESS,Essex Property Trust,0000920522-21-000015,2020,2021-02-19,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
