company_id,cik,ticker,company_name,accession_number,report_year,filing_date,parser_version,language_measurement_version,ai_uncertainty_count,ai_uncertainty_ratio,ai_litigious_count,ai_litigious_ratio,ai_weak_modal_count,ai_weak_modal_ratio,ai_strong_modal_count,ai_strong_modal_ratio,ai_constraining_count,ai_constraining_ratio,ai_total_eligible_word_count,uncertainty_status,ai_positive_count,ai_negative_count,ai_positive_ratio,ai_negative_ratio,ai_net_tone,ai_sentiment_word_coverage,ai_net_tone_by_words,ai_total_lm_matched_word_count,sentiment_status,lm_ai_status
S2020-030,0001053507,AMT,American Tower,0001053507-21-000026,2020,2021-02-25,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2020-031,0001410636,AWK,American Water Works,0001410636-21-000101,2020,2021-02-24,1.0.3,0.3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,41,success,0,0,0.0,0.0,,0.0,0.0,0,success,success
S2020-032,0000820027,AMP,Ameriprise Financial,0000820027-21-000012,2020,2021-02-24,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2020-033,0001140859,ABC,AmerisourceBergen,0001140859-20-000050,2020,2020-11-19,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2020-034,0001037868,AME,Ametek,0001037868-21-000007,2020,2021-02-18,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2020-035,0000318154,AMGN,Amgen,0000318154-21-000010,2020,2021-02-09,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2020-036,0000820313,APH,Amphenol,0001558370-21-000881,2020,2021-02-10,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2020-037,0000006281,ADI,Analog Devices,0000006281-20-000156,2020,2020-11-24,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2020-038,0001156039,ANTM,Anthem,0001156039-21-000012,2020,2021-02-18,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2020-039,0000315293,AON,Aon plc,0001628280-21-002574,2020,2021-02-19,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2020-040,0000320193,AAPL,Apple Inc.,0000320193-20-000096,2020,2020-10-30,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2020-041,0000006951,AMAT,Applied Materials,0000006951-20-000048,2020,2020-12-11,1.0.3,0.3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,70,success,0,0,0.0,0.0,,0.0,0.0,0,success,success
S2020-042,0001521332,APTV,Aptiv,0001521332-21-000009,2020,2021-02-08,1.0.3,0.3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,54,success,0,0,0.0,0.0,,0.0,0.0,0,success,success
S2020-043,0000007084,ADM,Archer Daniels Midland,0000007084-21-000008,2020,2021-02-18,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2020-044,0001596532,ANET,Arista Networks,0001596532-21-000049,2020,2021-02-19,1.0.3,0.3.0,1,0.0033003300330033004,0,0.0,0,0.0,0,0.0,0,0.0,303,success,1,5,0.0033003300330033004,0.0165016501650165,-0.6666666666666666,0.019801980198019802,-0.013201320132013201,7,success,success
S2020-045,0000354190,AJG,Arthur J. Gallagher & Co.,0001564590-21-004555,2020,2021-02-08,1.0.3,0.3.0,1,0.01282051282051282,0,0.0,1,0.01282051282051282,0,0.0,0,0.0,78,success,3,1,0.038461538461538464,0.01282051282051282,0.5,0.05128205128205128,0.02564102564102564,5,success,success
S2020-046,0001267238,AIZ,Assurant,0001267238-21-000010,2020,2021-02-19,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2020-047,0000731802,ATO,Atmos Energy,0000731802-20-000040,2020,2020-11-13,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2020-048,0000866787,AZO,AutoZone,0001558370-20-011748,2020,2020-10-26,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2020-049,0000769397,ADSK,Autodesk,0000769397-20-000013,2020,2020-03-19,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2020-050,0000008670,ADP,Automatic Data Processing,0000008670-20-000032,2020,2020-08-05,1.0.3,0.3.0,0,0.0,1,0.006993006993006993,0,0.0,0,0.0,0,0.0,143,success,2,2,0.013986013986013986,0.013986013986013986,0.0,0.027972027972027972,0.0,5,success,success
S2020-051,0000915912,AVB,AvalonBay Communities,0000915912-21-000004,2020,2021-02-25,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2020-052,0001037540,BXP,"BXP, Inc.",0001656423-21-000006,2020,2021-02-26,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2020-053,0001701605,BKR,Baker Hughes,0001701605-21-000026,2020,2021-02-25,1.0.3,0.3.0,4,0.005610098176718092,1,0.001402524544179523,0,0.0,3,0.004207573632538569,8,0.011220196353436185,713,success,11,10,0.015427769985974754,0.014025245441795231,0.047619047619047616,0.029453015427769985,0.001402524544179523,34,success,success
S2020-054,0000009389,BLL,Ball Corporation,0001558370-21-001121,2020,2021-02-17,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2020-055,0000070858,BAC,Bank of America,0000070858-21-000023,2020,2021-02-24,1.0.3,0.3.0,5,0.05,0,0.0,0,0.0,0,0.0,0,0.0,100,success,0,5,0.0,0.05,-1.0,0.05,-0.05,10,success,success
S2020-056,0001390777,BK,Bank of New York Mellon,0001390777-21-000037,2020,2021-02-25,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2020-057,0000010456,BAX,Baxter International,0001628280-21-001867,2020,2021-02-11,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2020-058,0000010795,BDX,Becton Dickinson,0000010795-20-000055,2020,2020-11-25,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2020-059,0001067983,BRK-B,Berkshire Hathaway,0001564590-21-009611,2020,2021-03-01,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2020-060,0000764478,BBY,Best Buy,0000764478-20-000017,2020,2020-03-23,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2020-061,0000012208,BIO,Bio-Rad Laboratories,0000012208-21-000012,2020,2021-02-16,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2020-062,0000875045,BIIB,Biogen,0000875045-21-000010,2020,2021-02-03,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2020-063,0000012927,BA,Boeing,0000012927-21-000011,2020,2021-02-01,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2020-064,0001075531,BKNG,Booking Holdings,0001075531-21-000019,2020,2021-02-24,1.0.3,0.3.0,3,0.014285714285714285,0,0.0,2,0.009523809523809525,1,0.004761904761904762,1,0.004761904761904762,210,success,3,1,0.014285714285714285,0.004761904761904762,0.5,0.01904761904761905,0.009523809523809525,9,success,success
S2020-065,0000908255,BWA,BorgWarner,0000908255-21-000008,2020,2021-02-22,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2020-066,0000885725,BSX,Boston Scientific,0000885725-21-000008,2020,2021-02-23,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2020-067,0000014272,BMY,Bristol Myers Squibb,0000014272-21-000066,2020,2021-02-10,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2020-068,0001730168,AVGO,Broadcom,0001730168-20-000226,2020,2020-12-18,1.0.3,0.3.0,1,0.009433962264150943,1,0.009433962264150943,1,0.009433962264150943,0,0.0,1,0.009433962264150943,106,success,1,4,0.009433962264150943,0.03773584905660377,-0.6,0.04716981132075472,-0.02830188679245283,8,success,success
S2020-069,0001383312,BR,Broadridge Financial Solutions,0001383312-20-000055,2020,2020-08-11,1.0.3,0.3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28,success,1,0,0.03571428571428571,0.0,1.0,0.03571428571428571,0.03571428571428571,1,success,success
S2020-070,0000014693,BF-B,Brown–Forman,0000014693-20-000066,2020,2020-06-19,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2020-071,0001043277,CHRW,C.H. Robinson,0001043277-21-000009,2020,2021-02-19,1.0.3,0.3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34,success,0,1,0.0,0.029411764705882353,-1.0,0.029411764705882353,-0.029411764705882353,1,success,success
S2020-072,0001138118,CBRE,CBRE Group,0001138118-21-000012,2020,2021-02-24,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2020-073,0001402057,CDW,CDW Corporation,0001402057-21-000022,2020,2021-02-26,1.0.3,0.3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,54,success,2,0,0.037037037037037035,0.0,1.0,0.037037037037037035,0.037037037037037035,2,success,success
S2020-074,0001324404,CF,CF Industries,0001324404-21-000008,2020,2021-02-24,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2020-075,0001156375,CME,CME Group,0001156375-21-000020,2020,2021-02-26,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2020-076,0000811156,CMS,CMS Energy,0000811156-21-000016,2020,2021-02-11,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2020-077,0000277948,CSX,CSX Corporation,0000277948-21-000014,2020,2021-02-10,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2020-078,0000064803,CVS,CVS Health,0000064803-21-000011,2020,2021-02-16,1.0.3,0.3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,50,success,1,0,0.02,0.0,1.0,0.02,0.02,1,success,success
S2020-079,0000858470,COG,Cabot Oil & Gas,0000858470-21-000013,2020,2021-02-26,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2020-080,0000016732,CPB,Campbell's,0000016732-20-000111,2020,2020-09-24,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2020-081,0000927628,COF,Capital One,0000927628-21-000094,2020,2021-02-25,1.0.3,0.3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,48,success,0,2,0.0,0.041666666666666664,-1.0,0.041666666666666664,-0.041666666666666664,2,success,success
S2020-082,0001170010,KMX,CarMax,0001170010-20-000033,2020,2020-04-21,1.0.3,0.3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21,success,0,0,0.0,0.0,,0.0,0.0,0,success,success
S2020-083,0000721371,CAH,Cardinal Health,0000721371-20-000089,2020,2020-08-13,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2020-084,0000815097,CCL,Carnival Corporation,0000815097-21-000027,2020,2021-01-26,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2020-085,0001783180,CARR,Carrier Global,0001783180-21-000011,2020,2021-02-09,1.0.3,0.3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18,success,0,0,0.0,0.0,,0.0,0.0,0,success,success
S2020-086,0000018230,CAT,Caterpillar Inc.,0000018230-21-000063,2020,2021-02-17,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2020-087,0001374310,CBOE,Cboe Global Markets,0001558370-21-001286,2020,2021-02-19,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2020-088,0001306830,CE,Celanese,0001306830-21-000020,2020,2021-02-11,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2020-089,0001071739,CNC,Centene Corporation,0001071739-21-000039,2020,2021-02-22,1.0.3,0.3.0,1,0.018518518518518517,0,0.0,0,0.0,0,0.0,0,0.0,54,success,0,0,0.0,0.0,,0.0,0.0,1,success,success
S2020-090,0001130310,CNP,CenterPoint Energy,0001130310-21-000009,2020,2021-02-25,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2020-091,0000316709,SCHW,Charles Schwab Corporation,0000316709-21-000012,2020,2021-02-24,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2020-092,0001091667,CHTR,Charter Communications,0001091667-21-000022,2020,2021-01-29,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2020-093,0000093410,CVX,Chevron Corporation,0000093410-21-000009,2020,2021-02-25,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2020-094,0001058090,CMG,Chipotle Mexican Grill,0001058090-21-000010,2020,2021-02-10,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2020-095,0000896159,CB,Chubb Limited,0000896159-21-000003,2020,2021-02-25,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2020-096,0000313927,CHD,Church & Dwight,0001564590-21-006669,2020,2021-02-18,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2020-097,0001739940,CI,Cigna,0001739940-21-000007,2020,2021-02-25,1.0.3,0.3.0,1,0.010638297872340425,0,0.0,0,0.0,0,0.0,0,0.0,94,success,4,1,0.0425531914893617,0.010638297872340425,0.6,0.05319148936170213,0.031914893617021274,6,success,success
S2020-098,0000020286,CINF,Cincinnati Financial,0000020286-21-000013,2020,2021-02-25,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2020-099,0000723254,CTAS,Cintas,0000723254-20-000025,2020,2020-07-29,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2020-100,0000858877,CSCO,Cisco,0000858877-20-000010,2020,2020-09-03,1.0.3,0.3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,80,success,3,0,0.0375,0.0,1.0,0.0375,0.0375,3,success,success
S2020-101,0000831001,C,Citigroup,0000831001-21-000042,2020,2021-02-26,1.0.3,0.3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,36,success,1,0,0.027777777777777776,0.0,1.0,0.027777777777777776,0.027777777777777776,1,success,success
S2020-102,0000759944,CFG,Citizens Financial Group,0000759944-21-000034,2020,2021-02-23,1.0.3,0.3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,39,success,1,0,0.02564102564102564,0.0,1.0,0.02564102564102564,0.02564102564102564,1,success,success
S2020-103,0000021076,CLX,Clorox,0000021076-20-000016,2020,2020-08-13,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2020-104,0000021344,KO,Coca-Cola Company (The),0000021344-21-000008,2020,2021-02-25,1.0.3,0.3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,85,success,2,0,0.023529411764705882,0.0,1.0,0.023529411764705882,0.023529411764705882,2,success,success
S2020-105,0001058290,CTSH,Cognizant,0001058290-21-000031,2020,2021-02-12,1.0.3,0.3.0,1,0.0018552875695732839,2,0.0037105751391465678,0,0.0,0,0.0,1,0.0018552875695732839,539,success,6,1,0.011131725417439703,0.0018552875695732839,0.7142857142857143,0.012987012987012988,0.00927643784786642,11,success,success
S2020-106,0000021665,CL,Colgate-Palmolive,0000021665-21-000007,2020,2021-02-18,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2020-107,0001166691,CMCSA,Comcast,0001166691-21-000008,2020,2021-02-04,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2020-108,0000023217,CAG,Conagra Brands,0001564590-20-033366,2020,2020-07-24,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2020-109,0001163165,COP,ConocoPhillips,0001562762-21-000027,2020,2021-02-16,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2020-110,0001047862,ED,Consolidated Edison,0001047862-21-000049,2020,2021-02-18,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2020-111,0000016918,STZ,Constellation Brands,0000016918-20-000078,2020,2020-04-21,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2020-112,0000711404,COO,Cooper Companies (The),0000711404-20-000042,2020,2020-12-11,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2020-113,0000900075,CPRT,Copart,0000900075-20-000021,2020,2020-09-28,1.0.3,0.3.0,1,0.02857142857142857,0,0.0,1,0.02857142857142857,0,0.0,0,0.0,35,success,0,0,0.0,0.0,,0.0,0.0,1,success,success
S2020-114,0000024741,GLW,Corning Inc.,0001562762-21-000023,2020,2021-02-12,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2020-115,0001755672,CTVA,Corteva,0001755672-21-000008,2020,2021-02-11,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2020-116,0000909832,COST,Costco,0000909832-20-000017,2020,2020-10-07,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2020-117,0001051470,CCI,Crown Castle,0001051470-21-000031,2020,2021-02-22,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
