company_id,cik,ticker,company_name,accession_number,report_year,filing_date,parser_version,language_measurement_version,report_positive_count,report_negative_count,report_net_tone,report_uncertainty_count,report_uncertainty_ratio,report_weak_modal_count,report_weak_modal_ratio,report_strong_modal_count,report_strong_modal_ratio,report_litigious_count,report_litigious_ratio,report_constraining_count,report_constraining_ratio,report_positive_ratio,report_negative_ratio,report_net_tone_by_words,report_sentiment_word_coverage,report_total_lm_matched_word_count,report_total_eligible_word_count,lm_report_status
S2020-016,0001035443,ARE,Alexandria Real Estate Equities,0001035443-21-000044,2020,2021-02-01,1.0.3,0.3.0,701,1891,-0.4591049382716049,1672,0.017624674544362107,982,0.010351333972825113,218,0.0022979539776740066,627,0.00660925295413579,794,0.008369612193913585,0.007389292377749902,0.019933169595328197,-0.012543877217578294,0.0273224619730781,5632,94867,success
S2020-017,0001097149,ALGN,Align Technology,0001097149-21-000007,2020,2021-02-26,1.0.3,0.3.0,379,1252,-0.5352544451256898,1099,0.02087131570951079,538,0.010217259191735035,112,0.002127013065937405,602,0.011432695229413552,441,0.008375113947128532,0.0071976602856274685,0.023776967487085993,-0.016579307201458525,0.03097462777271346,3606,52656,success
S2020-018,0001579241,ALLE,Allegion,0001579241-21-000020,2020,2021-02-16,1.0.3,0.3.0,249,856,-0.5493212669683258,768,0.018606454113770713,314,0.007607326291307297,100,0.0024227153793972282,367,0.008891365442387828,367,0.008891365442387828,0.006032561294699099,0.020738443647640274,-0.014705882352941176,0.026771004942339374,2508,41276,success
S2020-019,0000352541,LNT,Alliant Energy,0000352541-21-000022,2020,2021-02-19,1.0.3,0.3.0,142,558,-0.5942857142857143,646,0.013620071684587814,288,0.0060721062618595825,92,0.0019397006114273666,655,0.013809825005270926,434,0.009150326797385621,0.002993885726333544,0.011764705882352941,-0.008770820156019397,0.014758591608686485,2459,47430,success
S2020-020,0000899051,ALL,Allstate,0000899051-21-000011,2020,2021-02-22,1.0.3,0.3.0,618,3454,-0.6964636542239686,2169,0.01866127505807451,657,0.005652585391035017,245,0.002107889529381399,2412,0.02075195732599157,792,0.006814075539877828,0.005317043792480426,0.02971694054891164,-0.024399896756431214,0.035033984341392065,8837,116230,success
S2020-021,0001652044,GOOGL|GOOG,Alphabet Inc. (Class A)|Alphabet Inc. (Class C),0001652044-21-000010,2020,2021-02-03,1.0.3,0.3.0,289,1017,-0.557427258805513,842,0.01969544572056794,460,0.010759982222638067,104,0.0024326916329442585,499,0.011672241584992164,286,0.006689901990596711,0.006760075787700872,0.02378891721831068,-0.01702884143060981,0.030548993006011556,2846,42751,success
S2020-022,0000764180,MO,Altria,0000764180-21-000037,2020,2021-02-26,1.0.3,0.3.0,233,1832,-0.7743341404358354,991,0.01504592727548774,365,0.00554163819934715,131,0.001988916723601306,1394,0.02116450315038336,608,0.009231002808775526,0.0035375389053366735,0.02781446898959994,-0.024276930084263265,0.03135200789493661,4548,65865,success
S2020-023,0001018724,AMZN,Amazon,0001018724-21-000004,2020,2021-02-03,1.0.3,0.3.0,175,623,-0.5614035087719298,527,0.017494356659142212,224,0.007435931483202762,45,0.0014938255211791262,319,0.010589563139025362,256,0.008498207409374585,0.005809321471252158,0.020681184437657683,-0.014871862966405525,0.02649050590890984,1824,30124,success
S2020-024,0001748790,AMCR,Amcor,0001748790-20-000025,2020,2020-08-27,1.0.3,0.3.0,172,908,-0.6814814814814815,802,0.019375256685913077,317,0.007658299712511777,96,0.0023192327205082985,399,0.009639310994612616,350,0.008455535960186505,0.004155291957577368,0.02193607614814099,-0.01778078419056362,0.026091368105718358,2532,41393,success
S2020-025,0001002910,AEE,Ameren,0001002910-21-000065,2020,2021-02-22,1.0.3,0.3.0,224,986,-0.6297520661157024,922,0.012046146409020238,408,0.005330615764512209,185,0.0024170684226342124,1116,0.014580801944106925,665,0.008688381086766223,0.0029266125765949383,0.012882321430904507,-0.009955708854309568,0.015808934007499446,3949,76539,success
S2020-026,0000006201,AAL,American Airlines Group,0000006201-21-000014,2020,2021-02-17,1.0.3,0.3.0,347,1656,-0.6535197204193709,1471,0.014671853181727508,667,0.006652702972272093,377,0.0037602234191103133,874,0.00871733492918412,1130,0.011270696189906244,0.0034610013963694394,0.01651705565529623,-0.01305605425892679,0.01997805705166567,5554,100260,success
S2020-027,0000004904,AEP,American Electric Power,0000004904-21-000010,2020,2021-02-25,1.0.3,0.3.0,357,1546,-0.6248029427220179,1461,0.012581161841448082,501,0.004314279317293285,224,0.0019289392556361194,1838,0.015827635499371374,891,0.007672700342731171,0.0030742469386700654,0.013313125398274289,-0.010238878459604223,0.016387372336944355,5976,116126,success
S2020-028,0000004962,AXP,American Express,0000004962-21-000013,2020,2021-02-12,1.0.3,0.3.0,347,1614,-0.6460989291177971,1341,0.01942295993742939,524,0.007589583152284117,130,0.00188291185075751,831,0.012036151907534544,633,0.009168332319457722,0.0050259262477912,0.023377074824020162,-0.01835114857622896,0.02840300107181136,4672,69042,success
S2020-029,0000005272,AIG,American International Group,0001104659-21-025742,2020,2021-02-19,1.0.3,0.3.0,975,4650,-0.6533333333333333,3667,0.022259182595710844,1042,0.006325079974019825,332,0.0020152845982481593,2230,0.013536399560522274,1159,0.007035285690872339,0.005918380973770949,0.028226124644138376,-0.022307743670367426,0.034144505617909326,12307,164741,success
S2020-030,0001053507,AMT,American Tower,0001053507-21-000026,2020,2021-02-25,1.0.3,0.3.0,246,792,-0.5260115606936416,960,0.0157029524822115,451,0.00737711621820561,149,0.0024372290831765763,416,0.00680461274229165,618,0.010108775660423652,0.004023881573566697,0.012954935797824486,-0.00893105422425779,0.016978817371391182,3025,61135,success
S2020-031,0001410636,AWK,American Water Works,0001410636-21-000101,2020,2021-02-24,1.0.3,0.3.0,388,1435,-0.5743280307185957,1119,0.016188533483789767,531,0.0076819582483399155,161,0.0023291813144684114,1310,0.018951723738842352,630,0.009114187752267697,0.00561318229822201,0.020760094324609752,-0.015146912026387743,0.026373276622831763,4841,69123,success
S2020-032,0000820027,AMP,Ameriprise Financial,0000820027-21-000012,2020,2021-02-24,1.0.3,0.3.0,413,1429,-0.5515743756786102,1793,0.020331333839821292,504,0.005714998469196838,207,0.002347231514134416,1081,0.01225776457381306,628,0.007121069521142093,0.004683123745591854,0.016203834945401355,-0.0115207111998095,0.020886958690993208,5233,88189,success
S2020-033,0001140859,ABC,AmerisourceBergen,0001140859-20-000050,2020,2020-11-19,1.0.3,0.3.0,207,1174,-0.7002172338884866,850,0.018070496194566094,377,0.008014796547472256,79,0.0016794931757302606,911,0.01936732003911731,370,0.007865980696458183,0.004400697308559037,0.024958544155788936,-0.0205578468472299,0.029359241464347974,3192,47038,success
S2020-034,0001037868,AME,Ametek,0001037868-21-000007,2020,2021-02-18,1.0.3,0.3.0,202,453,-0.383206106870229,494,0.016354908127793413,206,0.006820062903492799,70,0.002317497103128621,292,0.009667273630193677,276,0.00913756000662142,0.006687634497599735,0.014997516967389504,-0.00830988246978977,0.02168515146498924,1677,30205,success
S2020-035,0000318154,AMGN,Amgen,0000318154-21-000010,2020,2021-02-09,1.0.3,0.3.0,456,1656,-0.5681818181818182,1131,0.015518022035316877,616,0.00845190236406295,138,0.001893445659481635,1377,0.018893294732653707,550,0.007546341396484777,0.006256603048721924,0.02272134791377962,-0.016464744865057696,0.028977950962501543,4940,72883,success
S2020-036,0000820313,APH,Amphenol,0001558370-21-000881,2020,2021-02-10,1.0.3,0.3.0,177,645,-0.5693430656934306,962,0.01713207009545519,346,0.0061618464168685,112,0.0019945861233793987,536,0.009545519304744265,399,0.007105713064539108,0.003152158427126371,0.011486679014104573,-0.008334520586978202,0.014638837441230944,2681,56152,success
S2020-037,0000006281,ADI,Analog Devices,0000006281-20-000156,2020,2020-11-24,1.0.3,0.3.0,291,859,-0.49391304347826087,833,0.017624034697979477,429,0.009076483655982228,145,0.0030678091611128742,401,0.008484079128319052,450,0.00952078705172961,0.006156775626785148,0.018174124616523856,-0.012017348989738707,0.024330900243309004,2801,47265,success
S2020-038,0001156039,ANTM,Anthem,0001156039-21-000012,2020,2021-02-18,1.0.3,0.3.0,498,1511,-0.5042309606769537,1211,0.016003488786985768,475,0.00627717355393744,163,0.002154061661666953,1264,0.016703889204582996,727,0.009607379313078987,0.0065811209049702,0.019968019452630464,-0.013386898547660266,0.026549140357600667,4832,75671,success
S2020-039,0000315293,AON,Aon plc,0001628280-21-002574,2020,2021-02-19,1.0.3,0.3.0,314,1171,-0.5771043771043771,1083,0.021236543326078005,508,0.009961370276682943,108,0.0021177716336255076,702,0.013765515618565798,437,0.008569131517540247,0.0061572249348000865,0.02296213502755064,-0.016804910092750553,0.029119359962350728,3584,50997,success
S2020-040,0000320193,AAPL,Apple Inc.,0000320193-20-000096,2020,2020-10-30,1.0.3,0.3.0,108,612,-0.7,552,0.019511505425753774,284,0.01003852815382984,57,0.0020147750167897917,248,0.008766038669541551,253,0.008942773320137145,0.0038174684528648685,0.021632321232900924,-0.017814852780036052,0.025449789685765792,1723,28291,success
S2020-041,0000006951,AMAT,Applied Materials,0000006951-20-000048,2020,2020-12-11,1.0.3,0.3.0,227,658,-0.48700564971751414,679,0.01764323762504872,310,0.00805508639729765,84,0.0021826685721709756,280,0.007275561907236586,394,0.010237754969468623,0.005898401974795375,0.017097570482005976,-0.011199168507210602,0.02299597245680135,2159,38485,success
S2020-042,0001521332,APTV,Aptiv,0001521332-21-000009,2020,2021-02-08,1.0.3,0.3.0,479,1056,-0.3758957654723127,1201,0.01905744208187877,437,0.006934306569343066,182,0.0028879720723579815,541,0.008584576324976199,498,0.007902253252935577,0.007600761662964139,0.016756585211044114,-0.009155823548079974,0.02435734687400825,3726,63020,success
S2020-043,0000007084,ADM,Archer Daniels Midland,0000007084-21-000008,2020,2021-02-18,1.0.3,0.3.0,336,661,-0.3259779338014042,540,0.012323983841887851,172,0.003925417075564278,55,0.0012552205764885774,392,0.008946299381518589,308,0.007029235228336034,0.007668256612730219,0.015085469110162722,-0.0074172124974325035,0.022753725722892942,2118,43817,success
S2020-044,0001596532,ANET,Arista Networks,0001596532-21-000049,2020,2021-02-19,1.0.3,0.3.0,363,1476,-0.6052202283849919,1319,0.024576571204978664,803,0.014962082393933183,133,0.002478153123777227,571,0.01063928897501351,483,0.008999608712664666,0.006763681082188973,0.02750190985485103,-0.020738228772662057,0.03426559093704001,4102,53669,success
S2020-045,0000354190,AJG,Arthur J. Gallagher & Co.,0001564590-21-004555,2020,2021-02-08,1.0.3,0.3.0,187,964,-0.6750651607298002,1122,0.02105618736628758,415,0.00778816199376947,129,0.0024208985474608717,648,0.012160792703524378,475,0.008914161318169876,0.00350936456104793,0.01809105581203318,-0.014581691250985249,0.02160042037308111,3318,53286,success
S2020-046,0001267238,AIZ,Assurant,0001267238-21-000010,2020,2021-02-19,1.0.3,0.3.0,513,2104,-0.6079480320978219,1786,0.020760682568466082,705,0.008195006277026084,210,0.002441065699539685,1192,0.0138559538754824,690,0.008020644441344678,0.005963174780304087,0.02445715348491189,-0.0184939787046078,0.030420328265215978,5989,86028,success
S2020-047,0000731802,ATO,Atmos Energy,0000731802-20-000040,2020,2020-11-13,1.0.3,0.3.0,122,336,-0.4672489082969432,455,0.015111760603141918,185,0.006144342223255505,65,0.0021588229433059884,347,0.011524793251187352,240,0.007971038559899033,0.004051944601282009,0.011159453983858647,-0.0071075093825766385,0.015211398585140656,1502,30109,success
S2020-048,0000866787,AZO,AutoZone,0001558370-20-011748,2020,2020-10-26,1.0.3,0.3.0,184,620,-0.5422885572139303,604,0.014814814814814815,218,0.005347068923227864,113,0.0027716458180034338,332,0.008143242580328672,290,0.0071130733382389014,0.004513122393917096,0.015207260240372823,-0.010694137846455728,0.01972038263428992,2003,40770,success
S2020-049,0000769397,ADSK,Autodesk,0000769397-20-000013,2020,2020-03-19,1.0.3,0.3.0,328,883,-0.458298926507019,834,0.017899684501963813,388,0.008327431159187002,124,0.0026613439787092482,413,0.008863992445217093,401,0.008606443027922649,0.007039684072714786,0.018951344622582793,-0.011911660549868006,0.025991028695297576,2811,46593,success
S2020-050,0000008670,ADP,Automatic Data Processing,0000008670-20-000032,2020,2020-08-05,1.0.3,0.3.0,192,568,-0.49473684210526314,500,0.01396141066093318,209,0.005835869656270069,52,0.0014519867087370508,325,0.009074916929606568,324,0.009046994108284702,0.005361181693798341,0.01586016251082009,-0.010498980817021752,0.021221344204618433,1844,35813,success
S2020-051,0000915912,AVB,AvalonBay Communities,0000915912-21-000004,2020,2021-02-25,1.0.3,0.3.0,303,649,-0.3634453781512605,767,0.01699798329011812,406,0.008997628703765264,140,0.0031026305875052635,261,0.005784189880991955,345,0.007645768233495114,0.006714979057243534,0.014382908937792257,-0.007667929880548722,0.021097887995035793,2361,45123,success
S2020-052,0001037540,BXP,"BXP, Inc.",0001656423-21-000006,2020,2021-02-26,1.0.3,0.3.0,499,1232,-0.42345465049104564,1813,0.0212853385930309,692,0.008124354278200432,263,0.0030877242415703952,440,0.0051657743965436275,666,0.007819103972950128,0.005858457781534704,0.014464168310322156,-0.008605710528787452,0.020322626091856862,4693,85176,success
S2020-053,0001701605,BKR,Baker Hughes,0001701605-21-000026,2020,2021-02-25,1.0.3,0.3.0,256,1078,-0.616191904047976,803,0.0170654992136694,368,0.007820801632167296,103,0.002188974369872912,692,0.014706507417010243,429,0.00911718451141242,0.005440557657159859,0.022909848259446593,-0.017469290602286733,0.028350405916606453,3081,47054,success
S2020-054,0000009389,BLL,Ball Corporation,0001558370-21-001121,2020,2021-02-17,1.0.3,0.3.0,250,639,-0.437570303712036,830,0.016558933844066714,284,0.005665948447849334,134,0.002673370042295108,761,0.01518234777751177,414,0.008259516399329663,0.004987630675923709,0.012748384007661,-0.007760753331737292,0.01773601468358471,2889,50124,success
S2020-055,0000070858,BAC,Bank of America,0000070858-21-000023,2020,2021-02-24,1.0.3,0.3.0,368,2866,-0.7724180581323439,2514,0.020645309638583898,705,0.0057895558055694706,162,0.0013303660148968146,1283,0.010536170352546994,1038,0.008524197058412923,0.0030220660091483196,0.02353598147342142,-0.020513915464273103,0.026558047482569742,7788,121771,success
S2020-056,0001390777,BK,Bank of New York Mellon,0001390777-21-000037,2020,2021-02-25,1.0.3,0.3.0,11,106,-0.811965811965812,106,0.01875110560764196,55,0.009729347249248187,3,0.0005306916681408102,74,0.013090394480806651,41,0.007252786131257739,0.0019458694498496374,0.01875110560764196,-0.016805236157792322,0.020696975057491598,334,5653,success
S2020-057,0000010456,BAX,Baxter International,0001628280-21-001867,2020,2021-02-11,1.0.3,0.3.0,303,1015,-0.5402124430955993,844,0.01706947112953787,358,0.007240368085751845,87,0.0017595307917888563,587,0.01187177672160987,329,0.006653857821822227,0.006128021033471534,0.020527859237536656,-0.014399838204065122,0.02665588027100819,2969,49445,success
S2020-058,0000010795,BDX,Becton Dickinson,0000010795-20-000055,2020,2020-11-25,1.0.3,0.3.0,258,844,-0.5317604355716878,666,0.015586239176222795,288,0.006739995319447695,87,0.0020360402527498244,628,0.014696934238240112,328,0.007676105780482097,0.006037912473671894,0.019751930727825884,-0.013714018254153991,0.025789843201497777,2568,42730,success
S2020-059,0001067983,BRK-B,Berkshire Hathaway,0001564590-21-009611,2020,2021-03-01,1.0.3,0.3.0,255,1246,-0.6602265156562291,815,0.015142506781613467,227,0.004217606183345101,75,0.0013934822191668834,778,0.014455055553491138,294,0.005462450299134183,0.004737839545167404,0.02315038460109249,-0.018412545055925086,0.027888224146259893,3225,53822,success
S2020-060,0000764478,BBY,Best Buy,0000764478-20-000017,2020,2020-03-23,1.0.3,0.3.0,318,582,-0.29333333333333333,576,0.01604456824512535,273,0.0076044568245125345,171,0.004763231197771588,245,0.006824512534818941,272,0.007576601671309192,0.008857938718662953,0.016211699164345405,-0.007353760445682451,0.025069637883008356,1941,35900,success
S2020-061,0000012208,BIO,Bio-Rad Laboratories,0000012208-21-000012,2020,2021-02-16,1.0.3,0.3.0,145,733,-0.6697038724373576,673,0.01889494076028974,304,0.008535010388006064,96,0.0026952664383177046,382,0.010724914369139199,337,0.009461508226177775,0.0040709753495423665,0.020579482284238306,-0.01650850693469594,0.024650457633780674,2243,35618,success
S2020-062,0000875045,BIIB,Biogen,0000875045-21-000010,2020,2021-02-03,1.0.3,0.3.0,719,1289,-0.28386454183266935,1450,0.01776677735164741,654,0.008013429233087866,206,0.002524107678923701,829,0.010157695465183242,622,0.007621334836361854,0.008809870976437578,0.015794052418119663,-0.006984181441682085,0.02460392339455724,4819,81613,success
S2020-063,0000012927,BA,Boeing,0000012927-21-000011,2020,2021-02-01,1.0.3,0.3.0,305,1162,-0.5841854124062713,882,0.015999709755832092,358,0.006494213256902369,177,0.003210826107462903,647,0.011736748539709031,478,0.008671044516199253,0.005532779450712912,0.02107898269419149,-0.015546203243478576,0.0266117621449044,3471,55126,success
S2020-064,0001075531,BKNG,Booking Holdings,0001075531-21-000019,2020,2021-02-24,1.0.3,0.3.0,522,1711,-0.5324675324675324,1430,0.018750409755457942,742,0.009729233593391465,187,0.0024519766603291154,751,0.009847243165278961,683,0.008955615288795647,0.006844555169474857,0.0224349308332787,-0.015590375663803842,0.029279486002753558,4934,76265,success
S2020-065,0000908255,BWA,BorgWarner,0000908255-21-000008,2020,2021-02-22,1.0.3,0.3.0,245,792,-0.5274831243972999,857,0.01957559560519884,294,0.006715548550674981,113,0.0025811462116539893,364,0.008314488681788072,295,0.006738390552548025,0.0055962904588958175,0.01809086548345097,-0.012494575024555152,0.02368715594234679,2506,43779,success
S2020-066,0000885725,BSX,Boston Scientific,0000885725-21-000008,2020,2021-02-23,1.0.3,0.3.0,483,1519,-0.5174825174825175,1173,0.01698941239517402,446,0.006459742479324479,142,0.0020566893095607087,896,0.012977419868777429,550,0.007966050142664716,0.006995640398012833,0.022000782121286734,-0.015005141723273902,0.028996422519299566,4398,69043,success
S2020-067,0000014272,BMY,Bristol Myers Squibb,0000014272-21-000066,2020,2021-02-10,1.0.3,0.3.0,560,1432,-0.43775100401606426,1027,0.016830823186220686,445,0.007292810436093675,128,0.0020977072715055965,1054,0.017273308313803897,427,0.006997820351038201,0.009177469312836984,0.02346810009996886,-0.014290630787131877,0.032645569412805844,4272,61019,success
S2020-068,0001730168,AVGO,Broadcom,0001730168-20-000226,2020,2020-12-18,1.0.3,0.3.0,292,1216,-0.6127320954907162,1155,0.02023794922114559,611,0.010705962748155806,104,0.0018222915316009882,612,0.010723484782113508,471,0.008252877994077553,0.005116433915648928,0.0213067932925654,-0.01619035937691647,0.026423227208214328,3656,57071,success
S2020-069,0001383312,BR,Broadridge Financial Solutions,0001383312-20-000055,2020,2020-08-11,1.0.3,0.3.0,295,613,-0.3502202643171806,681,0.014338351405411096,299,0.006295399515738499,99,0.0020844299399936836,543,0.011432782398147174,329,0.006927044952100221,0.006211180124223602,0.012906621749657858,-0.006695441625434256,0.01911780187388146,2432,47495,success
S2020-070,0000014693,BF-B,Brown–Forman,0000014693-20-000066,2020,2020-06-19,1.0.3,0.3.0,207,576,-0.47126436781609193,602,0.020292590844738084,267,0.009000202251735994,61,0.0020562259826063505,196,0.0066068900424728644,249,0.008393447043753792,0.006977684891795321,0.01941616665543046,-0.012438481763635137,0.02639385154722578,1792,29666,success
S2020-071,0001043277,CHRW,C.H. Robinson,0001043277-21-000009,2020,2021-02-19,1.0.3,0.3.0,184,419,-0.38971807628524047,481,0.01575086777130133,213,0.006974916497478552,55,0.001801034776344227,324,0.010609732137009628,223,0.007302377365904774,0.006025279979042505,0.013720610387058747,-0.007695330408016242,0.019745890366101252,1592,30538,success
S2020-072,0001138118,CBRE,CBRE Group,0001138118-21-000012,2020,2021-02-24,1.0.3,0.3.0,273,970,-0.5607401448109413,965,0.01682709074422822,417,0.007271395689474785,116,0.0020227383692543767,501,0.008736137267210713,459,0.00800376647834275,0.004760410127641766,0.016914277742902977,-0.012153867615261212,0.021674687870544745,3101,57348,success
S2020-073,0001402057,CDW,CDW Corporation,0001402057-21-000022,2020,2021-02-26,1.0.3,0.3.0,198,523,-0.4507628294036061,597,0.01672737461473802,282,0.007901372933594844,78,0.0021854861305687866,264,0.007397029980386663,291,0.008153544410198936,0.005547772485289997,0.014653964695993275,-0.009106192210703279,0.020201737181283274,1834,35690,success
S2020-074,0001324404,CF,CF Industries,0001324404-21-000008,2020,2021-02-24,1.0.3,0.3.0,256,970,-0.5823817292006526,865,0.014354463989379356,416,0.006903418519747759,104,0.0017258546299369398,584,0.009691337537338201,488,0.00809824095585795,0.004248257550614006,0.016096913375373383,-0.011848655824759377,0.020345170925987387,3090,60260,success
S2020-075,0001156375,CME,CME Group,0001156375-21-000020,2020,2021-02-26,1.0.3,0.3.0,312,827,-0.45215100965759436,867,0.019461716312375137,373,0.008372802980987228,106,0.0023794024557229117,563,0.012637769646905654,402,0.00902377157736425,0.0070035242092976275,0.018563828593234417,-0.011560304383936789,0.025567352802532042,2919,44549,success
S2020-076,0000811156,CMS,CMS Energy,0000811156-21-000016,2020,2021-02-11,1.0.3,0.3.0,244,879,-0.5654496883348175,831,0.012169048734770383,373,0.005462160262417994,161,0.0023576616682286786,986,0.014438847235238987,613,0.008976686972820993,0.0035731021555763824,0.012871954076850984,-0.009298851921274602,0.016445056232427365,3577,68288,success
S2020-077,0000277948,CSX,CSX Corporation,0000277948-21-000014,2020,2021-02-10,1.0.3,0.3.0,128,463,-0.5668358714043993,405,0.012659810571723298,184,0.005751617642461943,55,0.0017192335344315588,309,0.00965896658435185,233,0.007283298427682786,0.004001125316495264,0.014472820480760214,-0.01047169516426495,0.01847394579725548,1492,31991,success
S2020-078,0000064803,CVS,CVS Health,0000064803-21-000011,2020,2021-02-16,1.0.3,0.3.0,538,2263,-0.6158514816137094,1641,0.01660679046703436,721,0.0072964630875879165,186,0.0018823053180185194,1576,0.015948995597834338,897,0.00907756919496028,0.005444517532763244,0.02290138136922532,-0.017456863836462076,0.028345898901988565,6551,98815,success
S2020-079,0000858470,COG,Cabot Oil & Gas,0000858470-21-000013,2020,2021-02-26,1.0.3,0.3.0,186,925,-0.6651665166516652,954,0.020046649435793987,436,0.009161781083863918,105,0.002206392233499338,590,0.012397823026329614,504,0.010590682720796822,0.003908466242198827,0.019437264914160837,-0.015528798671962009,0.023345731156359663,3108,47589,success
